Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"1.878 [1.790,1.966]",0.000e+00,***,Glycoprotein Acetyls
MUFA%,"1.695 [1.604,1.786]",2.188e-283,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
MUFA,"1.560 [1.475,1.646]",9.371e-271,***,Monounsaturated Fatty Acids
S-HDL-TG,"1.529 [1.441,1.617]",1.019e-246,***,Triglycerides in Small HDL
XXL-VLDL-PL,"1.522 [1.433,1.611]",1.105e-240,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"1.517 [1.428,1.606]",4.939e-237,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"1.503 [1.414,1.592]",1.848e-234,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,"1.489 [1.400,1.579]",2.661e-227,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,"1.472 [1.384,1.560]",6.706e-229,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"1.472 [1.384,1.560]",9.656e-228,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,"1.445 [1.357,1.533]",8.862e-222,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Glu-lactate,"1.442 [1.357,1.528]",4.763e-232,***,Glucose-lactate
M-HDL-TG,"1.426 [1.341,1.512]",2.858e-227,***,Triglycerides in Medium HDL
S-LDL-TG,"1.394 [1.307,1.480]",9.071e-210,***,Triglycerides in Small LDL
XL-VLDL-TG,"1.388 [1.299,1.477]",2.107e-197,***,Triglycerides in Very Large VLDL
L-HDL-PL%,"1.385 [1.293,1.478]",5.020e-182,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"1.382 [1.291,1.473]",5.489e-189,***,Triglycerides to Total-Lipids in Very Large HDL percentage
HDL-TG,"1.376 [1.290,1.461]",6.316e-212,***,Triglycerides in HDL
SFA,"1.371 [1.285,1.456]",2.275e-210,***,Saturated Fatty Acids
Total-TG,"1.367 [1.279,1.454]",8.672e-200,***,Total-Triglycerides
M-HDL-PL%,"1.360 [1.267,1.453]",1.525e-174,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-L,"1.344 [1.255,1.432]",2.147e-187,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"1.331 [1.242,1.419]",4.829e-184,***,Concentration of Very Large VLDL Particles
VLDL-TG,"1.321 [1.233,1.409]",8.590e-184,***,Triglycerides in VLDL
XL-VLDL-PL,"1.302 [1.214,1.390]",1.321e-177,***,Phospholipids in Very Large VLDL
M-HDL-TG%,"1.288 [1.200,1.377]",3.920e-173,***,Triglycerides to Total-Lipids in Medium HDL percentage
Total-FA,"1.281 [1.196,1.365]",2.396e-186,***,Total-Fatty Acids
M-LDL-TG,"1.276 [1.189,1.362]",1.635e-177,***,Triglycerides in Medium LDL
LDL-TG,"1.274 [1.188,1.360]",3.096e-178,***,Triglycerides in LDL
S-HDL-TG%,"1.267 [1.177,1.357]",8.240e-162,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,"1.263 [1.172,1.353]",2.107e-159,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-TG%,"1.259 [1.172,1.347]",5.227e-169,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-FC,"1.245 [1.157,1.333]",2.225e-164,***,Free Cholesterol in Very Large VLDL
TG/PG,"1.234 [1.141,1.327]",1.607e-143,***,Triglycerides to Phosphoglycerides ratio
L-LDL-TG,"1.221 [1.135,1.307]",6.204e-164,***,Triglycerides in Large LDL
VLDL-size,"1.208 [1.117,1.300]",8.786e-143,***,Average Diameter for VLDL Particles
L-VLDL-PL,"1.206 [1.118,1.293]",3.603e-153,***,Phospholipids in Large VLDL
XS-VLDL-TG,"1.199 [1.113,1.286]",4.504e-157,***,Triglycerides in Very Small VLDL
IDL-TG,"1.195 [1.108,1.281]",2.893e-156,***,Triglycerides in IDL
L-VLDL-P,"1.189 [1.101,1.277]",1.438e-149,***,Concentration of Large VLDL Particles
S-VLDL-TG,"1.178 [1.092,1.265]",1.007e-150,***,Triglycerides in Small VLDL
VLDL-L,"1.170 [1.084,1.256]",1.281e-150,***,Total-Lipids in VLDL
L-VLDL-FC,"1.162 [1.075,1.250]",6.183e-143,***,Free Cholesterol in Large VLDL
L-VLDL-L,"1.144 [1.056,1.232]",1.526e-138,***,Total-Lipids in Large VLDL
