Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"114.092 [106.380,121.804]",4.172e-176,***,Creatinine
XL-HDL-FC%,"96.332 [88.517,104.146]",5.711e-122,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"66.469 [58.588,74.350]",1.176e-55,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"64.698 [57.117,72.279]",4.562e-57,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"60.761 [52.988,68.534]",2.366e-47,***,Average Diameter for VLDL Particles
Leu,"54.480 [46.919,62.041]",9.856e-40,***,Leucine
L-HDL-TG%,"51.234 [43.387,59.080]",5.191e-32,***,Triglycerides to Total-Lipids in Large HDL percentage
Total-BCAA,"50.710 [42.996,58.425]",1.728e-32,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-TG%,"49.829 [41.885,57.773]",2.885e-29,***,Triglycerides to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,"49.199 [41.477,56.921]",2.610e-30,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-PL%,"48.999 [40.854,57.144]",1.239e-26,***,Phospholipids to Total-Lipids in Medium HDL percentage
Val,"47.486 [39.650,55.322]",4.431e-27,***,Valine
S-HDL-TG%,"46.117 [38.291,53.943]",2.057e-25,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,"43.287 [35.397,51.177]",1.508e-21,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG,"39.281 [31.360,47.202]",6.241e-17,***,Triglycerides in Very Large VLDL
XL-VLDL-L,"38.199 [30.311,46.087]",5.694e-16,***,Total-Lipids in Very Large VLDL
L-VLDL-TG,"37.806 [30.003,45.610]",5.479e-16,***,Triglycerides in Large VLDL
XL-VLDL-P,"37.723 [29.820,45.625]",2.057e-15,***,Concentration of Very Large VLDL Particles
Ile,"37.602 [29.986,45.219]",9.567e-17,***,Isoleucine
L-VLDL-PL,"37.253 [29.409,45.097]",3.209e-15,***,Phospholipids in Large VLDL
L-VLDL-FC,"37.199 [29.379,45.018]",2.769e-15,***,Free Cholesterol in Large VLDL
L-VLDL-L,"36.889 [29.095,44.683]",4.352e-15,***,Total-Lipids in Large VLDL
M-HDL-TG%,"36.612 [28.838,44.386]",6.671e-15,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-PL,"36.301 [28.407,44.195]",4.910e-14,***,Phospholipids in Very Large VLDL
L-VLDL-P,"36.007 [28.174,43.841]",5.098e-14,***,Concentration of Large VLDL Particles
XXL-VLDL-TG,"35.461 [27.510,43.412]",5.608e-13,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"34.972 [27.035,42.910]",1.417e-12,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XS-VLDL-TG%,"34.890 [26.960,42.820]",1.579e-12,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-VLDL-PL%,"33.885 [26.354,41.416]",2.833e-13,***,Phospholipids to Total-Lipids in Large VLDL percentage
VLDL-TG,"33.730 [25.874,41.586]",9.423e-12,***,Triglycerides in VLDL
XL-VLDL-FC,"33.715 [25.838,41.591]",1.173e-11,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-CE,"32.461 [24.562,40.361]",1.915e-10,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"32.234 [24.259,40.209]",5.587e-10,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"31.876 [23.898,39.854]",1.151e-09,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-C,"31.477 [23.653,39.300]",7.469e-10,***,Cholesterol in Very Large VLDL
XXL-VLDL-C,"31.149 [23.231,39.067]",2.974e-09,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-C,"30.109 [22.346,37.871]",6.903e-09,***,Cholesterol in Large VLDL
S-HDL-CE%,"29.886 [22.176,37.597]",7.157e-09,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,"29.461 [21.964,36.957]",3.173e-09,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG,"28.994 [21.223,36.766]",6.187e-08,***,Triglycerides in Medium VLDL
XXL-VLDL-FC,"28.632 [20.679,36.584]",3.997e-07,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-CE,"28.164 [20.383,35.944]",3.038e-07,***,Cholesteryl Esters in Very Large VLDL
MUFA%,"27.695 [19.534,35.856]",6.781e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Gln,"26.799 [19.113,34.486]",1.937e-06,***,Glutamine
His,"26.663 [19.232,34.094]",4.740e-07,***,Histidine
XS-VLDL-PL%,"25.784 [17.962,33.606]",2.423e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Total-TG,"25.092 [17.219,32.965]",9.729e-05,***,Total-Triglycerides
VLDL-L,"22.515 [14.707,30.323]",0.004,**,Total-Lipids in VLDL
S-VLDL-TG%,"21.886 [14.117,29.654]",0.008,**,Triglycerides to Total-Lipids in Small VLDL percentage
L-VLDL-CE,"21.688 [13.965,29.411]",0.009,**,Cholesteryl Esters in Large VLDL
XXL-VLDL-TG%,"19.908 [12.418,27.398]",0.044,*,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-TG,"-21.669 [-29.586,-13.752]",0.019,*,Triglycerides in IDL
IDL-P,"-21.790 [-29.581,-14.000]",0.010,**,Concentration of IDL Particles
S-HDL-CE,"-22.403 [-30.025,-14.781]",0.002,**,Cholesteryl Esters in Small HDL
Glu,"-22.596 [-30.570,-14.622]",0.006,**,Glucose
M-LDL-FC%,"-23.744 [-31.789,-15.699]",0.002,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC,"-24.493 [-32.285,-16.700]",1.681e-04,***,Free Cholesterol in Large LDL
M-HDL-TG,"-25.061 [-32.898,-17.224]",8.504e-05,***,Triglycerides in Medium HDL
DHA%,"-25.188 [-33.065,-17.312]",8.474e-05,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-HDL-CE%,"-25.231 [-33.250,-17.211]",1.618e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XXL-VLDL-C%,"-25.410 [-32.966,-17.853]",1.018e-05,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA/MUFA,"-25.822 [-34.052,-17.592]",1.801e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-TG,"-26.008 [-33.759,-18.257]",1.120e-05,***,Triglycerides in Very Large HDL
S-HDL-P,"-26.505 [-34.161,-18.850]",2.696e-06,***,Concentration of Small HDL Particles
L-LDL-FC%,"-27.267 [-35.505,-19.029]",2.033e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
SFA,"-27.549 [-35.423,-19.675]",1.636e-06,***,Saturated Fatty Acids
S-VLDL-FC%,"-29.377 [-37.390,-21.363]",1.576e-07,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,"-29.692 [-37.625,-21.758]",5.220e-08,***,Phospholipids to Total-Lipids in Small VLDL percentage
Citrate,"-29.984 [-37.743,-22.224]",8.614e-09,***,Citrate
S-HDL-C,"-30.195 [-37.841,-22.549]",2.356e-09,***,Cholesterol in Small HDL
L-VLDL-C%,"-30.219 [-37.941,-22.497]",4.076e-09,***,Cholesterol to Total-Lipids in Large VLDL percentage
Total-FA,"-32.162 [-39.983,-24.341]",1.828e-10,***,Total-Fatty Acids
XS-VLDL-P,"-32.413 [-40.220,-24.607]",9.642e-11,***,Concentration of Very Small VLDL Particles
Omega-3,"-32.739 [-40.484,-24.995]",2.822e-11,***,Omega-3 Fatty Acids
XL-VLDL-FC%,"-34.781 [-42.415,-27.146]",1.051e-13,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-CE%,"-34.810 [-43.194,-26.425]",9.711e-11,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XS-VLDL-PL,"-35.010 [-42.822,-27.199]",3.831e-13,***,Phospholipids in Very Small VLDL
XL-VLDL-CE%,"-35.293 [-43.108,-27.478]",2.117e-13,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
LA,"-36.149 [-43.891,-28.407]",1.381e-14,***,Linoleic Acid
Total-L,"-36.390 [-44.212,-28.568]",1.880e-14,***,Total-Lipids in Lipoprotein Particles
XS-VLDL-C%,"-36.638 [-44.791,-28.485]",3.112e-13,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-C%,"-36.758 [-44.540,-28.977]",5.133e-15,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-PL%,"-37.035 [-45.018,-29.051]",2.396e-14,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC,"-37.310 [-45.100,-29.520]",1.530e-15,***,Free Cholesterol in Very Small VLDL
Total-FC,"-37.894 [-45.731,-30.056]",6.568e-16,***,Total-Free Cholesterol
S-HDL-L,"-37.926 [-45.660,-30.193]",1.781e-16,***,Total-Lipids in Small HDL
XS-VLDL-L,"-38.573 [-46.362,-30.784]",7.115e-17,***,Total-Lipids in Very Small VLDL
M-VLDL-CE%,"-38.850 [-47.067,-30.632]",4.761e-15,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,"-38.967 [-46.981,-30.953]",3.945e-16,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,"-39.870 [-47.657,-32.083]",2.730e-18,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-FC%,"-40.135 [-47.661,-32.609]",3.705e-20,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-CE%,"-40.293 [-48.481,-32.105]",1.295e-16,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-VLDL-C%,"-40.518 [-48.653,-32.384]",4.097e-17,***,Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-FC,"-40.905 [-48.722,-33.087]",2.886e-19,***,Free Cholesterol in IDL
DHA,"-42.115 [-49.827,-34.404]",2.553e-21,***,Docosahexaenoic Acid
GlycA,"-42.922 [-51.129,-34.714]",3.068e-19,***,Glycoprotein Acetyls
IDL-C,"-42.978 [-50.827,-35.128]",1.916e-21,***,Cholesterol in IDL
IDL-CE,"-43.390 [-51.225,-35.555]",5.091e-22,***,Cholesteryl Esters in IDL
L-HDL-C%,"-43.557 [-51.953,-35.162]",7.016e-19,***,Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-CE%,"-43.753 [-51.628,-35.877]",3.492e-22,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
IDL-L,"-44.106 [-51.946,-36.266]",7.639e-23,***,Total-Lipids in IDL
M-HDL-C%,"-44.256 [-52.298,-36.213]",1.075e-21,***,Cholesterol to Total-Lipids in Medium HDL percentage
Total-C,"-44.459 [-52.331,-36.587]",4.763e-23,***,Total-Cholesterol
LDL-size,"-45.081 [-52.711,-37.451]",1.449e-25,***,Average Diameter for LDL Particles
Unsaturation,"-46.031 [-53.979,-38.084]",2.000e-24,***,Degree of Unsaturation
IDL-PL,"-46.328 [-54.141,-38.516]",8.790e-26,***,Phospholipids in IDL
XS-VLDL-C,"-46.361 [-54.141,-38.582]",4.499e-26,***,Cholesterol in Very Small VLDL
Total-CE,"-46.847 [-54.714,-38.980]",5.010e-26,***,Total-Esterified Cholesterol
Omega-6,"-46.923 [-54.643,-39.203]",2.891e-27,***,Omega-6 Fatty Acids
S-HDL-PL,"-47.911 [-55.669,-40.153]",2.908e-28,***,Phospholipids in Small HDL
PUFA,"-48.741 [-56.473,-41.009]",1.348e-29,***,Polyunsaturated Fatty Acids
S-HDL-FC,"-49.038 [-56.746,-41.330]",3.272e-30,***,Free Cholesterol in Small HDL
XS-VLDL-CE,"-49.521 [-57.302,-41.740]",3.102e-30,***,Cholesteryl Esters in Very Small VLDL
L-HDL-TG,"-54.828 [-62.465,-47.192]",1.991e-39,***,Triglycerides in Large HDL
L-HDL-FC%,"-56.226 [-64.160,-48.292]",2.521e-38,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-FC,"-59.053 [-66.752,-51.353]",1.808e-45,***,Free Cholesterol in Very Large HDL
Total-PL,"-66.434 [-74.220,-58.649]",4.800e-57,***,Total-Phospholipids in Lipoprotein Particles
S-HDL-PL%,"-66.480 [-73.943,-59.016]",1.934e-62,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-PL%,"-67.694 [-75.361,-60.027]",2.643e-61,***,Phospholipids to Total-Lipids in Very Large HDL percentage
SM,"-68.843 [-76.585,-61.100]",3.302e-62,***,Sphingomyelins
Gly,"-73.485 [-80.996,-65.974]",6.080e-76,***,Glycine
Phosphoglyc,"-75.565 [-83.312,-67.818]",1.846e-75,***,Phosphoglycerides
Total-P,"-75.613 [-83.320,-67.907]",2.176e-76,***,Total-Concentration of Lipoprotein Particles
Cholines,"-76.727 [-84.489,-68.965]",1.410e-77,***,Total-Cholines
XL-HDL-C,"-77.298 [-85.056,-69.540]",7.262e-79,***,Cholesterol in Very Large HDL
XL-HDL-P,"-77.577 [-85.281,-69.872]",1.358e-80,***,Concentration of Very Large HDL Particles
PC,"-77.985 [-85.746,-70.225]",2.905e-80,***,Phosphatidylcholines
HDL-P,"-78.230 [-85.924,-70.536]",3.078e-82,***,Concentration of HDL Particles
XL-HDL-L,"-80.098 [-87.788,-72.407]",2.080e-86,***,Total-Lipids in Very Large HDL
XL-HDL-PL,"-80.506 [-88.145,-72.867]",1.493e-88,***,Phospholipids in Very Large HDL
XL-HDL-CE,"-80.882 [-88.648,-73.117]",2.004e-86,***,Cholesteryl Esters in Very Large HDL
M-HDL-PL,"-87.650 [-95.303,-79.997]",5.145e-105,***,Phospholipids in Medium HDL
M-HDL-CE,"-88.730 [-96.430,-81.029]",2.603e-106,***,Cholesteryl Esters in Medium HDL
M-HDL-L,"-89.434 [-97.101,-81.768]",5.113e-109,***,Total-Lipids in Medium HDL
M-HDL-FC%,"-89.788 [-97.639,-81.937]",1.084e-104,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-P,"-89.853 [-97.516,-82.189]",3.724e-110,***,Concentration of Medium HDL Particles
M-HDL-C,"-90.219 [-97.912,-82.525]",3.511e-110,***,Cholesterol in Medium HDL
HDL-size,"-90.894 [-98.567,-83.221]",1.818e-112,***,Average Diameter for HDL Particles
ApoA1,"-91.383 [-99.067,-83.699]",2.226e-113,***,Apolipoprotein A1
M-HDL-FC,"-92.929 [-100.579,-85.280]",2.114e-118,***,Free Cholesterol in Medium HDL
L-HDL-CE,"-93.465 [-101.252,-85.679]",1.484e-115,***,Cholesteryl Esters in Large HDL
L-HDL-FC,"-94.282 [-101.947,-86.617]",2.057e-121,***,Free Cholesterol in Large HDL
L-HDL-P,"-94.570 [-102.281,-86.859]",1.056e-120,***,Concentration of Large HDL Particles
L-HDL-C,"-94.599 [-102.368,-86.831]",5.766e-119,***,Cholesterol in Large HDL
HDL-CE,"-95.229 [-102.997,-87.461]",1.353e-120,***,Cholesteryl Esters in HDL
HDL-C,"-96.892 [-104.643,-89.141]",1.817e-125,***,HDL Cholesterol
