Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"76.325 [70.062,82.587]",3.499e-119,***,Creatinine
XL-HDL-FC%,"72.323 [66.004,78.642]",7.317e-105,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"55.428 [49.069,61.787]",1.163e-59,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"50.028 [43.755,56.301]",2.012e-49,***,Average Diameter for VLDL Particles
XL-HDL-C%,"47.503 [41.377,53.629]",1.509e-46,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,"45.120 [38.713,51.527]",8.370e-38,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"44.742 [38.412,51.071]",4.121e-38,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,"42.555 [36.244,48.866]",2.282e-34,***,Triglycerides to Total-Lipids in Small HDL percentage
Leu,"42.548 [36.443,48.653]",5.946e-37,***,Leucine
M-HDL-PL%,"41.527 [34.955,48.100]",9.552e-30,***,Phospholipids to Total-Lipids in Medium HDL percentage
Total-BCAA,"40.533 [34.305,46.760]",8.788e-32,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
ApoB/ApoA1,"40.395 [34.163,46.628]",1.725e-31,***,Apolipoprotein B to Apolipoprotein A1 ratio
Val,"38.554 [32.229,44.879]",1.933e-27,***,Valine
XL-VLDL-TG,"36.810 [30.421,43.199]",3.904e-24,***,Triglycerides in Very Large VLDL
XL-VLDL-L,"36.514 [30.152,42.876]",6.400e-24,***,Total-Lipids in Very Large VLDL
M-VLDL-TG%,"36.428 [30.061,42.794]",9.509e-24,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-VLDL-PL,"36.259 [29.933,42.585]",7.531e-24,***,Phospholipids in Large VLDL
L-VLDL-FC,"36.187 [29.882,42.493]",6.487e-24,***,Free Cholesterol in Large VLDL
XL-VLDL-P,"36.149 [29.775,42.522]",2.831e-23,***,Concentration of Very Large VLDL Particles
L-VLDL-L,"35.654 [29.368,41.940]",2.822e-23,***,Total-Lipids in Large VLDL
L-VLDL-TG,"35.559 [29.264,41.853]",4.618e-23,***,Triglycerides in Large VLDL
M-HDL-TG%,"35.406 [29.136,41.676]",4.848e-23,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-PL,"35.139 [28.772,41.505]",7.569e-22,***,Phospholipids in Very Large VLDL
L-VLDL-P,"35.094 [28.776,41.412]",3.538e-22,***,Concentration of Large VLDL Particles
XL-VLDL-FC,"33.433 [27.080,39.785]",1.554e-19,***,Free Cholesterol in Very Large VLDL
VLDL-TG,"33.312 [26.976,39.648]",1.734e-19,***,Triglycerides in VLDL
XXL-VLDL-L,"32.627 [26.223,39.030]",4.455e-18,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"32.178 [25.763,38.593]",2.091e-17,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,"32.147 [25.776,38.519]",1.184e-17,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-C,"32.014 [25.704,38.324]",6.823e-18,***,Cholesterol in Very Large VLDL
L-VLDL-PL%,"31.956 [25.881,38.032]",1.650e-19,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-C,"31.263 [25.002,37.523]",3.231e-17,***,Cholesterol in Large VLDL
Ile,"31.060 [24.913,37.208]",1.027e-17,***,Isoleucine
XXL-VLDL-C,"30.986 [24.599,37.373]",4.823e-16,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"30.897 [24.463,37.331]",1.209e-15,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XS-VLDL-TG%,"30.673 [24.274,37.072]",1.426e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-P,"30.519 [24.083,36.956]",3.684e-15,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-VLDL-TG,"30.063 [23.794,36.331]",1.358e-15,***,Triglycerides in Medium VLDL
XL-VLDL-CE,"29.525 [23.249,35.800]",7.245e-15,***,Cholesteryl Esters in Very Large VLDL
MUFA%,"28.871 [22.287,35.454]",2.014e-12,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC,"28.694 [22.279,35.109]",4.482e-13,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG%,"27.636 [21.588,33.685]",8.304e-14,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Total-TG,"27.303 [20.953,33.654]",8.582e-12,***,Total-Triglycerides
VLDL-L,"25.358 [19.060,31.656]",7.125e-10,***,Total-Lipids in VLDL
L-VLDL-CE,"25.162 [18.933,31.391]",5.800e-10,***,Cholesteryl Esters in Large VLDL
S-HDL-TG,"24.755 [18.319,31.191]",1.124e-08,***,Triglycerides in Small HDL
S-VLDL-TG,"24.431 [18.118,30.745]",7.926e-09,***,Triglycerides in Small VLDL
XS-VLDL-PL%,"23.851 [17.538,30.163]",3.071e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG,"21.470 [15.039,27.901]",1.399e-05,***,Triglycerides in Small LDL
IDL-TG%,"21.330 [14.832,27.829]",2.892e-05,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-P,"20.647 [14.374,26.919]",2.573e-05,***,Concentration of Small VLDL Particles
Gln,"20.465 [14.259,26.670]",2.373e-05,***,Glutamine
S-VLDL-TG%,"20.422 [14.152,26.691]",4.002e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
VLDL-PL,"20.196 [13.885,26.506]",8.257e-05,***,Phospholipids in VLDL
His,"19.271 [13.271,25.270]",7.103e-05,***,Histidine
M-LDL-CE%,"19.121 [12.999,25.243]",2.144e-04,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-HDL-PL%,"18.583 [11.781,25.385]",0.020,*,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-L,"18.228 [11.983,24.474]",0.002,**,Total-Lipids in Medium VLDL
S-VLDL-L,"17.838 [11.571,24.104]",0.006,**,Total-Lipids in Small VLDL
VLDL-FC,"17.443 [11.150,23.737]",0.013,*,Free Cholesterol in VLDL
Sc-ala,"16.346 [10.205,22.486]",0.042,*,Spectrometer-corrected alanine
L-LDL-FC,"-16.702 [-22.994,-10.410]",0.045,*,Free Cholesterol in Large LDL
XS-VLDL-PL,"-17.341 [-23.654,-11.029]",0.017,*,Phospholipids in Very Small VLDL
IDL-C%,"-18.095 [-24.672,-11.518]",0.016,*,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,"-18.512 [-25.134,-11.890]",0.010,**,Cholesterol to Total-Lipids in Large LDL percentage
XXL-VLDL-C%,"-19.372 [-25.472,-13.272]",1.121e-04,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-CE%,"-19.716 [-26.238,-13.194]",7.225e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-C,"-19.866 [-26.041,-13.691]",6.649e-05,***,Cholesterol in Small HDL
XS-VLDL-FC,"-19.885 [-26.180,-13.590]",1.385e-04,***,Free Cholesterol in Very Small VLDL
LA,"-20.336 [-26.591,-14.081]",4.338e-05,***,Linoleic Acid
XS-VLDL-L,"-20.377 [-26.671,-14.082]",5.179e-05,***,Total-Lipids in Very Small VLDL
Omega-3,"-20.435 [-26.691,-14.180]",3.538e-05,***,Omega-3 Fatty Acids
Total-L,"-21.103 [-27.423,-14.783]",1.387e-05,***,Total-Lipids in Lipoprotein Particles
PUFA%,"-21.599 [-28.285,-14.913]",5.622e-05,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,"-21.877 [-28.512,-15.242]",2.392e-05,***,Glycoprotein Acetyls
Citrate,"-22.759 [-29.024,-16.495]",2.524e-07,***,Citrate
DHA%,"-23.224 [-29.579,-16.868]",1.873e-07,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-FC,"-23.234 [-29.566,-16.902]",1.501e-07,***,Total-Free Cholesterol
S-HDL-L,"-23.278 [-29.526,-17.030]",6.659e-08,***,Total-Lipids in Small HDL
L-VLDL-C%,"-23.628 [-29.862,-17.394]",2.584e-08,***,Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-CE%,"-25.805 [-32.275,-19.335]",1.283e-09,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
PUFA/MUFA,"-26.665 [-33.305,-20.025]",8.349e-10,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"-26.824 [-33.313,-20.335]",1.290e-10,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-FC%,"-27.355 [-33.821,-20.889]",2.676e-11,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,"-27.708 [-34.109,-21.306]",5.288e-12,***,Phospholipids to Total-Lipids in Small VLDL percentage
IDL-FC,"-27.876 [-34.191,-21.562]",1.224e-12,***,Free Cholesterol in IDL
Omega-6,"-27.939 [-34.179,-21.698]",4.180e-13,***,Omega-6 Fatty Acids
L-LDL-FC%,"-28.060 [-34.706,-21.415]",3.073e-11,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C,"-28.435 [-34.723,-22.148]",1.890e-13,***,Cholesterol in Very Small VLDL
XL-VLDL-FC%,"-29.294 [-35.455,-23.132]",2.931e-15,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
PUFA,"-29.328 [-35.579,-23.077]",9.183e-15,***,Polyunsaturated Fatty Acids
Total-C,"-29.548 [-35.908,-23.188]",2.106e-14,***,Total-Cholesterol
IDL-L,"-29.673 [-36.006,-23.339]",1.040e-14,***,Total-Lipids in IDL
IDL-C,"-29.974 [-36.314,-23.634]",4.787e-15,***,Cholesterol in IDL
S-HDL-FC%,"-30.076 [-36.364,-23.789]",1.711e-15,***,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-PL,"-30.307 [-36.620,-23.994]",1.236e-15,***,Phospholipids in IDL
IDL-CE,"-30.411 [-36.740,-24.082]",1.144e-15,***,Cholesteryl Esters in IDL
DHA,"-30.433 [-36.661,-24.205]",2.477e-16,***,Docosahexaenoic Acid
S-HDL-PL,"-30.471 [-36.741,-24.201]",4.129e-16,***,Phospholipids in Small HDL
M-VLDL-PL%,"-30.481 [-36.925,-24.038]",4.561e-15,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-HDL-CE%,"-31.298 [-38.064,-24.532]",3.016e-14,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XXL-VLDL-FC%,"-31.334 [-37.410,-25.259]",1.300e-18,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
