Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"49.263 [44.116,54.411]",1.556e-72,***,Creatinine
XL-HDL-FC%,"45.582 [40.388,50.775]",1.526e-60,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"36.259 [31.121,41.396]",5.614e-38,***,Average Diameter for VLDL Particles
TG/PG,"36.042 [30.827,41.257]",2.750e-36,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"31.974 [26.954,36.993]",2.724e-30,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,"30.577 [25.329,35.825]",9.220e-25,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"28.935 [23.748,34.121]",2.097e-22,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,"25.544 [20.332,30.756]",1.904e-16,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,"24.904 [19.732,30.077]",9.604e-16,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,"23.855 [18.469,29.241]",9.570e-13,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-TG,"23.607 [18.375,28.839]",2.266e-13,***,Triglycerides in Very Large VLDL
XL-VLDL-L,"23.307 [18.097,28.517]",4.442e-13,***,Total-Lipids in Very Large VLDL
ApoB/ApoA1,"22.980 [17.872,28.088]",2.846e-13,***,Apolipoprotein B to Apolipoprotein A1 ratio
L-VLDL-TG,"22.958 [17.804,28.113]",6.209e-13,***,Triglycerides in Large VLDL
L-VLDL-L,"22.866 [17.718,28.014]",7.661e-13,***,Total-Lipids in Large VLDL
XL-VLDL-P,"22.805 [17.586,28.025]",2.656e-12,***,Concentration of Very Large VLDL Particles
L-VLDL-PL,"22.784 [17.603,27.964]",1.629e-12,***,Phospholipids in Large VLDL
L-VLDL-FC,"22.723 [17.558,27.887]",1.575e-12,***,Free Cholesterol in Large VLDL
XS-VLDL-TG%,"22.434 [17.197,27.670]",1.110e-11,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-CE,"22.122 [16.907,27.338]",2.239e-11,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,"22.034 [16.820,27.247]",2.889e-11,***,Phospholipids in Very Large VLDL
L-VLDL-P,"22.013 [16.839,27.186]",1.806e-11,***,Concentration of Large VLDL Particles
VLDL-TG,"21.847 [16.659,27.034]",3.665e-11,***,Triglycerides in VLDL
XXL-VLDL-L,"21.566 [16.324,26.808]",1.779e-10,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,"21.207 [15.979,26.434]",4.430e-10,***,Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-TG%,"21.173 [16.037,26.308]",1.544e-10,***,Triglycerides to Total-Lipids in Medium HDL percentage
Leu,"21.024 [16.017,26.031]",4.530e-11,***,Leucine
XXL-VLDL-TG,"20.995 [15.743,26.246]",1.114e-09,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"20.942 [15.675,26.208]",1.545e-09,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"20.878 [15.676,26.080]",8.659e-10,***,Free Cholesterol in Very Large VLDL
L-VLDL-PL%,"20.383 [15.409,25.357]",2.307e-10,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-P,"20.252 [14.984,25.521]",1.160e-08,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-C,"19.960 [14.794,25.127]",8.693e-09,***,Cholesterol in Very Large VLDL
MUFA%,"19.875 [14.487,25.263]",1.137e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG,"19.673 [14.542,24.805]",1.350e-08,***,Triglycerides in Medium VLDL
Total-BCAA,"19.583 [14.477,24.690]",1.331e-08,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-FC,"19.498 [14.248,24.749]",7.942e-08,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-C,"19.297 [14.170,24.423]",3.787e-08,***,Cholesterol in Large VLDL
Val,"19.102 [13.917,24.287]",1.212e-07,***,Valine
XL-VLDL-TG%,"18.436 [13.485,23.387]",6.845e-08,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE,"18.294 [13.156,23.431]",6.959e-07,***,Cholesteryl Esters in Very Large VLDL
Total-TG,"17.779 [12.581,22.977]",4.739e-06,***,Total-Triglycerides
VLDL-L,"16.497 [11.342,21.652]",8.242e-05,***,Total-Lipids in VLDL
S-HDL-TG,"15.479 [10.211,20.746]",0.002,**,Triglycerides in Small HDL
S-VLDL-TG,"15.167 [10.000,20.335]",0.002,**,Triglycerides in Small VLDL
L-VLDL-CE,"14.972 [9.873,20.071]",0.002,**,Cholesteryl Esters in Large VLDL
S-VLDL-TG%,"14.660 [9.531,19.790]",0.005,**,Triglycerides to Total-Lipids in Small VLDL percentage
Albumin,"14.087 [8.837,19.337]",0.033,*,Albumin
His,"13.141 [8.232,18.050]",0.036,*,Histidine
Omega-3%,"-14.098 [-19.251,-8.946]",0.019,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
PUFA%,"-14.577 [-20.047,-9.106]",0.041,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-P,"-14.795 [-19.954,-9.636]",0.004,**,Concentration of Very Small VLDL Particles
S-HDL-PL,"-14.954 [-20.090,-9.818]",0.003,**,Phospholipids in Small HDL
Total-FC,"-15.017 [-20.199,-9.835]",0.003,**,Total-Free Cholesterol
Pyruvate,"-15.168 [-20.263,-10.072]",0.001,**,Pyruvate
Omega-6,"-15.735 [-20.845,-10.626]",3.662e-04,***,Omega-6 Fatty Acids
XS-VLDL-PL,"-15.964 [-21.126,-10.801]",3.143e-04,***,Phospholipids in Very Small VLDL
Citrate,"-16.412 [-21.538,-11.286]",8.099e-05,***,Citrate
Omega-3,"-16.898 [-22.015,-11.781]",2.238e-05,***,Omega-3 Fatty Acids
XS-VLDL-L,"-17.301 [-22.450,-12.152]",1.054e-05,***,Total-Lipids in Very Small VLDL
S-HDL-FC,"-17.307 [-22.409,-12.204]",6.928e-06,***,Free Cholesterol in Small HDL
XS-VLDL-FC,"-17.555 [-22.703,-12.406]",5.481e-06,***,Free Cholesterol in Very Small VLDL
PUFA,"-17.783 [-22.901,-12.665]",2.273e-06,***,Polyunsaturated Fatty Acids
L-VLDL-C%,"-17.790 [-22.891,-12.690]",1.897e-06,***,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC%,"-18.048 [-23.359,-12.738]",6.333e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,"-18.144 [-23.578,-12.710]",1.387e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Total-C,"-18.347 [-23.554,-13.140]",1.163e-06,***,Total-Cholesterol
S-VLDL-PL%,"-18.459 [-23.698,-13.219]",1.174e-06,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,"-18.746 [-24.038,-13.454]",8.962e-07,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
GlycA,"-19.371 [-24.798,-13.945]",6.142e-07,***,Glycoprotein Acetyls
L-LDL-FC%,"-19.484 [-24.923,-14.045]",5.141e-07,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Total-CE,"-19.590 [-24.794,-14.386]",3.792e-08,***,Total-Esterified Cholesterol
DHA%,"-19.625 [-24.824,-14.426]",3.242e-08,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-FC,"-19.966 [-25.134,-14.799]",8.633e-09,***,Free Cholesterol in IDL
L-HDL-CE%,"-20.333 [-25.871,-14.794]",1.461e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XXL-VLDL-FC%,"-20.436 [-25.410,-15.461]",1.943e-10,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-CE,"-20.719 [-25.899,-15.538]",1.081e-09,***,Cholesteryl Esters in IDL
IDL-C,"-20.725 [-25.915,-15.536]",1.180e-09,***,Cholesterol in IDL
XL-VLDL-CE%,"-20.827 [-25.990,-15.665]",6.254e-10,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
IDL-L,"-20.880 [-26.063,-15.696]",6.916e-10,***,Total-Lipids in IDL
XL-VLDL-FC%,"-21.536 [-26.578,-16.494]",1.371e-11,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
LDL-size,"-21.709 [-26.754,-16.664]",8.102e-12,***,Average Diameter for LDL Particles
IDL-PL,"-21.792 [-26.959,-16.626]",3.282e-11,***,Phospholipids in IDL
XL-VLDL-C%,"-21.891 [-27.031,-16.751]",1.682e-11,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-PL%,"-22.035 [-27.308,-16.761]",6.296e-11,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XS-VLDL-C,"-22.369 [-27.513,-17.225]",3.767e-12,***,Cholesterol in Very Small VLDL
S-HDL-FC%,"-23.034 [-28.178,-17.889]",4.152e-13,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-C%,"-23.222 [-28.538,-17.907]",2.679e-12,***,Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-C%,"-23.289 [-28.673,-17.905]",5.534e-12,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
DHA,"-23.789 [-28.885,-18.694]",1.390e-14,***,Docosahexaenoic Acid
M-VLDL-FC%,"-23.880 [-29.173,-18.586]",2.299e-13,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-TG,"-23.906 [-28.962,-18.851]",4.661e-15,***,Triglycerides in Large HDL
XS-VLDL-CE,"-24.080 [-29.226,-18.934]",1.155e-14,***,Cholesteryl Esters in Very Small VLDL
L-VLDL-CE%,"-24.730 [-29.934,-19.526]",3.056e-15,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XS-VLDL-CE%,"-24.741 [-30.149,-19.333]",7.500e-14,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,"-25.035 [-30.462,-19.609]",3.755e-14,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,"-25.424 [-30.797,-20.052]",4.372e-15,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-C%,"-25.593 [-31.139,-20.047]",3.697e-14,***,Cholesterol to Total-Lipids in Large HDL percentage
Unsaturation,"-26.169 [-31.421,-20.917]",3.979e-17,***,Degree of Unsaturation
Total-PL,"-26.987 [-32.148,-21.826]",3.110e-19,***,Total-Phospholipids in Lipoprotein Particles
