Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,"34.565 [30.302,38.828]",3.343e-51,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,"30.696 [26.460,34.931]",3.143e-40,***,Creatinine
VLDL-size,"26.385 [22.167,30.602]",4.238e-29,***,Average Diameter for VLDL Particles
TG/PG,"26.066 [21.786,30.346]",2.204e-27,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"23.495 [19.375,27.614]",1.411e-23,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,"22.157 [17.850,26.463]",1.668e-18,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"21.509 [17.254,25.764]",9.811e-18,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-PL%,"18.395 [13.977,22.812]",7.986e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"18.296 [14.052,22.540]",7.016e-12,***,Triglycerides to Total-Lipids in Small HDL percentage
ApoB/ApoA1,"17.412 [13.222,21.602]",9.074e-11,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-TG%,"17.151 [12.874,21.428]",9.222e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-L,"16.908 [12.634,21.183]",2.125e-09,***,Total-Lipids in Very Large VLDL
XL-VLDL-TG,"16.766 [12.474,21.059]",4.566e-09,***,Triglycerides in Very Large VLDL
L-VLDL-L,"16.472 [12.248,20.695]",4.975e-09,***,Total-Lipids in Large VLDL
L-VLDL-FC,"16.420 [12.183,20.657]",7.220e-09,***,Free Cholesterol in Large VLDL
XL-VLDL-P,"16.364 [12.081,20.646]",1.631e-08,***,Concentration of Very Large VLDL Particles
L-VLDL-PL,"16.355 [12.105,20.606]",1.092e-08,***,Phospholipids in Large VLDL
M-HDL-TG%,"16.295 [12.082,20.507]",8.064e-09,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-PL,"16.177 [11.900,20.454]",2.906e-08,***,Phospholipids in Very Large VLDL
XXL-VLDL-CE,"16.175 [11.896,20.453]",2.990e-08,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-TG,"16.149 [11.920,20.378]",1.697e-08,***,Triglycerides in Large VLDL
XXL-VLDL-L,"16.132 [11.832,20.432]",4.573e-08,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"15.729 [11.421,20.037]",1.945e-07,***,Triglycerides in Chylomicrons and Extremely Large VLDL
L-VLDL-P,"15.655 [11.411,19.900]",1.144e-07,***,Concentration of Large VLDL Particles
L-VLDL-PL%,"15.654 [11.573,19.734]",1.299e-08,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-C,"15.648 [11.360,19.937]",2.009e-07,***,Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-TG,"15.614 [11.358,19.869]",1.511e-07,***,Triglycerides in VLDL
XL-VLDL-FC,"15.429 [11.163,19.696]",3.202e-07,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-PL,"15.419 [11.099,19.739]",6.188e-07,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-C,"14.897 [10.659,19.135]",1.310e-06,***,Cholesterol in Very Large VLDL
XXL-VLDL-P,"14.852 [10.530,19.174]",3.804e-06,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-FC,"14.515 [10.208,18.821]",9.225e-06,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
MUFA%,"14.467 [10.047,18.886]",3.259e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-C,"14.275 [10.070,18.480]",6.644e-06,***,Cholesterol in Large VLDL
XL-VLDL-CE,"13.752 [9.538,17.966]",3.703e-05,***,Cholesteryl Esters in Very Large VLDL
M-VLDL-TG,"13.538 [9.328,17.748]",6.771e-05,***,Triglycerides in Medium VLDL
XS-VLDL-TG%,"13.365 [9.067,17.663]",2.532e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
