Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Unsaturation,"0.077 [0.072,0.082]",4.394e-194,***,Degree of Unsaturation
PUFA%,"0.075 [0.070,0.080]",1.138e-186,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,"0.074 [0.069,0.079]",2.834e-191,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,"0.074 [0.069,0.078]",9.718e-184,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-PL%,"0.072 [0.067,0.076]",2.540e-196,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,"0.067 [0.062,0.072]",9.298e-166,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,"0.066 [0.061,0.071]",1.554e-151,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Gln,"0.063 [0.058,0.068]",4.182e-140,***,Glutamine
Lactate,"0.056 [0.052,0.061]",2.134e-114,***,Lactate
Gly,"0.052 [0.047,0.058]",1.546e-87,***,Glycine
PUFA/MUFA,"0.050 [0.045,0.055]",6.727e-78,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-PL%,"0.049 [0.043,0.054]",1.268e-72,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-LDL-PL%,"0.045 [0.040,0.050]",6.917e-74,***,Phospholipids to Total-Lipids in Medium LDL percentage
Citrate,"0.045 [0.040,0.049]",8.175e-68,***,Citrate
Omega-6%,"0.044 [0.039,0.049]",4.686e-64,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,"0.037 [0.032,0.042]",1.935e-47,***,Triglycerides to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,"0.035 [0.030,0.040]",2.500e-39,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-TG%,"0.034 [0.029,0.039]",2.644e-36,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,"0.031 [0.027,0.036]",1.630e-31,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-PL,"0.031 [0.026,0.036]",2.426e-24,***,Phospholipids in Very Large HDL
HDL-size,"0.030 [0.025,0.036]",4.462e-22,***,Average Diameter for HDL Particles
DHA,"0.029 [0.024,0.034]",1.108e-25,***,Docosahexaenoic Acid
S-VLDL-TG%,"0.027 [0.023,0.032]",2.030e-23,***,Triglycerides to Total-Lipids in Small VLDL percentage
Omega-3,"0.027 [0.022,0.032]",3.693e-22,***,Omega-3 Fatty Acids
L-HDL-CE%,"0.027 [0.022,0.032]",7.329e-20,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-VLDL-FC%,"0.026 [0.021,0.031]",1.295e-19,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-C%,"0.026 [0.020,0.031]",2.372e-17,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-L,"0.025 [0.020,0.031]",6.026e-15,***,Total-Lipids in Very Large HDL
LDL-size,"0.025 [0.020,0.030]",9.872e-19,***,Average Diameter for LDL Particles
XXL-VLDL-PL%,"0.025 [0.020,0.029]",6.849e-20,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-TG%,"0.024 [0.019,0.029]",2.514e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC,"0.023 [0.018,0.028]",1.334e-13,***,Free Cholesterol in Very Large HDL
Creatinine,"0.022 [0.017,0.028]",1.139e-09,***,Creatinine
XL-HDL-C,"0.020 [0.015,0.025]",6.757e-08,***,Cholesterol in Very Large HDL
Phe,"0.019 [0.014,0.024]",2.431e-09,***,Phenylalanine
XL-HDL-CE,"0.018 [0.013,0.024]",5.862e-06,***,Cholesteryl Esters in Very Large HDL
XL-VLDL-C%,"0.018 [0.013,0.023]",4.489e-07,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Tyr,"0.018 [0.013,0.022]",2.078e-07,***,Tyrosine
XXL-VLDL-C%,"0.017 [0.012,0.022]",1.060e-06,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
His,"0.014 [0.009,0.019]",7.545e-04,***,Histidine
XL-VLDL-CE%,"0.014 [0.009,0.019]",0.006,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-LDL-FC%,"0.014 [0.009,0.019]",0.009,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,"0.014 [0.009,0.018]",0.011,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Acetone,"0.014 [0.009,0.018]",0.004,**,Acetone
M-VLDL-TG%,"0.014 [0.009,0.019]",0.021,*,Triglycerides to Total-Lipids in Medium VLDL percentage
LA%,"0.013 [0.008,0.018]",0.028,*,Linoleic Acid to Total-Fatty Acids percentage
XL-VLDL-TG%,"-0.014 [-0.019,-0.010]",0.001,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-C%,"-0.014 [-0.019,-0.010]",0.003,**,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,"-0.015 [-0.020,-0.010]",0.001,**,Free Cholesterol to Total-Lipids in Large LDL percentage
Acetoacetate,"-0.016 [-0.020,-0.011]",1.817e-05,***,Acetoacetate
M-HDL-TG%,"-0.017 [-0.021,-0.012]",9.860e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-LDL-CE%,"-0.018 [-0.022,-0.013]",6.335e-08,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-TG%,"-0.018 [-0.023,-0.014]",6.604e-09,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,"-0.018 [-0.023,-0.014]",3.815e-09,***,Pyruvate
IDL-FC%,"-0.019 [-0.024,-0.014]",1.265e-09,***,Free Cholesterol to Total-Lipids in IDL percentage
MUFA%,"-0.021 [-0.026,-0.016]",1.739e-10,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-PL%,"-0.022 [-0.027,-0.017]",5.484e-13,***,Phospholipids to Total-Lipids in Large VLDL percentage
TG/PG,"-0.022 [-0.027,-0.017]",1.489e-11,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,"-0.022 [-0.028,-0.017]",3.502e-10,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-PL%,"-0.022 [-0.028,-0.017]",1.042e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-CE%,"-0.024 [-0.029,-0.019]",1.254e-17,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-HDL-TG,"-0.024 [-0.029,-0.019]",7.975e-18,***,Triglycerides in Very Large HDL
L-HDL-TG,"-0.025 [-0.029,-0.020]",5.644e-18,***,Triglycerides in Large HDL
L-HDL-TG%,"-0.026 [-0.031,-0.021]",5.629e-19,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-FC%,"-0.026 [-0.031,-0.021]",1.577e-20,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-C%,"-0.026 [-0.031,-0.022]",1.258e-20,***,Cholesterol to Total-Lipids in Large LDL percentage
ApoB/ApoA1,"-0.027 [-0.032,-0.022]",1.063e-23,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-VLDL-PL%,"-0.027 [-0.032,-0.022]",8.955e-23,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-C%,"-0.029 [-0.033,-0.024]",2.420e-26,***,Cholesterol to Total-Lipids in Small VLDL percentage
XL-HDL-CE%,"-0.030 [-0.034,-0.025]",1.128e-29,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-VLDL-PL%,"-0.030 [-0.035,-0.025]",3.124e-28,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XS-VLDL-CE%,"-0.032 [-0.037,-0.027]",2.518e-31,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,"-0.033 [-0.037,-0.028]",1.624e-33,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,"-0.034 [-0.039,-0.029]",2.447e-36,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG,"-0.035 [-0.040,-0.030]",4.878e-42,***,Triglycerides in Very Small VLDL
XXL-VLDL-PL,"-0.036 [-0.041,-0.031]",7.146e-41,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-HDL-C%,"-0.036 [-0.041,-0.031]",2.457e-41,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-FC%,"-0.037 [-0.041,-0.032]",1.033e-46,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
