Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"149.303 [139.020,159.585]",1.283e-169,***,Creatinine
XL-HDL-FC%,"125.007 [114.587,135.426]",2.009e-115,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"93.723 [83.229,104.217]",8.592e-63,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"86.847 [76.497,97.196]",4.570e-55,***,Average Diameter for VLDL Particles
XL-HDL-C%,"83.005 [72.899,93.112]",1.277e-52,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,"77.750 [67.178,88.322]",1.557e-41,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"75.635 [65.189,86.082]",3.746e-40,***,Triglycerides to Total-Lipids in Large HDL percentage
Leu,"75.372 [65.301,85.443]",3.955e-43,***,Leucine
Total-BCAA,"70.911 [60.635,81.186]",3.663e-36,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-TG%,"68.814 [58.394,79.233]",7.951e-33,***,Triglycerides to Total-Lipids in Small HDL percentage
Val,"68.049 [57.612,78.485]",6.543e-32,***,Valine
M-VLDL-TG%,"67.606 [57.104,78.109]",5.162e-31,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,"67.059 [56.207,77.911]",2.654e-28,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-TG,"60.314 [49.768,70.861]",1.007e-23,***,Triglycerides in Very Large VLDL
ApoB/ApoA1,"59.369 [49.073,69.665]",3.529e-24,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-VLDL-L,"58.475 [47.971,68.979]",2.727e-22,***,Total-Lipids in Very Large VLDL
XS-VLDL-TG%,"58.156 [47.599,68.713]",9.408e-22,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-VLDL-TG,"57.832 [47.441,68.224]",2.826e-22,***,Triglycerides in Large VLDL
XL-VLDL-P,"57.780 [47.256,68.303]",1.384e-21,***,Concentration of Very Large VLDL Particles
L-VLDL-PL,"56.885 [46.440,67.330]",3.548e-21,***,Phospholipids in Large VLDL
M-HDL-TG%,"56.385 [46.033,66.738]",3.502e-21,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-L,"56.231 [45.851,66.610]",6.454e-21,***,Total-Lipids in Large VLDL
L-VLDL-FC,"56.134 [45.721,66.547]",1.127e-20,***,Free Cholesterol in Large VLDL
XL-VLDL-PL,"55.258 [44.745,65.770]",1.776e-19,***,Phospholipids in Very Large VLDL
L-VLDL-P,"55.146 [44.714,65.578]",9.671e-20,***,Concentration of Large VLDL Particles
XXL-VLDL-L,"54.358 [43.788,64.928]",1.742e-18,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"53.765 [43.175,64.354]",6.326e-18,***,Triglycerides in Chylomicrons and Extremely Large VLDL
VLDL-TG,"53.254 [42.793,63.714]",4.854e-18,***,Triglycerides in VLDL
XXL-VLDL-CE,"52.851 [42.333,63.370]",1.768e-17,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Ile,"52.144 [41.997,62.291]",1.882e-18,***,Isoleucine
XL-VLDL-FC,"51.705 [41.216,62.195]",1.106e-16,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-PL,"50.975 [40.354,61.596]",1.271e-15,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,"50.757 [40.214,61.301]",9.712e-16,***,Cholesterol in Chylomicrons and Extremely Large VLDL
MUFA%,"50.122 [39.256,60.988]",3.807e-14,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-P,"50.087 [39.462,60.712]",6.113e-15,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-TG%,"49.301 [39.319,59.283]",9.165e-17,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-VLDL-PL%,"48.987 [38.955,59.019]",2.662e-16,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-C,"48.105 [37.684,58.526]",3.579e-14,***,Cholesterol in Very Large VLDL
XXL-VLDL-FC,"46.598 [36.008,57.189]",1.569e-12,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,"46.329 [35.979,56.679]",4.233e-13,***,Triglycerides in Medium VLDL
L-VLDL-C,"45.979 [35.640,56.319]",7.014e-13,***,Cholesterol in Large VLDL
XL-VLDL-CE,"42.916 [32.553,53.280]",1.150e-10,***,Cholesteryl Esters in Very Large VLDL
Total-TG,"42.782 [32.297,53.267]",3.035e-10,***,Total-Triglycerides
IDL-TG%,"40.689 [29.965,51.412]",2.430e-08,***,Triglycerides to Total-Lipids in IDL percentage
S-HDL-TG,"38.953 [28.327,49.579]",1.579e-07,***,Triglycerides in Small HDL
S-VLDL-TG%,"38.908 [28.562,49.254]",4.000e-08,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,"38.657 [28.237,49.077]",8.379e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Gln,"37.745 [27.504,47.986]",1.188e-07,***,Glutamine
VLDL-L,"36.832 [26.432,47.232]",9.102e-07,***,Total-Lipids in VLDL
S-VLDL-TG,"36.196 [25.771,46.622]",2.362e-06,***,Triglycerides in Small VLDL
L-HDL-PL%,"35.996 [24.771,47.221]",7.610e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-CE,"33.928 [23.640,44.216]",2.375e-05,***,Cholesteryl Esters in Large VLDL
S-LDL-TG,"32.640 [22.022,43.257]",3.906e-04,***,Triglycerides in Small LDL
S-LDL-TG%,"31.099 [20.531,41.668]",0.002,**,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-CE%,"29.373 [19.093,39.653]",0.005,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XXL-VLDL-TG%,"28.819 [18.840,38.798]",0.003,**,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
His,"28.256 [18.350,38.161]",0.005,**,Histidine
S-HDL-P,"-28.039 [-38.245,-17.834]",0.017,*,Concentration of Small HDL Particles
Pyruvate,"-28.139 [-38.424,-17.855]",0.019,*,Pyruvate
Omega-3%,"-28.223 [-38.620,-17.825]",0.024,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-LDL-C,"-28.546 [-38.921,-18.172]",0.016,*,Cholesterol in Large LDL
