Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.036 [0.033,0.038]",1.766e-168,***,Glycoprotein Acetyls
XL-HDL-FC%,"0.034 [0.031,0.037]",1.436e-123,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,"0.034 [0.031,0.036]",2.659e-149,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-FC%,"0.027 [0.024,0.029]",1.014e-100,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
ApoB/ApoA1,"0.026 [0.024,0.028]",9.378e-95,***,Apolipoprotein B to Apolipoprotein A1 ratio
Lactate,"0.025 [0.022,0.027]",9.673e-85,***,Lactate
S-LDL-C%,"0.024 [0.021,0.026]",2.988e-78,***,Cholesterol to Total-Lipids in Small LDL percentage
L-VLDL-FC%,"0.023 [0.020,0.025]",3.125e-74,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC,"0.023 [0.020,0.025]",7.054e-75,***,Free Cholesterol in Medium LDL
M-LDL-C,"0.023 [0.020,0.025]",9.716e-75,***,Cholesterol in Medium LDL
S-VLDL-CE,"0.022 [0.020,0.025]",4.087e-72,***,Cholesteryl Esters in Small VLDL
M-LDL-L,"0.022 [0.020,0.025]",3.180e-72,***,Total-Lipids in Medium LDL
M-LDL-PL,"0.022 [0.020,0.025]",5.116e-72,***,Phospholipids in Medium LDL
S-LDL-FC,"0.022 [0.020,0.025]",1.128e-71,***,Free Cholesterol in Small LDL
S-VLDL-C,"0.022 [0.020,0.025]",1.041e-70,***,Cholesterol in Small VLDL
M-LDL-CE,"0.022 [0.020,0.025]",8.962e-71,***,Cholesteryl Esters in Medium LDL
S-VLDL-CE%,"0.022 [0.019,0.024]",6.219e-67,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-LDL-P,"0.022 [0.019,0.024]",1.388e-68,***,Concentration of Medium LDL Particles
IDL-FC%,"0.022 [0.019,0.024]",2.091e-66,***,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-C,"0.022 [0.019,0.024]",4.309e-67,***,Cholesterol in Small LDL
Clinical LDL-C,"0.021 [0.019,0.024]",7.980e-65,***,Clinical LDL Cholesterol
S-VLDL-FC,"0.021 [0.019,0.024]",8.730e-65,***,Free Cholesterol in Small VLDL
LDL-PL,"0.021 [0.019,0.023]",4.148e-63,***,Phospholipids in LDL
S-HDL-CE%,"0.021 [0.018,0.023]",4.960e-60,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-CE,"0.021 [0.018,0.023]",1.882e-60,***,Cholesteryl Esters in Medium VLDL
M-VLDL-C,"0.021 [0.018,0.023]",3.747e-61,***,Cholesterol in Medium VLDL
S-LDL-CE,"0.021 [0.018,0.023]",2.738e-60,***,Cholesteryl Esters in Small LDL
S-LDL-L,"0.020 [0.018,0.023]",1.702e-59,***,Total-Lipids in Small LDL
S-VLDL-C%,"0.020 [0.018,0.023]",2.635e-55,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-PL,"0.020 [0.018,0.023]",3.917e-57,***,Phospholipids in Large LDL
LDL-FC,"0.020 [0.018,0.022]",2.159e-55,***,Free Cholesterol in LDL
S-LDL-P,"0.020 [0.017,0.022]",1.034e-55,***,Concentration of Small LDL Particles
LDL-L,"0.020 [0.017,0.022]",2.114e-54,***,Total-Lipids in LDL
LDL-C,"0.019 [0.017,0.022]",1.360e-53,***,LDL Cholesterol
ApoB,"0.019 [0.017,0.022]",1.415e-53,***,Apolipoprotein B
M-VLDL-FC,"0.019 [0.017,0.022]",1.310e-53,***,Free Cholesterol in Medium VLDL
S-VLDL-PL,"0.019 [0.017,0.022]",3.748e-53,***,Phospholipids in Small VLDL
S-HDL-C%,"0.019 [0.017,0.022]",3.806e-51,***,Cholesterol to Total-Lipids in Small HDL percentage
LDL-P,"0.019 [0.017,0.022]",7.214e-53,***,Concentration of LDL Particles
XL-VLDL-CE,"0.019 [0.017,0.022]",2.250e-49,***,Cholesteryl Esters in Very Large VLDL
XL-HDL-CE%,"0.019 [0.017,0.022]",1.275e-50,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
LDL-CE,"0.019 [0.017,0.021]",6.605e-51,***,Cholesteryl Esters in LDL
S-LDL-PL,"0.019 [0.016,0.021]",6.582e-50,***,Phospholipids in Small LDL
M-VLDL-P,"0.019 [0.016,0.021]",4.310e-49,***,Concentration of Medium VLDL Particles
Non-HDL-C,"0.019 [0.016,0.021]",1.069e-48,***,Total-Cholesterol Minus HDL-C
VLDL-CE,"0.019 [0.016,0.021]",5.474e-49,***,Cholesteryl Esters in VLDL
M-LDL-C%,"0.019 [0.016,0.021]",4.779e-47,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL,"0.018 [0.016,0.020]",6.383e-46,***,Phospholipids in Medium VLDL
VLDL-C,"0.018 [0.016,0.020]",1.507e-45,***,VLDL Cholesterol
L-LDL-L,"0.018 [0.016,0.020]",4.587e-44,***,Total-Lipids in Large LDL
L-LDL-FC,"0.018 [0.015,0.020]",4.830e-43,***,Free Cholesterol in Large LDL
L-VLDL-CE,"0.018 [0.015,0.020]",4.556e-43,***,Cholesteryl Esters in Large VLDL
IDL-P,"0.018 [0.015,0.020]",4.132e-43,***,Concentration of IDL Particles
L-LDL-C,"0.017 [0.015,0.020]",2.560e-41,***,Cholesterol in Large LDL
L-LDL-P,"0.017 [0.015,0.020]",7.545e-42,***,Concentration of Large LDL Particles
Remnant-C,"0.017 [0.015,0.019]",2.117e-39,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
L-LDL-CE,"0.017 [0.015,0.019]",4.864e-39,***,Cholesteryl Esters in Large LDL
L-VLDL-PL%,"0.017 [0.014,0.019]",5.231e-35,***,Phospholipids to Total-Lipids in Large VLDL percentage
VLDL-FC,"0.017 [0.014,0.019]",2.840e-37,***,Free Cholesterol in VLDL
M-VLDL-L,"0.017 [0.014,0.019]",1.262e-37,***,Total-Lipids in Medium VLDL
L-VLDL-C,"0.017 [0.014,0.019]",1.786e-35,***,Cholesterol in Large VLDL
S-VLDL-L,"0.016 [0.014,0.019]",1.076e-35,***,Total-Lipids in Small VLDL
IDL-FC,"0.016 [0.014,0.019]",2.677e-33,***,Free Cholesterol in IDL
S-VLDL-FC%,"0.016 [0.013,0.018]",3.618e-31,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-CE,"0.016 [0.013,0.018]",5.131e-34,***,Cholesteryl Esters in Small HDL
XL-HDL-TG%,"0.016 [0.013,0.018]",3.029e-28,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-C,"0.016 [0.013,0.018]",1.421e-31,***,Cholesterol in Very Large VLDL
S-VLDL-P,"0.016 [0.013,0.018]",8.151e-33,***,Concentration of Small VLDL Particles
VLDL-P,"0.015 [0.013,0.018]",1.656e-31,***,Concentration of VLDL Particles
Sc-ala,"0.015 [0.013,0.018]",2.290e-30,***,Spectrometer-corrected alanine
S-HDL-P,"0.015 [0.013,0.017]",1.731e-30,***,Concentration of Small HDL Particles
M-VLDL-FC%,"0.015 [0.012,0.017]",5.766e-26,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-PL%,"0.015 [0.012,0.017]",2.052e-28,***,Phospholipids to Total-Lipids in Large LDL percentage
L-VLDL-FC,"0.015 [0.012,0.017]",4.020e-26,***,Free Cholesterol in Large VLDL
S-VLDL-PL%,"0.015 [0.012,0.017]",9.705e-26,***,Phospholipids to Total-Lipids in Small VLDL percentage
VLDL-PL,"0.015 [0.012,0.017]",2.209e-27,***,Phospholipids in VLDL
S-HDL-C,"0.014 [0.011,0.016]",6.293e-24,***,Cholesterol in Small HDL
M-VLDL-PL%,"0.014 [0.011,0.016]",8.651e-22,***,Phospholipids to Total-Lipids in Medium VLDL percentage
IDL-C,"0.013 [0.011,0.016]",1.612e-21,***,Cholesterol in IDL
M-VLDL-C%,"0.013 [0.011,0.016]",4.034e-19,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-PL%,"0.013 [0.011,0.015]",2.450e-22,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
VLDL-L,"0.013 [0.011,0.015]",1.867e-20,***,Total-Lipids in VLDL
S-LDL-CE%,"0.013 [0.011,0.015]",1.818e-21,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-CE%,"0.013 [0.010,0.015]",1.204e-18,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Total-FC,"0.013 [0.011,0.015]",1.583e-20,***,Total-Free Cholesterol
M-LDL-CE%,"0.013 [0.010,0.015]",9.388e-21,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-L,"0.013 [0.010,0.015]",1.093e-19,***,Total-Lipids in IDL
Total-C,"0.013 [0.010,0.015]",4.548e-19,***,Total-Cholesterol
IDL-C%,"0.013 [0.010,0.015]",8.190e-19,***,Cholesterol to Total-Lipids in IDL percentage
L-VLDL-C%,"0.012 [0.010,0.015]",1.959e-18,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-PL,"0.012 [0.010,0.015]",8.762e-18,***,Phospholipids in Large VLDL
XS-VLDL-FC,"0.012 [0.010,0.015]",2.033e-18,***,Free Cholesterol in Very Small VLDL
Total-CE,"0.012 [0.010,0.015]",1.195e-17,***,Total-Esterified Cholesterol
Ala,"0.012 [0.010,0.015]",1.414e-17,***,Alanine
XS-VLDL-P,"0.012 [0.010,0.014]",2.396e-17,***,Concentration of Very Small VLDL Particles
IDL-CE,"0.012 [0.009,0.014]",1.582e-16,***,Cholesteryl Esters in IDL
L-VLDL-L,"0.012 [0.009,0.014]",4.343e-16,***,Total-Lipids in Large VLDL
IDL-PL,"0.012 [0.009,0.014]",2.499e-15,***,Phospholipids in IDL
SM,"0.012 [0.009,0.014]",3.425e-14,***,Sphingomyelins
L-VLDL-P,"0.011 [0.009,0.014]",2.121e-14,***,Concentration of Large VLDL Particles
XL-VLDL-FC,"0.011 [0.009,0.014]",2.233e-14,***,Free Cholesterol in Very Large VLDL
XL-VLDL-PL,"0.011 [0.008,0.013]",6.419e-12,***,Phospholipids in Very Large VLDL
S-LDL-FC%,"0.011 [0.008,0.013]",2.568e-12,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-TG%,"0.011 [0.008,0.013]",6.859e-11,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-C,"0.010 [0.008,0.013]",9.923e-12,***,Cholesterol in Very Small VLDL
M-VLDL-TG,"0.010 [0.008,0.013]",8.482e-12,***,Triglycerides in Medium VLDL
XXL-VLDL-CE%,"0.010 [0.008,0.013]",7.569e-12,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
MUFA%,"0.010 [0.008,0.013]",2.314e-09,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-size,"0.010 [0.007,0.013]",3.774e-09,***,Average Diameter for VLDL Particles
XL-VLDL-L,"0.010 [0.007,0.012]",7.657e-10,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"0.010 [0.007,0.012]",1.834e-09,***,Concentration of Very Large VLDL Particles
TG/PG,"0.010 [0.007,0.012]",3.810e-08,***,Triglycerides to Phosphoglycerides ratio
XS-VLDL-C%,"0.010 [0.007,0.012]",7.594e-09,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE,"0.009 [0.007,0.012]",1.501e-08,***,Cholesteryl Esters in Very Small VLDL
XS-VLDL-L,"0.009 [0.007,0.011]",3.584e-08,***,Total-Lipids in Very Small VLDL
XS-VLDL-PL,"0.009 [0.007,0.011]",3.281e-08,***,Phospholipids in Very Small VLDL
L-LDL-FC%,"0.009 [0.006,0.011]",1.098e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Total-L,"0.009 [0.006,0.011]",1.215e-07,***,Total-Lipids in Lipoprotein Particles
L-VLDL-CE%,"0.008 [0.006,0.011]",1.038e-05,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE,"0.008 [0.005,0.010]",5.216e-05,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-TG,"0.008 [0.005,0.010]",7.191e-05,***,Triglycerides in Large VLDL
VLDL-TG,"0.008 [0.005,0.010]",2.591e-04,***,Triglycerides in VLDL
S-HDL-L,"0.008 [0.005,0.010]",8.880e-05,***,Total-Lipids in Small HDL
M-LDL-TG,"0.007 [0.005,0.010]",4.525e-04,***,Triglycerides in Medium LDL
S-HDL-TG,"0.007 [0.005,0.010]",0.001,**,Triglycerides in Small HDL
Omega-6/Omega-3,"0.007 [0.005,0.010]",0.003,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-VLDL-CE%,"0.007 [0.004,0.009]",0.017,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Pyruvate,"0.006 [0.004,0.009]",0.016,*,Pyruvate
Gly,"-0.008 [-0.010,-0.005]",7.876e-04,***,Glycine
DHA%,"-0.008 [-0.010,-0.005]",1.907e-04,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Unsaturation,"-0.008 [-0.011,-0.006]",1.351e-05,***,Degree of Unsaturation
IDL-PL%,"-0.009 [-0.011,-0.006]",6.478e-08,***,Phospholipids to Total-Lipids in IDL percentage
PUFA%,"-0.009 [-0.011,-0.006]",1.234e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,"-0.009 [-0.012,-0.007]",1.866e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Omega-3%,"-0.009 [-0.012,-0.007]",2.471e-08,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
PC,"-0.009 [-0.012,-0.007]",1.243e-07,***,Phosphatidylcholines
Val,"-0.009 [-0.012,-0.007]",6.168e-08,***,Valine
XL-HDL-TG,"-0.010 [-0.012,-0.007]",4.695e-10,***,Triglycerides in Very Large HDL
M-VLDL-TG%,"-0.010 [-0.013,-0.008]",6.621e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
PUFA/MUFA,"-0.010 [-0.013,-0.008]",9.288e-10,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Gln,"-0.010 [-0.013,-0.008]",1.815e-12,***,Glutamine
IDL-TG%,"-0.011 [-0.014,-0.009]",1.953e-14,***,Triglycerides to Total-Lipids in IDL percentage
His,"-0.012 [-0.015,-0.010]",6.446e-19,***,Histidine
Glu,"-0.013 [-0.015,-0.010]",2.025e-19,***,Glucose
S-LDL-TG%,"-0.013 [-0.015,-0.010]",8.735e-20,***,Triglycerides to Total-Lipids in Small LDL percentage
L-LDL-TG%,"-0.014 [-0.016,-0.011]",6.865e-23,***,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-PL%,"-0.014 [-0.016,-0.012]",1.742e-25,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-FC%,"-0.014 [-0.017,-0.012]",6.647e-24,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-FC%,"-0.015 [-0.018,-0.012]",2.767e-22,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-CE,"-0.016 [-0.018,-0.013]",6.323e-27,***,Cholesteryl Esters in Medium HDL
L-VLDL-TG%,"-0.016 [-0.018,-0.013]",4.497e-34,***,Triglycerides to Total-Lipids in Large VLDL percentage
ApoA1,"-0.016 [-0.019,-0.013]",3.135e-28,***,Apolipoprotein A1
Total-BCAA,"-0.016 [-0.019,-0.014]",5.044e-32,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-HDL-C,"-0.016 [-0.019,-0.014]",1.717e-29,***,Cholesterol in Medium HDL
M-HDL-P,"-0.017 [-0.019,-0.014]",1.451e-32,***,Concentration of Medium HDL Particles
M-HDL-L,"-0.017 [-0.020,-0.015]",2.875e-34,***,Total-Lipids in Medium HDL
S-VLDL-TG%,"-0.017 [-0.020,-0.015]",3.348e-39,***,Triglycerides to Total-Lipids in Small VLDL percentage
Acetoacetate,"-0.018 [-0.020,-0.015]",2.969e-43,***,Acetoacetate
M-HDL-PL,"-0.018 [-0.020,-0.015]",4.849e-38,***,Phospholipids in Medium HDL
Leu,"-0.018 [-0.020,-0.015]",1.117e-40,***,Leucine
M-LDL-TG%,"-0.018 [-0.021,-0.016]",1.410e-43,***,Triglycerides to Total-Lipids in Medium LDL percentage
Phe,"-0.019 [-0.021,-0.016]",4.974e-48,***,Phenylalanine
M-HDL-FC,"-0.019 [-0.021,-0.016]",5.639e-40,***,Free Cholesterol in Medium HDL
L-HDL-TG,"-0.019 [-0.021,-0.016]",5.620e-46,***,Triglycerides in Large HDL
HDL-CE,"-0.019 [-0.022,-0.017]",7.958e-40,***,Cholesteryl Esters in HDL
HDL-C,"-0.020 [-0.023,-0.018]",2.365e-44,***,HDL Cholesterol
Acetone,"-0.021 [-0.024,-0.019]",1.571e-63,***,Acetone
HDL-L,"-0.022 [-0.025,-0.020]",5.296e-55,***,Total-Lipids in HDL
HDL-PL,"-0.023 [-0.026,-0.021]",5.417e-63,***,Phospholipids in HDL
HDL-FC,"-0.024 [-0.026,-0.021]",4.143e-61,***,Free Cholesterol in HDL
XL-HDL-FC,"-0.025 [-0.027,-0.022]",3.998e-72,***,Free Cholesterol in Very Large HDL
Creatinine,"-0.025 [-0.028,-0.023]",1.507e-65,***,Creatinine
Ile,"-0.027 [-0.029,-0.024]",1.326e-100,***,Isoleucine
Acetate,"-0.028 [-0.030,-0.026]",4.794e-115,***,Acetate
XL-HDL-C,"-0.029 [-0.031,-0.026]",1.599e-90,***,Cholesterol in Very Large HDL
XL-HDL-CE,"-0.029 [-0.032,-0.027]",9.072e-93,***,Cholesteryl Esters in Very Large HDL
XL-HDL-P,"-0.029 [-0.032,-0.027]",3.823e-96,***,Concentration of Very Large HDL Particles
L-HDL-CE,"-0.031 [-0.034,-0.029]",1.019e-101,***,Cholesteryl Esters in Large HDL
L-HDL-C,"-0.032 [-0.035,-0.029]",6.642e-107,***,Cholesterol in Large HDL
L-HDL-P,"-0.033 [-0.035,-0.030]",2.333e-111,***,Concentration of Large HDL Particles
XL-HDL-L,"-0.033 [-0.036,-0.030]",3.778e-119,***,Total-Lipids in Very Large HDL
S-HDL-PL%,"-0.033 [-0.035,-0.030]",2.976e-149,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-PL%,"-0.033 [-0.036,-0.031]",1.328e-138,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-FC,"-0.034 [-0.037,-0.031]",2.771e-123,***,Free Cholesterol in Large HDL
L-HDL-L,"-0.034 [-0.037,-0.032]",9.501e-123,***,Total-Lipids in Large HDL
L-HDL-PL,"-0.035 [-0.038,-0.032]",3.581e-131,***,Phospholipids in Large HDL
XL-HDL-PL,"-0.035 [-0.038,-0.033]",1.252e-138,***,Phospholipids in Very Large HDL
HDL-size,"-0.039 [-0.041,-0.036]",3.260e-159,***,Average Diameter for HDL Particles
