Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.032 [0.031,0.034]",3.491e-272,***,Creatinine
XL-HDL-FC,"0.020 [0.019,0.022]",9.943e-122,***,Free Cholesterol in Very Large HDL
SFA%,"0.018 [0.017,0.020]",1.105e-111,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-P,"0.017 [0.015,0.018]",1.195e-73,***,Concentration of Very Large HDL Particles
XL-HDL-PL,"0.016 [0.015,0.018]",8.964e-71,***,Phospholipids in Very Large HDL
S-HDL-FC%,"0.016 [0.015,0.018]",4.303e-83,***,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-TG%,"0.016 [0.014,0.018]",4.990e-79,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-L,"0.016 [0.014,0.017]",5.631e-64,***,Total-Lipids in Very Large HDL
Leu,"0.015 [0.014,0.017]",1.216e-74,***,Leucine
M-HDL-PL%,"0.015 [0.013,0.017]",5.096e-64,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,"0.015 [0.013,0.016]",1.554e-66,***,Triglycerides to Total-Lipids in Medium HDL percentage
Val,"0.014 [0.013,0.016]",5.286e-62,***,Valine
Total-BCAA,"0.014 [0.012,0.016]",1.556e-61,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-C,"0.014 [0.012,0.015]",7.196e-48,***,Cholesterol in Very Large HDL
XL-HDL-TG,"0.014 [0.012,0.015]",4.160e-63,***,Triglycerides in Very Large HDL
L-HDL-TG,"0.014 [0.012,0.015]",7.962e-59,***,Triglycerides in Large HDL
S-HDL-TG%,"0.013 [0.012,0.015]",6.880e-52,***,Triglycerides to Total-Lipids in Small HDL percentage
Gly,"0.013 [0.011,0.014]",3.972e-47,***,Glycine
Albumin,"0.012 [0.011,0.014]",3.774e-48,***,Albumin
TG/PG,"0.012 [0.010,0.013]",5.380e-38,***,Triglycerides to Phosphoglycerides ratio
Gln,"0.012 [0.010,0.013]",2.454e-44,***,Glutamine
Acetate,"0.012 [0.010,0.013]",7.516e-45,***,Acetate
XXL-VLDL-TG%,"0.012 [0.010,0.013]",1.115e-43,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE,"0.011 [0.010,0.013]",7.306e-32,***,Cholesteryl Esters in Very Large HDL
Tyr,"0.011 [0.009,0.012]",1.015e-36,***,Tyrosine
M-LDL-TG%,"0.010 [0.009,0.012]",1.725e-32,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,"0.010 [0.008,0.011]",7.440e-31,***,Phospholipids to Total-Lipids in Small LDL percentage
HDL-size,"0.009 [0.008,0.011]",5.293e-20,***,Average Diameter for HDL Particles
Ile,"0.009 [0.008,0.011]",5.895e-26,***,Isoleucine
L-LDL-TG%,"0.009 [0.008,0.011]",9.454e-25,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-PL%,"0.008 [0.007,0.010]",2.947e-18,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-LDL-TG%,"0.008 [0.006,0.010]",7.084e-18,***,Triglycerides to Total-Lipids in Small LDL percentage
His,"0.008 [0.006,0.009]",1.454e-17,***,Histidine
S-HDL-PL%,"0.008 [0.006,0.009]",1.145e-15,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-FC%,"0.007 [0.006,0.009]",6.833e-13,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XXL-VLDL-TG,"0.007 [0.006,0.009]",4.211e-13,***,Triglycerides in Chylomicrons and Extremely Large VLDL
IDL-TG%,"0.007 [0.005,0.009]",1.730e-12,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,"0.007 [0.005,0.008]",3.136e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
