Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"48.455 [43.239,53.672]",3.677e-68,***,Creatinine
XL-HDL-FC%,"44.881 [39.619,50.143]",5.459e-57,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"36.168 [30.963,41.373]",1.028e-36,***,Average Diameter for VLDL Particles
TG/PG,"35.926 [30.643,41.208]",5.112e-35,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"30.638 [25.551,35.725]",1.037e-26,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,"29.537 [24.220,34.855]",3.535e-22,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"28.637 [23.383,33.891]",3.222e-21,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,"25.809 [20.530,31.089]",2.406e-16,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,"24.916 [19.676,30.156]",2.894e-15,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,"24.650 [19.194,30.105]",2.028e-13,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-TG,"23.969 [18.670,29.269]",1.876e-13,***,Triglycerides in Very Large VLDL
XL-VLDL-L,"23.815 [18.538,29.093]",2.242e-13,***,Total-Lipids in Very Large VLDL
L-VLDL-TG,"23.523 [18.302,28.744]",2.542e-13,***,Triglycerides in Large VLDL
L-VLDL-L,"23.419 [18.205,28.633]",3.251e-13,***,Total-Lipids in Large VLDL
XL-VLDL-P,"23.407 [18.120,28.694]",9.844e-13,***,Concentration of Very Large VLDL Particles
L-VLDL-PL,"23.404 [18.157,28.652]",5.595e-13,***,Phospholipids in Large VLDL
L-VLDL-FC,"23.344 [18.113,28.575]",5.348e-13,***,Free Cholesterol in Large VLDL
XXL-VLDL-CE,"22.887 [17.604,28.169]",4.940e-12,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,"22.853 [17.572,28.134]",5.356e-12,***,Phospholipids in Very Large VLDL
L-VLDL-P,"22.610 [17.370,27.851]",6.664e-12,***,Concentration of Large VLDL Particles
Leu,"22.597 [17.526,27.669]",6.009e-13,***,Leucine
XXL-VLDL-L,"22.466 [17.156,27.776]",2.656e-11,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
ApoB/ApoA1,"22.388 [17.213,27.563]",5.453e-12,***,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-TG,"22.273 [17.019,27.528]",2.337e-11,***,Triglycerides in VLDL
XXL-VLDL-C,"22.134 [16.839,27.429]",6.113e-11,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"21.878 [16.544,27.212]",2.165e-10,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"21.869 [16.549,27.188]",1.858e-10,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"21.820 [16.552,27.089]",1.139e-10,***,Free Cholesterol in Very Large VLDL
XS-VLDL-TG%,"21.638 [16.332,26.943]",3.125e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,"21.565 [16.363,26.767]",1.071e-10,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-P,"21.136 [15.800,26.472]",1.965e-09,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
Total-BCAA,"21.108 [15.936,26.280]",2.986e-10,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-C,"20.768 [15.534,26.001]",1.749e-09,***,Cholesterol in Very Large VLDL
XXL-VLDL-FC,"20.640 [15.322,25.958]",6.637e-09,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-PL%,"20.208 [15.169,25.248]",9.132e-10,***,Phospholipids to Total-Lipids in Large VLDL percentage
Val,"20.052 [14.801,25.303]",1.702e-08,***,Valine
M-VLDL-TG,"20.048 [14.851,25.246]",9.529e-09,***,Triglycerides in Medium VLDL
L-VLDL-C,"20.027 [14.835,25.219]",9.548e-09,***,Cholesterol in Large VLDL
MUFA%,"19.636 [14.178,25.094]",4.154e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-CE,"18.989 [13.785,24.193]",2.007e-07,***,Cholesteryl Esters in Very Large VLDL
XL-VLDL-TG%,"18.127 [13.112,23.142]",3.283e-07,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Total-TG,"18.115 [12.850,23.380]",3.611e-06,***,Total-Triglycerides
VLDL-L,"16.818 [11.596,22.039]",6.360e-05,***,Total-Lipids in VLDL
L-VLDL-CE,"15.864 [10.699,21.029]",4.029e-04,***,Cholesteryl Esters in Large VLDL
S-HDL-TG,"15.362 [10.026,20.698]",0.004,**,Triglycerides in Small HDL
Ile,"15.359 [10.258,20.461]",8.330e-04,***,Isoleucine
S-VLDL-TG,"15.286 [10.052,20.521]",0.002,**,Triglycerides in Small VLDL
S-VLDL-TG%,"15.054 [9.858,20.250]",0.003,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-CE%,"13.655 [8.581,18.728]",0.031,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XS-VLDL-P,"-14.092 [-19.319,-8.866]",0.029,*,Concentration of Very Small VLDL Particles
Omega-3,"-14.617 [-19.802,-9.433]",0.008,**,Omega-3 Fatty Acids
S-HDL-PL,"-14.774 [-19.977,-9.571]",0.006,**,Phospholipids in Small HDL
M-HDL-CE%,"-14.849 [-20.214,-9.484]",0.013,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Total-FC,"-14.899 [-20.149,-9.650]",0.006,**,Total-Free Cholesterol
XS-VLDL-PL,"-14.955 [-20.186,-9.725]",0.005,**,Phospholipids in Very Small VLDL
Omega-6,"-15.133 [-20.309,-9.956]",0.002,**,Omega-6 Fatty Acids
Citrate,"-15.255 [-20.448,-10.062]",0.002,**,Citrate
Pyruvate,"-16.240 [-21.401,-11.079]",1.613e-04,***,Pyruvate
XS-VLDL-FC,"-16.419 [-21.636,-11.203]",1.588e-04,***,Free Cholesterol in Very Small VLDL
XS-VLDL-L,"-16.498 [-21.714,-11.282]",1.316e-04,***,Total-Lipids in Very Small VLDL
PUFA,"-16.723 [-21.908,-11.539]",5.998e-05,***,Polyunsaturated Fatty Acids
DHA%,"-17.561 [-22.828,-12.293]",1.490e-05,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"-17.657 [-23.162,-12.153]",7.496e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-HDL-FC,"-17.834 [-23.002,-12.666]",3.152e-06,***,Free Cholesterol in Small HDL
L-VLDL-C%,"-18.011 [-23.178,-12.845]",1.944e-06,***,Cholesterol to Total-Lipids in Large VLDL percentage
Total-C,"-18.487 [-23.761,-13.212]",1.502e-06,***,Total-Cholesterol
S-VLDL-PL%,"-18.754 [-24.062,-13.447]",1.013e-06,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-LDL-FC%,"-18.796 [-24.175,-13.417]",1.741e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-FC%,"-18.898 [-24.258,-13.538]",1.133e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
GlycA,"-19.219 [-24.716,-13.722]",1.695e-06,***,Glycoprotein Acetyls
L-LDL-FC%,"-19.712 [-25.222,-14.203]",5.464e-07,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Total-CE,"-19.786 [-25.058,-14.515]",4.450e-08,***,Total-Esterified Cholesterol
IDL-FC,"-19.875 [-25.110,-14.641]",2.345e-08,***,Free Cholesterol in IDL
XL-VLDL-FC%,"-20.387 [-25.495,-15.278]",1.237e-09,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-FC%,"-20.414 [-25.453,-15.375]",4.794e-10,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE%,"-20.691 [-26.301,-15.081]",1.144e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-C,"-20.900 [-26.157,-15.644]",1.556e-09,***,Cholesterol in IDL
IDL-CE,"-20.938 [-26.186,-15.691]",1.248e-09,***,Cholesteryl Esters in IDL
