Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.031 [0.029,0.033]",8.682e-300,***,Creatinine
XL-HDL-FC,"0.019 [0.018,0.021]",3.527e-131,***,Free Cholesterol in Very Large HDL
L-HDL-TG%,"0.019 [0.017,0.020]",6.304e-132,***,Triglycerides to Total-Lipids in Large HDL percentage
SFA%,"0.019 [0.017,0.020]",5.465e-144,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-FC%,"0.017 [0.016,0.018]",1.124e-111,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-TG%,"0.016 [0.015,0.018]",1.037e-100,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-P,"0.016 [0.015,0.018]",1.033e-84,***,Concentration of Very Large HDL Particles
XL-HDL-TG,"0.016 [0.014,0.017]",8.574e-103,***,Triglycerides in Very Large HDL
M-HDL-PL%,"0.015 [0.014,0.017]",1.963e-85,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"0.015 [0.014,0.016]",1.394e-83,***,Triglycerides to Total-Lipids in Small HDL percentage
Leu,"0.015 [0.013,0.016]",1.340e-86,***,Leucine
XL-HDL-PL,"0.015 [0.013,0.016]",2.240e-70,***,Phospholipids in Very Large HDL
Val,"0.015 [0.013,0.016]",1.305e-83,***,Valine
L-HDL-TG,"0.014 [0.013,0.016]",7.486e-83,***,Triglycerides in Large HDL
TG/PG,"0.014 [0.013,0.016]",2.155e-72,***,Triglycerides to Phosphoglycerides ratio
Albumin,"0.014 [0.013,0.016]",1.179e-83,***,Albumin
XL-HDL-L,"0.014 [0.013,0.016]",1.075e-64,***,Total-Lipids in Very Large HDL
Total-BCAA,"0.014 [0.013,0.016]",7.680e-78,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-C,"0.013 [0.011,0.014]",5.413e-49,***,Cholesterol in Very Large HDL
M-LDL-TG%,"0.012 [0.010,0.013]",6.795e-56,***,Triglycerides to Total-Lipids in Medium LDL percentage
