Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,"0.126 [0.116,0.137]",1.229e-117,***,Cholesteryl Esters in HDL
HDL-C,"0.123 [0.113,0.134]",1.342e-111,***,HDL Cholesterol
M-HDL-CE,"0.117 [0.107,0.127]",1.235e-104,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"0.116 [0.105,0.126]",4.596e-102,***,Cholesterol in Medium HDL
M-HDL-C%,"0.113 [0.102,0.124]",6.768e-92,***,Cholesterol to Total-Lipids in Medium HDL percentage
ApoA1,"0.110 [0.100,0.120]",5.443e-92,***,Apolipoprotein A1
L-HDL-CE,"0.110 [0.099,0.121]",1.300e-83,***,Cholesteryl Esters in Large HDL
HDL-L,"0.109 [0.099,0.119]",4.214e-89,***,Total-Lipids in HDL
HDL-P,"0.108 [0.098,0.119]",8.259e-91,***,Concentration of HDL Particles
L-HDL-C,"0.108 [0.097,0.118]",2.104e-80,***,Cholesterol in Large HDL
M-HDL-P,"0.107 [0.097,0.118]",6.320e-88,***,Concentration of Medium HDL Particles
M-HDL-FC,"0.105 [0.095,0.116]",4.537e-84,***,Free Cholesterol in Medium HDL
M-HDL-FC%,"0.105 [0.094,0.115]",1.268e-79,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-L,"0.104 [0.094,0.115]",6.950e-77,***,Total-Lipids in Large HDL
HDL-FC,"0.104 [0.094,0.115]",5.353e-80,***,Free Cholesterol in HDL
L-HDL-P,"0.104 [0.093,0.114]",2.122e-75,***,Concentration of Large HDL Particles
Total-P,"0.104 [0.093,0.114]",6.269e-83,***,Total-Concentration of Lipoprotein Particles
M-HDL-L,"0.101 [0.091,0.111]",2.920e-78,***,Total-Lipids in Medium HDL
LA%,"0.101 [0.090,0.112]",6.155e-70,***,Linoleic Acid to Total-Fatty Acids percentage
HDL-PL,"0.100 [0.090,0.111]",6.468e-76,***,Phospholipids in HDL
XS-VLDL-CE%,"0.100 [0.089,0.110]",4.995e-72,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-PL,"0.100 [0.089,0.110]",4.519e-71,***,Phospholipids in Large HDL
IDL-C%,"0.099 [0.089,0.110]",1.413e-73,***,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,"0.099 [0.089,0.110]",6.610e-74,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-CE%,"0.098 [0.087,0.108]",7.004e-69,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-LDL-FC%,"0.097 [0.087,0.108]",9.808e-68,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-CE%,"0.095 [0.084,0.106]",2.980e-62,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-FC,"0.095 [0.084,0.106]",2.677e-63,***,Free Cholesterol in Large HDL
L-LDL-C%,"0.094 [0.084,0.105]",8.510e-64,***,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,"0.094 [0.083,0.104]",2.710e-63,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
