Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,"0.131 [0.122,0.141]",1.276e-152,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-P,"0.098 [0.088,0.107]",2.211e-86,***,Concentration of Very Small VLDL Particles
ApoB/ApoA1,"0.097 [0.087,0.106]",1.698e-83,***,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-FC,"0.096 [0.087,0.106]",7.147e-84,***,Free Cholesterol in Very Small VLDL
XS-VLDL-PL,"0.096 [0.087,0.106]",2.565e-83,***,Phospholipids in Very Small VLDL
M-HDL-TG%,"0.096 [0.086,0.105]",5.736e-77,***,Triglycerides to Total-Lipids in Medium HDL percentage
XS-VLDL-L,"0.095 [0.085,0.104]",2.226e-80,***,Total-Lipids in Very Small VLDL
L-HDL-TG%,"0.094 [0.085,0.104]",2.177e-74,***,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-PL%,"0.094 [0.084,0.103]",5.003e-74,***,Phospholipids to Total-Lipids in Large VLDL percentage
Omega-6/Omega-3,"0.092 [0.082,0.101]",4.137e-71,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-P,"0.090 [0.081,0.100]",4.408e-74,***,Concentration of IDL Particles
S-VLDL-CE,"0.090 [0.081,0.100]",2.342e-72,***,Cholesteryl Esters in Small VLDL
XS-VLDL-C,"0.089 [0.080,0.099]",1.537e-71,***,Cholesterol in Very Small VLDL
L-LDL-TG,"0.086 [0.077,0.096]",9.614e-64,***,Triglycerides in Large LDL
S-VLDL-C,"0.086 [0.076,0.095]",2.494e-65,***,Cholesterol in Small VLDL
VLDL-CE,"0.085 [0.076,0.095]",8.083e-65,***,Cholesteryl Esters in VLDL
XS-VLDL-CE,"0.085 [0.076,0.094]",1.384e-64,***,Cholesteryl Esters in Very Small VLDL
IDL-TG,"0.084 [0.075,0.094]",7.552e-61,***,Triglycerides in IDL
VLDL-C,"0.084 [0.075,0.094]",1.115e-62,***,VLDL Cholesterol
VLDL-P,"0.083 [0.073,0.092]",6.996e-60,***,Concentration of VLDL Particles
S-HDL-TG%,"0.082 [0.073,0.092]",1.692e-55,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,"0.080 [0.070,0.090]",5.625e-50,***,Phospholipids to Total-Lipids in Medium HDL percentage
VLDL-FC,"0.080 [0.070,0.089]",2.636e-55,***,Free Cholesterol in VLDL
LDL-TG,"0.079 [0.070,0.089]",2.607e-53,***,Triglycerides in LDL
L-VLDL-CE,"0.079 [0.070,0.089]",2.108e-54,***,Cholesteryl Esters in Large VLDL
VLDL-PL,"0.079 [0.069,0.088]",2.478e-53,***,Phospholipids in VLDL
Remnant-C,"0.079 [0.069,0.088]",6.349e-55,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
ApoB,"0.078 [0.069,0.087]",4.570e-54,***,Apolipoprotein B
S-LDL-P,"0.078 [0.068,0.087]",1.160e-53,***,Concentration of Small LDL Particles
S-VLDL-FC,"0.076 [0.067,0.086]",1.339e-51,***,Free Cholesterol in Small VLDL
M-VLDL-PL,"0.076 [0.066,0.085]",2.866e-50,***,Phospholipids in Medium VLDL
XL-VLDL-PL%,"0.075 [0.066,0.085]",8.277e-50,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-VLDL-FC,"0.075 [0.066,0.085]",6.549e-50,***,Free Cholesterol in Medium VLDL
S-VLDL-PL,"0.074 [0.065,0.084]",2.184e-48,***,Phospholipids in Small VLDL
L-VLDL-C,"0.074 [0.064,0.083]",4.546e-46,***,Cholesterol in Large VLDL
XL-HDL-FC%,"0.073 [0.063,0.083]",2.028e-41,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-P,"0.072 [0.063,0.081]",3.133e-45,***,Concentration of Medium VLDL Particles
S-LDL-PL,"0.072 [0.062,0.081]",4.025e-45,***,Phospholipids in Small LDL
XL-VLDL-CE,"0.072 [0.062,0.081]",2.032e-43,***,Cholesteryl Esters in Very Large VLDL
M-VLDL-C,"0.071 [0.062,0.081]",6.442e-45,***,Cholesterol in Medium VLDL
MUFA%,"0.071 [0.061,0.081]",1.448e-38,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
LDL-P,"0.071 [0.061,0.080]",7.627e-44,***,Concentration of LDL Particles
S-VLDL-L,"0.070 [0.061,0.080]",4.497e-42,***,Total-Lipids in Small VLDL
XL-VLDL-C,"0.070 [0.060,0.080]",7.042e-41,***,Cholesterol in Very Large VLDL
VLDL-L,"0.070 [0.060,0.080]",7.446e-41,***,Total-Lipids in VLDL
IDL-PL,"0.070 [0.060,0.079]",2.514e-42,***,Phospholipids in IDL
M-LDL-P,"0.070 [0.060,0.079]",2.248e-42,***,Concentration of Medium LDL Particles
S-VLDL-CE%,"0.069 [0.060,0.079]",2.559e-41,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-VLDL-P,"0.069 [0.059,0.078]",2.709e-40,***,Concentration of Small VLDL Particles
M-LDL-TG,"0.069 [0.059,0.078]",5.273e-39,***,Triglycerides in Medium LDL
XS-VLDL-TG,"0.069 [0.059,0.078]",6.547e-39,***,Triglycerides in Very Small VLDL
S-LDL-L,"0.069 [0.059,0.078]",5.799e-41,***,Total-Lipids in Small LDL
Non-HDL-C,"0.068 [0.059,0.077]",2.851e-40,***,Total-Cholesterol Minus HDL-C
