Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,"0.009 [0.008,0.009]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,"0.008 [0.007,0.008]",0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
GlycA,"0.008 [0.007,0.008]",0.000e+00,***,Glycoprotein Acetyls
M-VLDL-TG%,"0.007 [0.007,0.007]",0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-TG%,"0.007 [0.006,0.007]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-TG%,"0.006 [0.006,0.007]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,"0.006 [0.006,0.007]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,"0.006 [0.006,0.007]",0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,"0.006 [0.006,0.006]",0.000e+00,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,"0.006 [0.006,0.006]",0.000e+00,***,Triglycerides to Total-Lipids in Small LDL percentage
VLDL-size,"0.006 [0.006,0.006]",0.000e+00,***,Average Diameter for VLDL Particles
L-LDL-TG%,"0.006 [0.006,0.006]",0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-TG,"0.006 [0.006,0.006]",0.000e+00,***,Triglycerides in Small HDL
TG/PG,"0.006 [0.006,0.006]",0.000e+00,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-TG,"0.006 [0.005,0.006]",0.000e+00,***,Triglycerides in Very Large VLDL
M-LDL-TG%,"0.005 [0.005,0.006]",0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-TG,"0.005 [0.005,0.006]",0.000e+00,***,Triglycerides in VLDL
Total-TG,"0.005 [0.005,0.005]",0.000e+00,***,Total-Triglycerides
XXL-VLDL-TG,"0.005 [0.005,0.005]",0.000e+00,***,Triglycerides in Chylomicrons and Extremely Large VLDL
M-HDL-PL%,"0.005 [0.005,0.005]",1.590e-295,***,Phospholipids to Total-Lipids in Medium HDL percentage
XXL-VLDL-P,"0.005 [0.005,0.005]",0.000e+00,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,"0.005 [0.005,0.005]",0.000e+00,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"0.005 [0.005,0.005]",0.000e+00,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-VLDL-TG,"0.005 [0.005,0.005]",0.000e+00,***,Triglycerides in Large VLDL
S-VLDL-TG,"0.005 [0.005,0.005]",0.000e+00,***,Triglycerides in Small VLDL
XL-VLDL-L,"0.005 [0.005,0.005]",1.259e-296,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"0.005 [0.005,0.005]",1.599e-295,***,Concentration of Very Large VLDL Particles
S-LDL-TG,"0.005 [0.005,0.005]",7.036e-288,***,Triglycerides in Small LDL
MUFA,"0.005 [0.005,0.005]",5.604e-287,***,Monounsaturated Fatty Acids
XXL-VLDL-FC,"0.005 [0.005,0.005]",2.129e-278,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-LDL-TG,"0.005 [0.004,0.005]",5.938e-274,***,Triglycerides in Medium LDL
