Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"0.007 [0.006,0.008]",2.216e-24,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,"0.006 [0.005,0.008]",6.506e-24,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Unsaturation,"0.006 [0.005,0.008]",1.214e-22,***,Degree of Unsaturation
PUFA%,"0.006 [0.005,0.007]",1.934e-21,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,"0.005 [0.004,0.006]",2.027e-11,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE%,"0.004 [0.003,0.005]",1.302e-08,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Omega-6%,"0.004 [0.003,0.005]",2.935e-08,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-C%,"0.004 [0.003,0.005]",2.326e-06,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,"0.004 [0.003,0.005]",1.574e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
Acetate,"0.004 [0.003,0.005]",9.866e-06,***,Acetate
DHA,"0.004 [0.002,0.005]",9.230e-05,***,Docosahexaenoic Acid
S-HDL-C%,"0.004 [0.002,0.005]",3.853e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-C%,"0.004 [0.002,0.005]",3.533e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-FC%,"0.004 [0.002,0.005]",1.909e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-CE%,"0.003 [0.002,0.005]",7.105e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-FC%,"0.003 [0.002,0.005]",1.630e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-VLDL-CE%,"0.003 [0.002,0.005]",7.674e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Pyruvate,"0.003 [0.002,0.004]",1.571e-04,***,Pyruvate
L-HDL-CE%,"0.003 [0.002,0.004]",0.004,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-LDL-PL%,"0.003 [0.002,0.004]",3.832e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-C%,"0.003 [0.002,0.004]",0.049,*,Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-L,"-0.003 [-0.004,-0.002]",0.036,*,Total-Lipids in Small LDL
LDL-P,"-0.003 [-0.004,-0.002]",0.039,*,Concentration of LDL Particles
M-VLDL-C,"-0.003 [-0.004,-0.002]",0.039,*,Cholesterol in Medium VLDL
M-LDL-C,"-0.003 [-0.004,-0.002]",0.026,*,Cholesterol in Medium LDL
Omega-6,"-0.003 [-0.004,-0.002]",0.029,*,Omega-6 Fatty Acids
LA,"-0.003 [-0.004,-0.002]",0.023,*,Linoleic Acid
M-LDL-L,"-0.003 [-0.004,-0.002]",0.014,*,Total-Lipids in Medium LDL
S-HDL-PL,"-0.003 [-0.004,-0.002]",0.018,*,Phospholipids in Small HDL
Citrate,"-0.003 [-0.004,-0.002]",0.024,*,Citrate
XS-VLDL-C,"-0.003 [-0.004,-0.002]",0.025,*,Cholesterol in Very Small VLDL
Non-HDL-C,"-0.003 [-0.004,-0.002]",0.009,**,Total-Cholesterol Minus HDL-C
PC,"-0.003 [-0.004,-0.002]",0.036,*,Phosphatidylcholines
ApoB,"-0.003 [-0.004,-0.002]",0.004,**,Apolipoprotein B
XL-VLDL-TG%,"-0.003 [-0.004,-0.002]",0.013,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
Total-FC,"-0.003 [-0.004,-0.002]",0.005,**,Total-Free Cholesterol
M-LDL-P,"-0.003 [-0.004,-0.002]",0.002,**,Concentration of Medium LDL Particles
Omega-6/Omega-3,"-0.003 [-0.004,-0.002]",0.005,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Cholines,"-0.003 [-0.004,-0.002]",0.013,*,Total-Cholines
L-VLDL-PL%,"-0.003 [-0.004,-0.002]",0.004,**,Phospholipids to Total-Lipids in Large VLDL percentage
S-LDL-CE,"-0.003 [-0.004,-0.002]",6.093e-04,***,Cholesteryl Esters in Small LDL
S-LDL-P,"-0.003 [-0.004,-0.002]",6.577e-04,***,Concentration of Small LDL Particles
XS-VLDL-FC,"-0.003 [-0.004,-0.002]",0.001,**,Free Cholesterol in Very Small VLDL
Phosphoglyc,"-0.003 [-0.004,-0.002]",0.004,**,Phosphoglycerides
M-LDL-CE,"-0.003 [-0.004,-0.002]",4.896e-04,***,Cholesteryl Esters in Medium LDL
S-VLDL-FC,"-0.003 [-0.004,-0.002]",2.644e-04,***,Free Cholesterol in Small VLDL
L-LDL-TG,"-0.003 [-0.004,-0.002]",2.930e-04,***,Triglycerides in Large LDL
XS-VLDL-P,"-0.003 [-0.005,-0.002]",1.361e-04,***,Concentration of Very Small VLDL Particles
Remnant-C,"-0.003 [-0.005,-0.002]",5.464e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
L-HDL-TG,"-0.003 [-0.005,-0.002]",1.587e-04,***,Triglycerides in Large HDL
S-VLDL-C,"-0.004 [-0.005,-0.002]",2.799e-05,***,Cholesterol in Small VLDL
