Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,"0.111 [0.102,0.119]",5.178e-135,***,Cholesteryl Esters in HDL
M-HDL-CE,"0.109 [0.101,0.118]",1.340e-136,***,Cholesteryl Esters in Medium HDL
HDL-C,"0.109 [0.100,0.118]",8.047e-131,***,HDL Cholesterol
M-HDL-C,"0.109 [0.100,0.117]",5.810e-135,***,Cholesterol in Medium HDL
ApoA1,"0.105 [0.096,0.113]",4.696e-126,***,Apolipoprotein A1
M-HDL-P,"0.105 [0.096,0.113]",5.040e-126,***,Concentration of Medium HDL Particles
HDL-L,"0.104 [0.096,0.113]",2.160e-122,***,Total-Lipids in HDL
M-HDL-FC,"0.102 [0.093,0.110]",1.158e-118,***,Free Cholesterol in Medium HDL
M-HDL-L,"0.102 [0.093,0.110]",3.160e-120,***,Total-Lipids in Medium HDL
HDL-P,"0.101 [0.093,0.109]",2.686e-118,***,Concentration of HDL Particles
HDL-PL,"0.100 [0.092,0.109]",7.316e-115,***,Phospholipids in HDL
HDL-FC,"0.096 [0.088,0.105]",9.932e-103,***,Free Cholesterol in HDL
M-HDL-PL,"0.096 [0.088,0.104]",1.347e-107,***,Phospholipids in Medium HDL
Total-P,"0.096 [0.087,0.104]",9.650e-107,***,Total-Concentration of Lipoprotein Particles
L-HDL-L,"0.093 [0.084,0.101]",1.626e-90,***,Total-Lipids in Large HDL
L-HDL-PL,"0.092 [0.083,0.100]",5.116e-90,***,Phospholipids in Large HDL
L-HDL-CE,"0.092 [0.083,0.100]",1.114e-86,***,Cholesteryl Esters in Large HDL
L-HDL-C,"0.091 [0.082,0.099]",3.640e-85,***,Cholesterol in Large HDL
L-HDL-P,"0.090 [0.081,0.099]",2.109e-84,***,Concentration of Large HDL Particles
M-HDL-FC%,"0.088 [0.079,0.096]",1.720e-83,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-FC,"0.083 [0.075,0.092]",8.516e-73,***,Free Cholesterol in Large HDL
PC,"0.078 [0.070,0.087]",7.864e-70,***,Phosphatidylcholines
HDL-size,"0.078 [0.069,0.087]",7.339e-63,***,Average Diameter for HDL Particles
M-HDL-C%,"0.078 [0.069,0.086]",3.416e-63,***,Cholesterol to Total-Lipids in Medium HDL percentage
Cholines,"0.074 [0.066,0.083]",4.731e-63,***,Total-Cholines
S-HDL-PL,"0.072 [0.064,0.080]",5.351e-59,***,Phospholipids in Small HDL
Phosphoglyc,"0.071 [0.063,0.080]",5.578e-58,***,Phosphoglycerides
S-HDL-C,"0.071 [0.063,0.079]",8.486e-58,***,Cholesterol in Small HDL
S-HDL-CE,"0.070 [0.061,0.078]",2.153e-55,***,Cholesteryl Esters in Small HDL
S-HDL-L,"0.067 [0.059,0.076]",4.938e-51,***,Total-Lipids in Small HDL
S-HDL-P,"0.066 [0.058,0.074]",1.839e-49,***,Concentration of Small HDL Particles
S-HDL-FC,"0.066 [0.057,0.074]",5.586e-49,***,Free Cholesterol in Small HDL
XS-VLDL-CE%,"0.064 [0.055,0.073]",9.579e-43,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE%,"0.063 [0.055,0.072]",2.695e-43,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-CE%,"0.063 [0.054,0.071]",5.553e-41,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-HDL-CE,"0.062 [0.053,0.071]",7.442e-38,***,Cholesteryl Esters in Very Large HDL
Total-PL,"0.061 [0.053,0.069]",1.762e-41,***,Total-Phospholipids in Lipoprotein Particles
L-HDL-CE%,"0.060 [0.051,0.068]",8.519e-35,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-C%,"0.059 [0.051,0.068]",4.207e-37,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,"0.058 [0.049,0.067]",9.824e-35,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-C%,"0.058 [0.049,0.066]",3.061e-32,***,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-C%,"0.056 [0.048,0.065]",6.215e-32,***,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-FC%,"0.055 [0.046,0.064]",2.467e-30,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-C,"0.055 [0.046,0.064]",4.681e-29,***,Cholesterol in Very Large HDL
XL-HDL-PL,"0.054 [0.045,0.063]",2.485e-28,***,Phospholipids in Very Large HDL
XL-HDL-L,"0.054 [0.045,0.063]",3.255e-28,***,Total-Lipids in Very Large HDL
XL-HDL-P,"0.054 [0.045,0.063]",3.383e-28,***,Concentration of Very Large HDL Particles
SM,"0.053 [0.045,0.062]",8.553e-31,***,Sphingomyelins
S-LDL-C%,"0.053 [0.044,0.061]",1.934e-29,***,Cholesterol to Total-Lipids in Small LDL percentage
Total-CE,"0.053 [0.044,0.061]",8.746e-30,***,Total-Esterified Cholesterol
LA%,"0.049 [0.040,0.058]",1.927e-22,***,Linoleic Acid to Total-Fatty Acids percentage
Total-C,"0.048 [0.040,0.056]",2.198e-24,***,Total-Cholesterol
M-LDL-FC%,"0.047 [0.038,0.055]",4.336e-21,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-PL%,"0.045 [0.037,0.054]",3.785e-21,***,Phospholipids to Total-Lipids in Small HDL percentage
XXL-VLDL-FC%,"0.045 [0.037,0.054]",4.666e-20,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-CE,"0.045 [0.036,0.053]",1.304e-20,***,Cholesteryl Esters in IDL
PUFA/MUFA,"0.045 [0.036,0.054]",1.358e-17,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-CE%,"0.044 [0.036,0.053]",1.032e-19,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-VLDL-CE%,"0.043 [0.035,0.052]",1.022e-17,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
IDL-C,"0.043 [0.035,0.052]",4.795e-19,***,Cholesterol in IDL
Omega-6,"0.043 [0.035,0.051]",1.016e-18,***,Omega-6 Fatty Acids
M-VLDL-CE%,"0.043 [0.034,0.051]",3.609e-17,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,"0.042 [0.033,0.051]",1.803e-16,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-C%,"0.042 [0.033,0.050]",4.297e-16,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-FC%,"0.042 [0.033,0.050]",2.217e-16,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Omega-6%,"0.042 [0.033,0.050]",3.408e-15,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Citrate,"0.041 [0.032,0.049]",6.921e-16,***,Citrate
M-LDL-C%,"0.041 [0.032,0.049]",3.897e-16,***,Cholesterol to Total-Lipids in Medium LDL percentage
LA,"0.041 [0.032,0.049]",1.746e-16,***,Linoleic Acid
S-VLDL-PL%,"0.040 [0.031,0.048]",1.286e-14,***,Phospholipids to Total-Lipids in Small VLDL percentage
IDL-L,"0.038 [0.030,0.046]",7.405e-14,***,Total-Lipids in IDL
XXL-VLDL-C%,"0.038 [0.029,0.046]",5.347e-13,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC,"0.037 [0.029,0.046]",4.147e-13,***,Free Cholesterol in IDL
L-HDL-TG,"0.037 [0.029,0.045]",1.113e-12,***,Triglycerides in Large HDL
PUFA,"0.036 [0.028,0.044]",5.396e-12,***,Polyunsaturated Fatty Acids
Total-FC,"0.036 [0.028,0.044]",5.069e-12,***,Total-Free Cholesterol
L-VLDL-CE%,"0.036 [0.027,0.044]",4.582e-11,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
