Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"124.275 [116.263,132.287]",1.559e-193,***,Creatinine
XL-HDL-FC%,"122.698 [114.618,130.778]",1.638e-185,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"87.719 [79.548,95.891]",5.687e-92,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"85.660 [77.799,93.520]",7.500e-95,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"82.443 [74.384,90.503]",2.890e-83,***,Average Diameter for VLDL Particles
XL-HDL-TG%,"71.317 [63.075,79.560]",9.583e-59,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"68.877 [60.731,77.022]",5.817e-56,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-PL%,"64.345 [55.884,72.807]",1.217e-44,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"62.481 [54.353,70.608]",1.075e-45,***,Triglycerides to Total-Lipids in Small HDL percentage
Leu,"61.862 [53.999,69.726]",5.178e-48,***,Leucine
ApoB/ApoA1,"60.268 [52.240,68.297]",2.057e-43,***,Apolipoprotein B to Apolipoprotein A1 ratio
Total-BCAA,"58.815 [50.793,66.838]",2.976e-41,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-VLDL-TG%,"58.122 [49.924,66.319]",2.289e-38,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Val,"57.145 [48.997,65.293]",1.820e-37,***,Valine
XL-VLDL-TG,"53.647 [45.416,61.879]",7.003e-32,***,Triglycerides in Very Large VLDL
XL-VLDL-L,"52.879 [44.681,61.076]",3.705e-31,***,Total-Lipids in Very Large VLDL
L-VLDL-TG,"52.570 [44.460,60.680]",1.692e-31,***,Triglycerides in Large VLDL
L-VLDL-FC,"52.523 [44.397,60.648]",2.657e-31,***,Free Cholesterol in Large VLDL
L-VLDL-PL,"52.389 [44.238,60.540]",6.596e-31,***,Phospholipids in Large VLDL
XL-VLDL-P,"52.166 [43.954,60.379]",4.186e-30,***,Concentration of Very Large VLDL Particles
L-VLDL-L,"52.086 [43.986,60.186]",6.096e-31,***,Total-Lipids in Large VLDL
M-HDL-TG%,"51.052 [42.974,59.131]",9.231e-30,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-P,"50.669 [42.528,58.811]",9.243e-29,***,Concentration of Large VLDL Particles
XL-VLDL-PL,"50.495 [42.291,58.699]",4.779e-28,***,Phospholipids in Very Large VLDL
XS-VLDL-TG%,"49.965 [41.723,58.207]",4.195e-27,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-L,"47.990 [39.739,56.240]",1.147e-24,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
VLDL-TG,"47.839 [39.674,56.004]",4.427e-25,***,Triglycerides in VLDL
XL-VLDL-FC,"47.590 [39.403,55.777]",1.246e-24,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-TG,"47.545 [39.280,55.811]",4.809e-24,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,"46.183 [37.972,54.394]",7.859e-23,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-PL%,"45.826 [37.998,53.655]",4.976e-25,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-C,"45.277 [37.143,53.410]",2.742e-22,***,Cholesterol in Very Large VLDL
XXL-VLDL-PL,"45.188 [36.897,53.478]",3.229e-21,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,"44.631 [36.400,52.862]",5.808e-21,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-C,"44.433 [36.364,52.503]",9.988e-22,***,Cholesterol in Large VLDL
XXL-VLDL-P,"44.071 [35.777,52.365]",5.544e-20,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-VLDL-TG,"42.673 [34.593,50.753]",1.068e-19,***,Triglycerides in Medium VLDL
MUFA%,"42.664 [34.180,51.148]",1.637e-17,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Ile,"41.482 [33.556,49.408]",2.809e-19,***,Isoleucine
XXL-VLDL-FC,"41.366 [33.098,49.633]",2.668e-17,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-CE,"41.356 [33.265,49.446]",3.204e-18,***,Cholesteryl Esters in Very Large VLDL
XS-VLDL-PL%,"41.179 [33.048,49.310]",8.112e-18,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,"38.745 [30.949,46.542]",5.104e-17,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Total-TG,"36.823 [28.635,45.010]",2.919e-13,***,Total-Triglycerides
Gln,"36.613 [28.618,44.607]",6.860e-14,***,Glutamine
L-VLDL-CE,"34.476 [26.444,42.508]",9.655e-12,***,Cholesteryl Esters in Large VLDL
S-HDL-CE%,"34.376 [26.353,42.400]",1.097e-11,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
VLDL-L,"34.022 [25.900,42.143]",5.269e-11,***,Total-Lipids in VLDL
