Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"270.205 [246.496,293.913]",5.889e-104,***,Creatinine
XL-HDL-FC%,"209.436 [185.438,233.435]",8.122e-60,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"177.946 [153.864,202.027]",5.812e-42,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"165.911 [142.168,189.654]",3.631e-37,***,Average Diameter for VLDL Particles
XL-HDL-C%,"147.601 [124.405,170.796]",3.177e-30,***,Cholesterol to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,"137.885 [114.311,161.459]",5.539e-25,***,Apolipoprotein B to Apolipoprotein A1 ratio
L-HDL-TG%,"126.104 [102.132,150.076]",1.635e-19,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"125.090 [100.823,149.356]",1.366e-18,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-TG,"119.086 [95.279,142.894]",2.737e-17,***,Triglycerides in Large VLDL
S-HDL-TG%,"118.537 [94.638,142.436]",6.168e-17,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-L,"116.162 [92.383,139.941]",2.558e-16,***,Total-Lipids in Large VLDL
L-VLDL-FC,"115.604 [91.749,139.460]",5.340e-16,***,Free Cholesterol in Large VLDL
XL-VLDL-TG,"115.143 [90.971,139.314]",2.472e-15,***,Triglycerides in Very Large VLDL
L-VLDL-PL,"114.609 [90.677,138.540]",1.546e-15,***,Phospholipids in Large VLDL
XL-VLDL-L,"114.526 [90.456,138.596]",2.736e-15,***,Total-Lipids in Very Large VLDL
L-VLDL-P,"113.698 [89.800,137.596]",2.760e-15,***,Concentration of Large VLDL Particles
XL-VLDL-P,"113.508 [89.395,137.621]",6.932e-15,***,Concentration of Very Large VLDL Particles
Leu,"113.478 [90.353,136.604]",1.690e-16,***,Leucine
XL-VLDL-PL,"110.791 [86.706,134.877]",4.797e-14,***,Phospholipids in Very Large VLDL
Total-BCAA,"110.228 [86.646,133.810]",1.263e-14,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-FC,"106.351 [82.322,130.380]",1.006e-12,***,Free Cholesterol in Very Large VLDL
M-HDL-PL%,"105.247 [80.354,130.139]",2.795e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
VLDL-TG,"104.995 [81.027,128.962]",2.179e-12,***,Triglycerides in VLDL
M-VLDL-TG%,"104.437 [80.341,128.533]",4.787e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Val,"103.993 [80.047,127.940]",4.149e-12,***,Valine
XL-VLDL-C,"103.338 [79.471,127.204]",5.152e-12,***,Cholesterol in Very Large VLDL
XXL-VLDL-TG,"102.402 [78.138,126.667]",3.173e-11,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"101.979 [77.757,126.201]",3.745e-11,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-VLDL-C,"101.331 [77.652,125.010]",1.196e-11,***,Cholesterol in Large VLDL
XXL-VLDL-CE,"100.410 [76.308,124.512]",7.678e-11,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,"99.252 [75.547,122.958]",5.471e-11,***,Triglycerides in Medium VLDL
XL-VLDL-CE,"96.986 [73.254,120.718]",2.740e-10,***,Cholesteryl Esters in Very Large VLDL
XXL-VLDL-C,"95.249 [71.090,119.409]",2.607e-09,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"93.789 [69.444,118.134]",1.022e-08,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-HDL-TG%,"93.399 [69.665,117.134]",2.917e-09,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-PL,"93.137 [68.799,117.475]",1.502e-08,***,Phospholipids in Chylomicrons and Extremely Large VLDL
Gln,"89.829 [66.381,113.276]",1.411e-08,***,Glutamine
XXL-VLDL-FC,"86.317 [62.052,110.581]",7.302e-07,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
MUFA%,"85.690 [60.789,110.591]",3.576e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Ile,"85.010 [61.748,108.272]",1.857e-07,***,Isoleucine
XS-VLDL-TG%,"84.116 [59.905,108.328]",2.289e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-VLDL-CE,"83.741 [60.187,107.295]",7.508e-07,***,Cholesteryl Esters in Large VLDL
His,"83.044 [60.373,105.715]",1.645e-07,***,Histidine
Total-TG,"81.700 [57.681,105.720]",6.096e-06,***,Total-Triglycerides
VLDL-L,"79.527 [55.709,103.345]",1.391e-05,***,Total-Lipids in VLDL
XL-VLDL-TG%,"74.962 [52.078,97.846]",3.157e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-PL%,"73.567 [49.698,97.437]",3.548e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG,"73.518 [49.640,97.396]",3.687e-04,***,Triglycerides in Small VLDL
S-HDL-CE%,"72.450 [48.914,95.987]",3.719e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-VLDL-PL%,"68.509 [45.507,91.511]",0.001,**,Phospholipids to Total-Lipids in Large VLDL percentage
S-VLDL-P,"65.366 [41.650,89.082]",0.015,*,Concentration of Small VLDL Particles
M-VLDL-L,"65.204 [41.595,88.814]",0.014,*,Total-Lipids in Medium VLDL
S-LDL-TG,"64.519 [40.202,88.836]",0.046,*,Triglycerides in Small LDL
XXL-VLDL-C%,"-61.146 [-84.210,-38.082]",0.047,*,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3%,"-63.372 [-87.182,-39.563]",0.042,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Total-L,"-64.625 [-88.521,-40.729]",0.027,*,Total-Lipids in Lipoprotein Particles
S-VLDL-FC%,"-65.170 [-89.634,-40.706]",0.041,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,"-66.644 [-90.865,-42.423]",0.016,*,Phospholipids to Total-Lipids in Small VLDL percentage
S-HDL-P,"-66.873 [-90.240,-43.506]",0.005,**,Concentration of Small HDL Particles
Total-FC,"-67.037 [-90.983,-43.091]",0.009,**,Total-Free Cholesterol
XS-VLDL-PL,"-67.453 [-91.313,-43.594]",0.007,**,Phospholipids in Very Small VLDL
L-LDL-FC%,"-70.102 [-95.245,-44.959]",0.011,*,Free Cholesterol to Total-Lipids in Large LDL percentage
PUFA/MUFA,"-70.824 [-95.940,-45.709]",0.008,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-HDL-FC%,"-70.983 [-94.779,-47.188]",0.001,**,Free Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-FC,"-72.822 [-96.619,-49.026]",4.625e-04,***,Free Cholesterol in Very Small VLDL
Omega-6,"-74.709 [-98.319,-51.099]",1.293e-04,***,Omega-6 Fatty Acids
S-HDL-C,"-76.791 [-100.129,-53.452]",2.620e-05,***,Cholesterol in Small HDL
XS-VLDL-L,"-77.995 [-101.788,-54.201]",3.068e-05,***,Total-Lipids in Very Small VLDL
Omega-3,"-79.118 [-102.762,-55.475]",1.263e-05,***,Omega-3 Fatty Acids
L-HDL-C%,"-81.449 [-107.102,-55.796]",1.132e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-C%,"-81.494 [-105.063,-57.925]",2.862e-06,***,Cholesterol to Total-Lipids in Large VLDL percentage
DHA%,"-83.784 [-107.811,-59.757]",1.922e-06,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA,"-84.858 [-108.505,-61.211]",4.718e-07,***,Polyunsaturated Fatty Acids
GlycA,"-85.869 [-110.946,-60.791]",4.501e-06,***,Glycoprotein Acetyls
XL-VLDL-CE%,"-86.371 [-110.232,-62.510]",3.042e-07,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Total-C,"-86.555 [-110.614,-62.496]",4.154e-07,***,Total-Cholesterol
