Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.111 [0.096,0.126]",9.024e-44,***,Creatinine
GlycA,"0.084 [0.071,0.097]",4.908e-30,***,Glycoprotein Acetyls
Omega-6/Omega-3,"0.075 [0.062,0.088]",1.082e-24,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Omega-6%,"0.072 [0.059,0.086]",2.838e-21,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,"0.067 [0.053,0.081]",8.665e-17,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,"0.063 [0.049,0.077]",4.484e-14,***,Cholesterol to Total-Lipids in Large HDL percentage
Phe,"0.058 [0.045,0.070]",8.207e-14,***,Phenylalanine
LA%,"0.057 [0.044,0.071]",1.208e-11,***,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-PL%,"0.047 [0.035,0.060]",3.720e-08,***,Phospholipids to Total-Lipids in Large LDL percentage
M-HDL-CE%,"0.047 [0.034,0.060]",4.707e-07,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,"0.046 [0.033,0.060]",5.456e-06,***,Phospholipids to Total-Lipids in Very Large HDL percentage
IDL-PL%,"0.046 [0.034,0.059]",1.044e-07,***,Phospholipids to Total-Lipids in IDL percentage
PUFA%,"0.045 [0.032,0.058]",9.553e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,"0.045 [0.032,0.057]",8.769e-07,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,"0.043 [0.031,0.056]",4.912e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-TG%,"0.043 [0.030,0.055]",6.158e-06,***,Triglycerides to Total-Lipids in Large VLDL percentage
IDL-FC%,"0.043 [0.030,0.055]",9.614e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,"0.041 [0.028,0.053]",7.419e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
Gln,"0.039 [0.026,0.052]",3.468e-04,***,Glutamine
M-HDL-C%,"0.038 [0.025,0.052]",0.006,**,Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-CE%,"0.036 [0.023,0.049]",0.007,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-TG%,"-0.035 [-0.048,-0.022]",0.035,*,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-L,"-0.035 [-0.048,-0.022]",0.040,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,"-0.036 [-0.049,-0.023]",0.016,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
