Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,"0.038 [0.022,0.054]",0.861,,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,"0.037 [0.022,0.052]",0.545,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-PL%,"0.031 [0.016,0.047]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-C%,"0.011 [-0.004,0.027]",1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,"0.007 [-0.010,0.023]",1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-VLDL-P,"-0.042 [-0.057,-0.026]",0.023,*,Concentration of Medium VLDL Particles
M-LDL-CE%,"-0.042 [-0.058,-0.026]",0.028,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-HDL-L,"-0.042 [-0.058,-0.027]",0.020,*,Total-Lipids in Small HDL
S-VLDL-FC,"-0.042 [-0.058,-0.027]",0.018,*,Free Cholesterol in Small VLDL
S-LDL-P,"-0.042 [-0.058,-0.027]",0.016,*,Concentration of Small LDL Particles
L-LDL-P,"-0.043 [-0.058,-0.028]",0.011,*,Concentration of Large LDL Particles
M-VLDL-PL,"-0.043 [-0.059,-0.028]",0.007,**,Phospholipids in Medium VLDL
SFA,"-0.044 [-0.059,-0.028]",0.014,*,Saturated Fatty Acids
M-VLDL-CE,"-0.044 [-0.060,-0.028]",0.007,**,Cholesteryl Esters in Medium VLDL
IDL-P,"-0.044 [-0.060,-0.028]",0.007,**,Concentration of IDL Particles
LDL-P,"-0.044 [-0.060,-0.029]",0.004,**,Concentration of LDL Particles
S-HDL-CE,"-0.045 [-0.060,-0.029]",0.003,**,Cholesteryl Esters in Small HDL
M-VLDL-L,"-0.045 [-0.060,-0.029]",0.004,**,Total-Lipids in Medium VLDL
M-LDL-P,"-0.045 [-0.060,-0.029]",0.003,**,Concentration of Medium LDL Particles
M-VLDL-FC,"-0.045 [-0.060,-0.029]",0.003,**,Free Cholesterol in Medium VLDL
HDL-P,"-0.045 [-0.062,-0.029]",0.010,*,Concentration of HDL Particles
M-VLDL-C,"-0.046 [-0.061,-0.030]",0.001,**,Cholesterol in Medium VLDL
IDL-PL,"-0.046 [-0.062,-0.030]",0.002,**,Phospholipids in IDL
S-HDL-C,"-0.047 [-0.062,-0.031]",5.767e-04,***,Cholesterol in Small HDL
M-HDL-FC%,"-0.047 [-0.064,-0.029]",0.040,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
ApoB,"-0.047 [-0.062,-0.031]",6.443e-04,***,Apolipoprotein B
S-LDL-CE,"-0.047 [-0.062,-0.031]",5.742e-04,***,Cholesteryl Esters in Small LDL
S-HDL-FC,"-0.047 [-0.063,-0.031]",7.623e-04,***,Free Cholesterol in Small HDL
S-HDL-P,"-0.047 [-0.063,-0.032]",2.694e-04,***,Concentration of Small HDL Particles
M-LDL-PL,"-0.048 [-0.063,-0.032]",2.794e-04,***,Phospholipids in Medium LDL
