Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.113 [0.105,0.122]",3.221e-142,***,Creatinine
PUFA/MUFA,"0.095 [0.086,0.104]",6.770e-88,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"0.087 [0.078,0.096]",8.408e-75,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,"0.085 [0.076,0.094]",4.570e-70,***,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,"0.081 [0.072,0.090]",2.487e-65,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE%,"0.080 [0.071,0.088]",9.292e-65,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-HDL-CE%,"0.077 [0.069,0.086]",2.323e-64,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-C%,"0.076 [0.068,0.085]",1.655e-58,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-C%,"0.074 [0.065,0.082]",6.372e-57,***,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,"0.073 [0.065,0.082]",1.246e-57,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-LDL-C%,"0.072 [0.064,0.081]",1.611e-52,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,"0.065 [0.056,0.074]",3.689e-43,***,Cholesterol to Total-Lipids in IDL percentage
L-HDL-CE%,"0.064 [0.055,0.073]",4.183e-39,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,"0.064 [0.055,0.073]",3.310e-40,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
Leu,"0.063 [0.055,0.072]",2.397e-42,***,Leucine
S-LDL-FC%,"0.063 [0.054,0.072]",3.297e-40,***,Free Cholesterol to Total-Lipids in Small LDL percentage
Citrate,"0.060 [0.052,0.069]",6.859e-37,***,Citrate
Acetate,"0.059 [0.051,0.068]",4.927e-37,***,Acetate
L-LDL-FC%,"0.058 [0.049,0.067]",4.241e-32,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Acetone,"0.057 [0.049,0.066]",4.724e-34,***,Acetone
M-LDL-C%,"0.057 [0.048,0.066]",4.323e-33,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,"0.057 [0.048,0.066]",8.993e-33,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-CE%,"0.057 [0.048,0.065]",5.359e-32,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Albumin,"0.056 [0.047,0.065]",3.292e-31,***,Albumin
