Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"39.805 [35.649,43.960]",1.101e-72,***,Creatinine
XL-HDL-FC%,"30.971 [26.771,35.171]",9.007e-42,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"24.667 [20.453,28.881]",5.026e-25,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"21.770 [17.615,25.926]",2.520e-19,***,Average Diameter for VLDL Particles
XL-HDL-C%,"19.407 [15.349,23.465]",1.753e-15,***,Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"19.396 [15.206,23.586]",2.840e-14,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,"18.383 [14.206,22.560]",1.538e-12,***,Triglycerides to Total-Lipids in Small HDL percentage
ApoB/ApoA1,"18.380 [14.257,22.504]",5.823e-13,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-HDL-TG%,"18.262 [14.020,22.504]",7.786e-12,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,"18.102 [13.754,22.451]",8.094e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
Leu,"17.085 [13.043,21.127]",2.843e-11,***,Leucine
Total-BCAA,"16.283 [12.161,20.405]",2.305e-09,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"15.738 [11.553,19.923]",4.000e-08,***,Valine
M-VLDL-TG%,"15.333 [11.122,19.544]",2.253e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG,"15.252 [11.025,19.478]",3.543e-07,***,Triglycerides in Very Large VLDL
M-HDL-TG%,"14.940 [10.793,19.087]",3.877e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-L,"14.905 [10.696,19.113]",9.078e-07,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"14.652 [10.436,18.867]",2.257e-06,***,Concentration of Very Large VLDL Particles
L-VLDL-PL,"14.597 [10.412,18.781]",1.890e-06,***,Phospholipids in Large VLDL
L-VLDL-TG,"14.584 [10.421,18.748]",1.547e-06,***,Triglycerides in Large VLDL
L-VLDL-FC,"14.494 [10.323,18.666]",2.276e-06,***,Free Cholesterol in Large VLDL
L-VLDL-L,"14.452 [10.294,18.611]",2.243e-06,***,Total-Lipids in Large VLDL
XL-VLDL-PL,"14.226 [10.015,18.437]",8.290e-06,***,Phospholipids in Very Large VLDL
Gln,"14.208 [10.111,18.305]",2.490e-06,***,Glutamine
L-VLDL-P,"14.150 [9.971,18.328]",7.482e-06,***,Concentration of Large VLDL Particles
XXL-VLDL-TG,"13.641 [9.399,17.882]",6.761e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"13.490 [9.256,17.724]",9.853e-05,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"13.429 [9.228,17.630]",8.625e-05,***,Free Cholesterol in Very Large VLDL
VLDL-TG,"13.421 [9.231,17.611]",7.965e-05,***,Triglycerides in VLDL
XS-VLDL-TG%,"12.775 [8.544,17.006]",7.509e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-CE,"12.679 [8.466,16.892]",8.501e-04,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-C,"12.562 [8.389,16.734]",8.384e-04,***,Cholesterol in Very Large VLDL
XXL-VLDL-P,"12.532 [8.277,16.787]",0.002,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,"12.520 [8.266,16.774]",0.002,**,Phospholipids in Chylomicrons and Extremely Large VLDL
L-VLDL-C,"12.318 [8.178,16.458]",0.001,**,Cholesterol in Large VLDL
XXL-VLDL-C,"12.277 [8.054,16.500]",0.003,**,Cholesterol in Chylomicrons and Extremely Large VLDL
Ile,"12.247 [8.182,16.312]",8.161e-04,***,Isoleucine
L-VLDL-PL%,"12.246 [8.228,16.264]",5.369e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-VLDL-TG,"11.756 [7.612,15.901]",0.006,**,Triglycerides in Medium VLDL
XL-VLDL-TG%,"11.621 [7.622,15.619]",0.003,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-FC,"11.437 [7.196,15.678]",0.029,*,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-CE,"11.264 [7.115,15.413]",0.024,*,Cholesteryl Esters in Very Large VLDL
S-HDL-CE,"-11.210 [-15.273,-7.147]",0.015,*,Cholesteryl Esters in Small HDL
XS-VLDL-L,"-11.298 [-15.456,-7.140]",0.023,*,Total-Lipids in Very Small VLDL
S-HDL-FC%,"-11.728 [-15.885,-7.571]",0.007,**,Free Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-PL%,"-12.099 [-16.329,-7.868]",0.005,**,Phospholipids to Total-Lipids in Small VLDL percentage
LA,"-12.156 [-16.287,-8.025]",0.002,**,Linoleic Acid
DHA,"-12.160 [-16.278,-8.043]",0.002,**,Docosahexaenoic Acid
S-HDL-P,"-12.210 [-16.291,-8.128]",0.001,**,Concentration of Small HDL Particles
XL-VLDL-FC%,"-12.297 [-16.371,-8.224]",7.570e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Total-L,"-12.318 [-16.492,-8.145]",0.002,**,Total-Lipids in Lipoprotein Particles
Total-FC,"-12.869 [-17.052,-8.687]",3.778e-04,***,Total-Free Cholesterol
XS-VLDL-C%,"-13.231 [-17.580,-8.881]",5.771e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-FC%,"-13.372 [-17.648,-9.095]",2.063e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE%,"-13.437 [-17.606,-9.268]",6.195e-05,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-PL%,"-13.492 [-17.751,-9.232]",1.244e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-C,"-13.537 [-17.614,-9.460]",1.771e-05,***,Cholesterol in Small HDL
M-VLDL-CE%,"-13.596 [-17.981,-9.212]",2.822e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-VLDL-C%,"-13.809 [-17.961,-9.658]",1.643e-05,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-C%,"-14.118 [-18.459,-9.777]",4.272e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-C%,"-14.231 [-18.712,-9.750]",1.122e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-CE%,"-14.529 [-18.898,-10.160]",1.661e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-FC%,"-14.599 [-18.615,-10.582]",2.459e-07,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-C,"-14.680 [-18.835,-10.526]",1.017e-06,***,Cholesterol in Very Small VLDL
