Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"1.082 [1.055,1.110]",0.000e+00,***,Creatinine
MUFA%,"0.965 [0.937,0.994]",0.000e+00,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,"0.901 [0.872,0.931]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"0.837 [0.809,0.865]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
VLDL-size,"0.832 [0.804,0.860]",0.000e+00,***,Average Diameter for VLDL Particles
XL-HDL-FC%,"0.796 [0.768,0.824]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-L,"0.761 [0.733,0.789]",0.000e+00,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"0.759 [0.732,0.787]",0.000e+00,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"0.756 [0.728,0.784]",0.000e+00,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XS-VLDL-TG%,"0.743 [0.715,0.771]",0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,"0.742 [0.714,0.770]",0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XXL-VLDL-P,"0.738 [0.711,0.766]",0.000e+00,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-C,"0.726 [0.699,0.754]",0.000e+00,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"0.723 [0.695,0.751]",0.000e+00,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,"0.718 [0.691,0.746]",0.000e+00,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,"0.700 [0.672,0.728]",0.000e+00,***,Triglycerides in Very Large VLDL
TG/PG,"0.699 [0.670,0.727]",0.000e+00,***,Triglycerides to Phosphoglycerides ratio
SFA%,"0.672 [0.643,0.700]",0.000e+00,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG,"0.666 [0.638,0.694]",0.000e+00,***,Triglycerides in Small HDL
XL-VLDL-TG%,"0.644 [0.616,0.671]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-VLDL-L,"0.639 [0.611,0.667]",0.000e+00,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"0.629 [0.601,0.657]",0.000e+00,***,Concentration of Very Large VLDL Particles
S-LDL-TG%,"0.615 [0.587,0.643]",0.000e+00,***,Triglycerides to Total-Lipids in Small LDL percentage
VLDL-TG,"0.600 [0.572,0.628]",0.000e+00,***,Triglycerides in VLDL
XL-VLDL-PL,"0.592 [0.564,0.620]",0.000e+00,***,Phospholipids in Very Large VLDL
L-HDL-TG%,"0.589 [0.560,0.618]",0.000e+00,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-PL%,"0.585 [0.556,0.615]",0.000e+00,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-TG%,"0.583 [0.555,0.611]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
Total-TG,"0.560 [0.532,0.589]",0.000e+00,***,Total-Triglycerides
L-VLDL-TG,"0.548 [0.520,0.576]",0.000e+00,***,Triglycerides in Large VLDL
Leu,"0.547 [0.519,0.575]",0.000e+00,***,Leucine
L-VLDL-PL,"0.544 [0.516,0.572]",0.000e+00,***,Phospholipids in Large VLDL
XL-VLDL-FC,"0.539 [0.511,0.567]",4.285e-305,***,Free Cholesterol in Very Large VLDL
S-VLDL-TG%,"0.534 [0.507,0.562]",8.644e-304,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,"0.530 [0.502,0.559]",2.760e-283,***,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-P,"0.524 [0.496,0.552]",1.538e-288,***,Concentration of Large VLDL Particles
MUFA,"0.518 [0.490,0.546]",4.092e-280,***,Monounsaturated Fatty Acids
S-LDL-CE%,"0.517 [0.490,0.545]",5.470e-287,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-TG%,"0.512 [0.484,0.541]",2.600e-266,***,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-TG,"0.510 [0.482,0.538]",3.666e-273,***,Triglycerides in Small LDL
L-VLDL-L,"0.510 [0.482,0.538]",3.847e-273,***,Total-Lipids in Large VLDL
L-VLDL-FC,"0.508 [0.480,0.536]",3.527e-270,***,Free Cholesterol in Large VLDL
XL-HDL-C%,"0.501 [0.474,0.529]",1.749e-279,***,Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,"0.498 [0.470,0.525]",9.770e-270,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-L,"0.461 [0.434,0.489]",9.910e-231,***,Total-Lipids in Small HDL
M-HDL-TG%,"0.456 [0.427,0.484]",4.501e-208,***,Triglycerides to Total-Lipids in Medium HDL percentage
Total-BCAA,"0.455 [0.427,0.483]",6.071e-216,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-C,"0.449 [0.422,0.477]",8.417e-213,***,Cholesterol in Very Large VLDL
S-HDL-PL,"0.434 [0.407,0.462]",3.840e-205,***,Phospholipids in Small HDL
M-VLDL-TG,"0.431 [0.403,0.459]",3.377e-195,***,Triglycerides in Medium VLDL
M-LDL-TG%,"0.423 [0.395,0.451]",3.908e-185,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-TG,"0.417 [0.389,0.446]",6.773e-180,***,Triglycerides in Medium LDL
S-VLDL-TG,"0.412 [0.384,0.440]",7.939e-177,***,Triglycerides in Small VLDL
S-HDL-CE,"0.412 [0.384,0.439]",7.507e-187,***,Cholesteryl Esters in Small HDL
S-HDL-P,"0.405 [0.378,0.432]",6.034e-181,***,Concentration of Small HDL Particles
Val,"0.397 [0.369,0.426]",1.830e-159,***,Valine
VLDL-L,"0.396 [0.368,0.424]",4.915e-164,***,Total-Lipids in VLDL
M-LDL-CE%,"0.377 [0.350,0.405]",1.702e-153,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-TG,"0.370 [0.342,0.398]",5.670e-144,***,Triglycerides in Medium HDL
S-HDL-C,"0.362 [0.334,0.389]",8.694e-143,***,Cholesterol in Small HDL
L-VLDL-C,"0.360 [0.332,0.388]",1.629e-135,***,Cholesterol in Large VLDL
SFA,"0.354 [0.326,0.382]",1.261e-129,***,Saturated Fatty Acids
XL-VLDL-CE,"0.349 [0.321,0.377]",5.546e-128,***,Cholesteryl Esters in Very Large VLDL
LDL-TG,"0.331 [0.303,0.359]",1.506e-111,***,Triglycerides in LDL
Ile,"0.326 [0.299,0.354]",1.217e-112,***,Isoleucine
HDL-TG,"0.324 [0.296,0.352]",2.792e-109,***,Triglycerides in HDL
XXL-VLDL-TG%,"0.312 [0.285,0.339]",1.057e-106,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
VLDL-PL,"0.280 [0.252,0.307]",9.589e-81,***,Phospholipids in VLDL
L-VLDL-TG%,"0.279 [0.252,0.306]",3.032e-84,***,Triglycerides to Total-Lipids in Large VLDL percentage
