Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"336.646 [305.295,367.997]",5.085e-92,***,Creatinine
XL-HDL-FC%,"275.406 [243.710,307.102]",2.876e-59,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"203.267 [171.425,235.110]",1.937e-30,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"201.376 [170.750,232.003]",1.651e-32,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"182.190 [150.792,213.588]",1.570e-24,***,Average Diameter for VLDL Particles
ApoB/ApoA1,"177.872 [146.734,209.011]",1.159e-23,***,Apolipoprotein B to Apolipoprotein A1 ratio
L-HDL-TG%,"157.131 [125.463,188.799]",5.936e-17,***,Triglycerides to Total-Lipids in Large HDL percentage
Leu,"156.997 [126.461,187.532]",1.785e-18,***,Leucine
Total-BCAA,"155.581 [124.445,186.717]",3.029e-17,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"154.944 [123.332,186.556]",1.878e-16,***,Valine
XL-HDL-TG%,"149.607 [117.546,181.669]",1.460e-14,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,"143.937 [112.363,175.511]",9.967e-14,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-FC,"127.382 [95.857,158.908]",5.681e-10,***,Free Cholesterol in Large VLDL
Gln,"126.672 [95.710,157.633]",2.551e-10,***,Glutamine
L-VLDL-PL,"124.482 [92.855,156.109]",2.884e-09,***,Phospholipids in Large VLDL
L-VLDL-L,"122.862 [91.435,154.290]",4.329e-09,***,Total-Lipids in Large VLDL
XL-VLDL-L,"122.135 [90.324,153.946]",1.244e-08,***,Total-Lipids in Very Large VLDL
XL-VLDL-PL,"120.867 [89.039,152.694]",2.322e-08,***,Phospholipids in Very Large VLDL
XL-VLDL-P,"120.842 [88.974,152.709]",2.519e-08,***,Concentration of Very Large VLDL Particles
L-VLDL-P,"120.583 [88.998,152.167]",1.718e-08,***,Concentration of Large VLDL Particles
L-VLDL-TG,"119.031 [87.560,150.503]",2.911e-08,***,Triglycerides in Large VLDL
XL-VLDL-C,"118.251 [86.718,149.785]",4.667e-08,***,Cholesterol in Very Large VLDL
XL-VLDL-TG,"117.677 [85.729,149.626]",1.228e-07,***,Triglycerides in Very Large VLDL
M-HDL-TG%,"117.173 [85.824,148.523]",5.598e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-FC,"117.063 [85.312,148.814]",1.167e-07,***,Free Cholesterol in Very Large VLDL
M-HDL-PL%,"116.246 [83.355,149.137]",1.004e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-CE,"115.061 [83.710,146.412]",1.486e-07,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-C,"114.370 [83.084,145.656]",1.826e-07,***,Cholesterol in Large VLDL
XXL-VLDL-CE,"113.626 [81.782,145.470]",6.273e-07,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-PL%,"108.460 [78.091,138.828]",5.992e-07,***,Phospholipids to Total-Lipids in Large VLDL percentage
VLDL-TG,"107.480 [75.806,139.155]",6.797e-06,***,Triglycerides in VLDL
XXL-VLDL-L,"107.357 [75.349,139.364]",1.141e-05,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
Ile,"106.838 [76.113,137.563]",2.197e-06,***,Isoleucine
XXL-VLDL-C,"105.632 [73.712,137.552]",2.048e-05,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"104.873 [72.808,136.939]",3.375e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
MUFA%,"100.092 [67.198,132.985]",5.693e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL,"100.064 [67.907,132.221]",2.472e-04,***,Phospholipids in Chylomicrons and Extremely Large VLDL
M-VLDL-TG%,"99.993 [68.144,131.841]",1.754e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-TG,"99.568 [68.240,130.896]",1.086e-04,***,Triglycerides in Medium VLDL
His,"99.320 [69.372,129.267]",1.866e-05,***,Histidine
XXL-VLDL-P,"97.795 [65.628,129.963]",5.878e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XS-VLDL-PL%,"97.561 [66.037,129.084]",3.039e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-VLDL-CE,"97.205 [66.090,128.321]",2.126e-04,***,Cholesteryl Esters in Large VLDL
S-HDL-CE%,"93.568 [62.482,124.653]",8.424e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XXL-VLDL-FC,"92.741 [60.683,124.799]",0.003,**,Free Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-L,"87.261 [55.796,118.727]",0.013,*,Total-Lipids in VLDL
XL-VLDL-CE%,"-83.802 [-115.332,-52.273]",0.044,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XS-VLDL-L,"-84.765 [-116.198,-53.332]",0.029,*,Total-Lipids in Very Small VLDL
Total-L,"-85.234 [-116.794,-53.675]",0.028,*,Total-Lipids in Lipoprotein Particles
XL-VLDL-C%,"-86.151 [-117.548,-54.754]",0.017,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-FC%,"-86.255 [-117.686,-54.825]",0.017,*,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-C%,"-87.871 [-120.700,-55.042]",0.036,*,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-P,"-88.456 [-119.316,-57.596]",0.004,**,Concentration of Small HDL Particles
XS-VLDL-C%,"-89.178 [-122.068,-56.288]",0.025,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-FC,"-90.128 [-121.683,-58.573]",0.005,**,Free Cholesterol in IDL
Glu,"-91.726 [-123.857,-59.595]",0.005,**,Glucose
Omega-3%,"-94.114 [-125.554,-62.673]",0.001,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-VLDL-CE%,"-96.463 [-128.260,-64.667]",6.346e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-HDL-C,"-101.711 [-132.534,-70.888]",2.315e-05,***,Cholesterol in Small HDL
IDL-C,"-101.780 [-133.465,-70.096]",7.084e-05,***,Cholesterol in IDL
DHA%,"-102.528 [-134.265,-70.791]",5.627e-05,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-C,"-103.264 [-135.044,-71.483]",4.434e-05,***,Total-Cholesterol
XS-VLDL-CE%,"-103.820 [-136.856,-70.785]",1.690e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-L,"-104.170 [-135.818,-72.521]",2.580e-05,***,Total-Lipids in IDL
IDL-CE,"-104.943 [-136.570,-73.315]",1.827e-05,***,Cholesteryl Esters in IDL
XS-VLDL-C,"-105.226 [-136.640,-73.811]",1.210e-05,***,Cholesterol in Very Small VLDL
IDL-PL,"-105.472 [-137.019,-73.926]",1.312e-05,***,Phospholipids in IDL
LDL-size,"-109.015 [-139.821,-78.208]",9.451e-07,***,Average Diameter for LDL Particles
Omega-6,"-110.725 [-141.900,-79.551]",7.885e-07,***,Omega-6 Fatty Acids
GlycA,"-111.026 [-144.147,-77.905]",1.170e-05,***,Glycoprotein Acetyls
Total-CE,"-111.966 [-143.731,-80.202]",1.144e-06,***,Total-Esterified Cholesterol
XS-VLDL-CE,"-115.753 [-147.182,-84.325]",1.233e-07,***,Cholesteryl Esters in Very Small VLDL
Omega-3,"-118.319 [-149.536,-87.102]",2.586e-08,***,Omega-3 Fatty Acids
XXL-VLDL-FC%,"-120.426 [-150.785,-90.067]",1.796e-09,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-C%,"-123.738 [-156.191,-91.284]",1.852e-08,***,Cholesterol to Total-Lipids in Medium HDL percentage
PUFA,"-125.459 [-156.680,-94.238]",8.046e-10,***,Polyunsaturated Fatty Acids
S-HDL-L,"-130.376 [-161.557,-99.195]",5.994e-11,***,Total-Lipids in Small HDL
DHA,"-141.710 [-172.807,-110.612]",1.028e-13,***,Docosahexaenoic Acid
Unsaturation,"-149.562 [-181.622,-117.503]",1.490e-14,***,Degree of Unsaturation
XL-HDL-FC,"-151.155 [-182.275,-120.035]",4.335e-16,***,Free Cholesterol in Very Large HDL
S-HDL-FC,"-151.861 [-182.966,-120.756]",2.704e-16,***,Free Cholesterol in Small HDL
L-HDL-TG,"-152.534 [-183.379,-121.690]",8.165e-17,***,Triglycerides in Large HDL
L-HDL-FC%,"-156.651 [-188.695,-124.607]",2.393e-16,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-PL,"-164.004 [-195.295,-132.713]",2.416e-19,***,Phospholipids in Small HDL
Gly,"-177.216 [-207.645,-146.788]",9.713e-25,***,Glycine
SM,"-177.638 [-208.965,-146.311]",2.902e-23,***,Sphingomyelins
Total-PL,"-180.530 [-212.013,-149.048]",7.151e-24,***,Total-Phospholipids in Lipoprotein Particles
XL-HDL-P,"-201.218 [-232.426,-170.009]",4.000e-31,***,Concentration of Very Large HDL Particles
XL-HDL-C,"-203.627 [-235.044,-172.211]",1.725e-31,***,Cholesterol in Very Large HDL
XL-HDL-PL%,"-212.086 [-243.063,-181.109]",1.534e-35,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-HDL-CE,"-214.251 [-245.712,-182.789]",3.990e-35,***,Cholesteryl Esters in Very Large HDL
Cholines,"-214.726 [-246.142,-183.309]",2.086e-35,***,Total-Cholines
XL-HDL-L,"-214.926 [-246.082,-183.771]",3.903e-36,***,Total-Lipids in Very Large HDL
Phosphoglyc,"-218.069 [-249.414,-186.724]",8.248e-37,***,Phosphoglycerides
XL-HDL-PL,"-219.577 [-250.520,-188.634]",1.960e-38,***,Phospholipids in Very Large HDL
S-HDL-PL%,"-220.519 [-250.662,-190.376]",4.584e-41,***,Phospholipids to Total-Lipids in Small HDL percentage
Total-P,"-222.495 [-253.671,-191.318]",6.508e-39,***,Total-Concentration of Lipoprotein Particles
PC,"-225.442 [-256.849,-194.036]",2.083e-39,***,Phosphatidylcholines
HDL-P,"-236.153 [-267.280,-205.026]",2.043e-44,***,Concentration of HDL Particles
