Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL,"0.230 [0.221,0.238]",0.000e+00,***,Phospholipids in Medium HDL
HDL-PL,"0.228 [0.219,0.237]",0.000e+00,***,Phospholipids in HDL
M-HDL-L,"0.224 [0.215,0.233]",0.000e+00,***,Total-Lipids in Medium HDL
M-HDL-P,"0.219 [0.211,0.228]",0.000e+00,***,Concentration of Medium HDL Particles
M-HDL-FC,"0.218 [0.209,0.227]",0.000e+00,***,Free Cholesterol in Medium HDL
HDL-L,"0.217 [0.208,0.226]",0.000e+00,***,Total-Lipids in HDL
ApoA1,"0.214 [0.205,0.223]",0.000e+00,***,Apolipoprotein A1
M-HDL-C,"0.209 [0.200,0.218]",0.000e+00,***,Cholesterol in Medium HDL
M-HDL-CE,"0.205 [0.197,0.214]",0.000e+00,***,Cholesteryl Esters in Medium HDL
HDL-FC,"0.198 [0.189,0.207]",0.000e+00,***,Free Cholesterol in HDL
HDL-P,"0.190 [0.181,0.198]",0.000e+00,***,Concentration of HDL Particles
HDL-C,"0.189 [0.180,0.198]",0.000e+00,***,HDL Cholesterol
HDL-CE,"0.183 [0.174,0.192]",0.000e+00,***,Cholesteryl Esters in HDL
S-HDL-PL,"0.182 [0.174,0.190]",0.000e+00,***,Phospholipids in Small HDL
PC,"0.182 [0.174,0.191]",0.000e+00,***,Phosphatidylcholines
Total-P,"0.177 [0.168,0.185]",0.000e+00,***,Total-Concentration of Lipoprotein Particles
L-HDL-PL,"0.176 [0.166,0.185]",5.474e-291,***,Phospholipids in Large HDL
Phosphoglyc,"0.170 [0.162,0.179]",0.000e+00,***,Phosphoglycerides
S-HDL-PL%,"0.169 [0.161,0.177]",0.000e+00,***,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-L,"0.160 [0.152,0.168]",0.000e+00,***,Total-Lipids in Small HDL
L-HDL-L,"0.159 [0.150,0.169]",1.739e-233,***,Total-Lipids in Large HDL
Cholines,"0.155 [0.146,0.163]",5.691e-274,***,Total-Cholines
S-HDL-FC,"0.151 [0.142,0.159]",1.133e-279,***,Free Cholesterol in Small HDL
SFA%,"0.147 [0.139,0.155]",1.820e-271,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-P,"0.143 [0.134,0.153]",1.819e-190,***,Concentration of Large HDL Particles
L-HDL-FC,"0.143 [0.134,0.153]",3.410e-191,***,Free Cholesterol in Large HDL
M-HDL-FC%,"0.137 [0.128,0.146]",1.107e-183,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Total-PL,"0.133 [0.124,0.141]",5.502e-207,***,Total-Phospholipids in Lipoprotein Particles
L-HDL-C,"0.130 [0.121,0.140]",4.681e-155,***,Cholesterol in Large HDL
HDL-size,"0.125 [0.116,0.135]",1.290e-145,***,Average Diameter for HDL Particles
S-HDL-C,"0.125 [0.117,0.133]",5.611e-198,***,Cholesterol in Small HDL
L-HDL-CE,"0.125 [0.116,0.134]",1.724e-142,***,Cholesteryl Esters in Large HDL
S-HDL-P,"0.122 [0.114,0.130]",2.435e-189,***,Concentration of Small HDL Particles
Albumin,"0.122 [0.114,0.130]",1.758e-181,***,Albumin
L-HDL-TG,"0.121 [0.113,0.129]",7.132e-175,***,Triglycerides in Large HDL
M-HDL-TG,"0.120 [0.112,0.128]",2.136e-180,***,Triglycerides in Medium HDL
DHA,"0.116 [0.108,0.125]",8.795e-156,***,Docosahexaenoic Acid
Omega-3,"0.116 [0.107,0.124]",8.106e-160,***,Omega-3 Fatty Acids
S-HDL-CE,"0.111 [0.103,0.119]",1.638e-157,***,Cholesteryl Esters in Small HDL
SFA,"0.111 [0.103,0.119]",4.733e-153,***,Saturated Fatty Acids
HDL-TG,"0.101 [0.093,0.109]",9.106e-126,***,Triglycerides in HDL
Acetone,"0.100 [0.092,0.108]",1.856e-124,***,Acetone
L-HDL-PL%,"0.091 [0.082,0.100]",3.203e-88,***,Phospholipids to Total-Lipids in Large HDL percentage
Omega-3%,"0.091 [0.082,0.099]",7.983e-97,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,"0.087 [0.079,0.095]",1.893e-93,***,Acetoacetate
Total-FA,"0.083 [0.075,0.091]",2.570e-84,***,Total-Fatty Acids
Total-L,"0.076 [0.068,0.084]",4.418e-70,***,Total-Lipids in Lipoprotein Particles
XL-HDL-PL,"0.074 [0.065,0.084]",5.957e-51,***,Phospholipids in Very Large HDL
SM,"0.074 [0.065,0.082]",2.118e-59,***,Sphingomyelins
IDL-TG,"0.072 [0.064,0.080]",2.454e-61,***,Triglycerides in IDL
MUFA,"0.070 [0.062,0.078]",7.831e-57,***,Monounsaturated Fatty Acids
DHA%,"0.069 [0.060,0.077]",1.846e-52,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-LDL-TG,"0.068 [0.060,0.076]",2.063e-54,***,Triglycerides in Large LDL
XL-HDL-L,"0.067 [0.058,0.077]",3.717e-41,***,Total-Lipids in Very Large HDL
XL-HDL-P,"0.067 [0.058,0.076]",1.189e-41,***,Concentration of Very Large HDL Particles
XL-HDL-CE,"0.063 [0.054,0.072]",8.199e-35,***,Cholesteryl Esters in Very Large HDL
