Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA,"6.427 [6.266,6.587]",0.000e+00,***,Saturated Fatty Acids
M-HDL-TG,"6.296 [6.136,6.456]",0.000e+00,***,Triglycerides in Medium HDL
L-LDL-TG,"6.231 [6.070,6.391]",0.000e+00,***,Triglycerides in Large LDL
IDL-TG,"6.221 [6.060,6.381]",0.000e+00,***,Triglycerides in IDL
HDL-TG,"6.190 [6.030,6.350]",0.000e+00,***,Triglycerides in HDL
LDL-TG,"6.167 [6.006,6.328]",0.000e+00,***,Triglycerides in LDL
XS-VLDL-TG,"6.101 [5.940,6.262]",0.000e+00,***,Triglycerides in Very Small VLDL
S-HDL-TG,"6.096 [5.932,6.261]",0.000e+00,***,Triglycerides in Small HDL
MUFA,"6.046 [5.884,6.208]",0.000e+00,***,Monounsaturated Fatty Acids
M-LDL-TG,"6.007 [5.846,6.169]",0.000e+00,***,Triglycerides in Medium LDL
Phosphoglyc,"5.827 [5.660,5.994]",0.000e+00,***,Phosphoglycerides
Total-FA,"5.812 [5.651,5.972]",0.000e+00,***,Total-Fatty Acids
S-HDL-PL,"5.725 [5.565,5.885]",0.000e+00,***,Phospholipids in Small HDL
S-LDL-TG,"5.629 [5.467,5.792]",0.000e+00,***,Triglycerides in Small LDL
S-HDL-FC,"5.538 [5.377,5.700]",0.000e+00,***,Free Cholesterol in Small HDL
PC,"5.483 [5.313,5.652]",0.000e+00,***,Phosphatidylcholines
GlycA,"5.367 [5.199,5.535]",0.000e+00,***,Glycoprotein Acetyls
S-HDL-L,"5.352 [5.192,5.512]",0.000e+00,***,Total-Lipids in Small HDL
Cholines,"5.336 [5.167,5.504]",0.000e+00,***,Total-Cholines
Total-PL,"5.230 [5.064,5.396]",0.000e+00,***,Total-Phospholipids in Lipoprotein Particles
L-HDL-TG,"5.203 [5.039,5.367]",0.000e+00,***,Triglycerides in Large HDL
XL-HDL-TG,"5.175 [5.015,5.335]",0.000e+00,***,Triglycerides in Very Large HDL
Total-TG,"5.100 [4.936,5.265]",0.000e+00,***,Total-Triglycerides
XL-HDL-TG%,"5.070 [4.898,5.241]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XXL-VLDL-FC,"5.052 [4.887,5.217]",0.000e+00,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"5.041 [4.875,5.207]",0.000e+00,***,Phospholipids in Chylomicrons and Extremely Large VLDL
M-HDL-PL,"5.023 [4.853,5.192]",0.000e+00,***,Phospholipids in Medium HDL
XXL-VLDL-P,"5.022 [4.856,5.188]",0.000e+00,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
SFA%,"4.987 [4.827,5.148]",0.000e+00,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG,"4.968 [4.805,5.131]",0.000e+00,***,Triglycerides in Small VLDL
XXL-VLDL-C,"4.956 [4.791,5.121]",0.000e+00,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"4.834 [4.667,5.001]",0.000e+00,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,"4.819 [4.654,4.984]",0.000e+00,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
S-LDL-TG%,"4.773 [4.609,4.937]",0.000e+00,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG,"4.720 [4.552,4.887]",0.000e+00,***,Triglycerides in Very Large VLDL
XXL-VLDL-TG,"4.700 [4.533,4.867]",0.000e+00,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,"4.667 [4.501,4.833]",0.000e+00,***,Concentration of Very Large VLDL Particles
MUFA%,"4.615 [4.443,4.788]",0.000e+00,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-TG,"4.600 [4.434,4.766]",0.000e+00,***,Triglycerides in VLDL
M-HDL-L,"4.585 [4.413,4.757]",0.000e+00,***,Total-Lipids in Medium HDL
XL-VLDL-L,"4.575 [4.408,4.742]",0.000e+00,***,Total-Lipids in Very Large VLDL
Total-L,"4.563 [4.402,4.723]",0.000e+00,***,Total-Lipids in Lipoprotein Particles
Total-P,"4.510 [4.342,4.679]",0.000e+00,***,Total-Concentration of Lipoprotein Particles
XL-VLDL-PL,"4.507 [4.341,4.673]",0.000e+00,***,Phospholipids in Very Large VLDL
HDL-PL,"4.504 [4.327,4.681]",0.000e+00,***,Phospholipids in HDL
ApoA1,"4.418 [4.243,4.592]",0.000e+00,***,Apolipoprotein A1
XL-VLDL-FC,"4.389 [4.224,4.553]",0.000e+00,***,Free Cholesterol in Very Large VLDL
VLDL-L,"4.348 [4.186,4.511]",0.000e+00,***,Total-Lipids in VLDL
HDL-P,"4.320 [4.151,4.489]",0.000e+00,***,Concentration of HDL Particles
XS-VLDL-PL,"4.316 [4.154,4.477]",0.000e+00,***,Phospholipids in Very Small VLDL
L-LDL-TG%,"4.297 [4.132,4.462]",0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-PL,"4.293 [4.127,4.459]",0.000e+00,***,Phospholipids in Large VLDL
M-HDL-P,"4.276 [4.103,4.450]",0.000e+00,***,Concentration of Medium HDL Particles
VLDL-PL,"4.275 [4.114,4.436]",0.000e+00,***,Phospholipids in VLDL
L-VLDL-P,"4.252 [4.087,4.417]",0.000e+00,***,Concentration of Large VLDL Particles
M-HDL-FC,"4.249 [4.074,4.425]",0.000e+00,***,Free Cholesterol in Medium HDL
XS-VLDL-L,"4.238 [4.076,4.400]",0.000e+00,***,Total-Lipids in Very Small VLDL
S-VLDL-L,"4.197 [4.037,4.357]",0.000e+00,***,Total-Lipids in Small VLDL
S-VLDL-P,"4.170 [4.010,4.331]",0.000e+00,***,Concentration of Small VLDL Particles
M-LDL-TG%,"4.161 [3.998,4.323]",0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-P,"4.153 [3.994,4.312]",0.000e+00,***,Concentration of Small HDL Particles
L-VLDL-FC,"4.123 [3.957,4.288]",0.000e+00,***,Free Cholesterol in Large VLDL
VLDL-P,"4.120 [3.960,4.280]",0.000e+00,***,Concentration of VLDL Particles
HDL-L,"4.038 [3.858,4.217]",0.000e+00,***,Total-Lipids in HDL
IDL-TG%,"3.987 [3.821,4.153]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG,"3.983 [3.819,4.146]",0.000e+00,***,Triglycerides in Medium VLDL
XL-VLDL-C,"3.975 [3.812,4.139]",0.000e+00,***,Cholesterol in Very Large VLDL
XS-VLDL-P,"3.975 [3.813,4.136]",0.000e+00,***,Concentration of Very Small VLDL Particles
PUFA,"3.957 [3.794,4.120]",0.000e+00,***,Polyunsaturated Fatty Acids
