Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"0.070 [0.060,0.081]",2.688e-33,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"0.059 [0.049,0.069]",7.083e-23,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,"0.058 [0.047,0.068]",4.350e-23,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Unsaturation,"0.050 [0.040,0.061]",3.454e-16,***,Degree of Unsaturation
Omega-6%,"0.043 [0.032,0.053]",1.268e-10,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Creatinine,"0.039 [0.028,0.051]",4.017e-06,***,Creatinine
Omega-3%,"0.037 [0.027,0.047]",4.640e-08,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,"0.033 [0.024,0.043]",1.753e-06,***,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-FC%,"0.032 [0.022,0.042]",1.026e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-FC%,"0.030 [0.020,0.041]",0.001,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,"0.029 [0.019,0.039]",0.003,**,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-CE%,"0.028 [0.018,0.039]",0.016,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-LDL-PL,"-0.025 [-0.035,-0.016]",0.050,*,Phospholipids in Large LDL
LDL-L,"-0.026 [-0.035,-0.016]",0.028,*,Total-Lipids in LDL
LDL-PL,"-0.026 [-0.036,-0.016]",0.025,*,Phospholipids in LDL
3-Hydroxybutyrate,"-0.026 [-0.035,-0.016]",0.021,*,3-Hydroxybutyrate
LDL-CE,"-0.026 [-0.036,-0.016]",0.021,*,Cholesteryl Esters in LDL
IDL-FC,"-0.026 [-0.036,-0.016]",0.044,*,Free Cholesterol in IDL
M-LDL-PL,"-0.026 [-0.036,-0.017]",0.013,*,Phospholipids in Medium LDL
M-LDL-C,"-0.027 [-0.036,-0.017]",0.009,**,Cholesterol in Medium LDL
HDL-TG,"-0.027 [-0.037,-0.017]",0.020,*,Triglycerides in HDL
IDL-C,"-0.027 [-0.037,-0.017]",0.024,*,Cholesterol in IDL
IDL-CE,"-0.027 [-0.037,-0.017]",0.022,*,Cholesteryl Esters in IDL
M-HDL-TG,"-0.027 [-0.037,-0.017]",0.015,*,Triglycerides in Medium HDL
M-HDL-TG%,"-0.027 [-0.037,-0.017]",0.033,*,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-TG,"-0.027 [-0.037,-0.018]",0.008,**,Triglycerides in Very Large HDL
Gly,"-0.028 [-0.038,-0.017]",0.049,*,Glycine
M-LDL-L,"-0.028 [-0.037,-0.018]",0.004,**,Total-Lipids in Medium LDL
Total-CE,"-0.028 [-0.037,-0.018]",0.008,**,Total-Esterified Cholesterol
Pyruvate,"-0.028 [-0.036,-0.020]",2.327e-06,***,Pyruvate
M-LDL-P,"-0.028 [-0.038,-0.018]",0.003,**,Concentration of Medium LDL Particles
L-VLDL-TG,"-0.028 [-0.038,-0.018]",0.012,*,Triglycerides in Large VLDL
