Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"3.773 [3.625,3.922]",0.000e+00,***,Glycoprotein Acetyls
3-Hydroxybutyrate,"2.159 [2.017,2.301]",2.908e-189,***,3-Hydroxybutyrate
S-LDL-C%,"1.681 [1.539,1.824]",5.941e-113,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-CE,"1.675 [1.534,1.815]",1.104e-115,***,Cholesteryl Esters in Small HDL
S-HDL-CE%,"1.672 [1.529,1.814]",6.250e-112,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-FC%,"1.559 [1.417,1.700]",4.993e-98,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-HDL-CE%,"1.533 [1.391,1.674]",1.088e-94,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-VLDL-FC%,"1.518 [1.377,1.659]",1.410e-93,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-C,"1.451 [1.310,1.591]",2.127e-85,***,Cholesterol in Small HDL
S-HDL-P,"1.436 [1.295,1.576]",9.941e-84,***,Concentration of Small HDL Particles
XL-HDL-C%,"1.398 [1.249,1.546]",1.550e-70,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-C%,"1.386 [1.243,1.528]",1.631e-75,***,Cholesterol to Total-Lipids in Small HDL percentage
SM,"1.371 [1.222,1.519]",2.003e-67,***,Sphingomyelins
XS-VLDL-FC%,"1.337 [1.196,1.479]",2.573e-71,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-CE%,"1.335 [1.188,1.481]",1.250e-65,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-VLDL-C%,"1.266 [1.121,1.410]",1.642e-60,***,Cholesterol to Total-Lipids in Large VLDL percentage
S-VLDL-PL%,"1.263 [1.116,1.409]",1.633e-58,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-PL%,"1.207 [1.066,1.348]",6.104e-58,***,Phospholipids to Total-Lipids in Large LDL percentage
S-VLDL-C%,"1.205 [1.061,1.348]",3.032e-55,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-C%,"1.201 [1.051,1.351]",6.768e-50,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-VLDL-CE%,"1.161 [1.012,1.310]",2.107e-47,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-VLDL-CE%,"1.158 [1.016,1.299]",1.817e-52,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,"1.136 [0.989,1.283]",2.178e-46,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XXL-VLDL-CE%,"1.113 [0.969,1.256]",4.535e-47,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-C%,"1.108 [0.959,1.257]",1.121e-42,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-C%,"1.107 [0.958,1.257]",2.277e-42,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,"1.107 [0.958,1.257]",2.302e-42,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,"1.103 [0.954,1.253]",3.149e-42,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Pyruvate,"1.093 [0.952,1.234]",5.619e-47,***,Pyruvate
Unsaturation,"1.075 [0.925,1.224]",1.408e-39,***,Degree of Unsaturation
XXL-VLDL-C%,"1.066 [0.922,1.210]",3.335e-42,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-P,"1.053 [0.904,1.202]",2.197e-38,***,Total-Concentration of Lipoprotein Particles
Lactate,"1.049 [0.906,1.191]",1.453e-41,***,Lactate
M-VLDL-CE,"1.046 [0.905,1.188]",3.121e-42,***,Cholesteryl Esters in Medium VLDL
M-VLDL-FC%,"1.034 [0.886,1.181]",2.013e-37,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,"1.022 [0.881,1.163]",2.144e-40,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
HDL-P,"1.006 [0.857,1.155]",1.865e-34,***,Concentration of HDL Particles
S-HDL-L,"1.005 [0.863,1.146]",1.259e-38,***,Total-Lipids in Small HDL
L-HDL-CE%,"0.956 [0.804,1.108]",1.527e-29,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
MUFA%,"0.924 [0.772,1.077]",3.494e-27,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,"0.914 [0.772,1.055]",2.345e-31,***,Acetoacetate
M-LDL-C%,"0.912 [0.769,1.055]",1.154e-30,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-FC,"0.905 [0.765,1.045]",1.937e-31,***,Free Cholesterol in Medium LDL
IDL-FC,"0.884 [0.739,1.028]",9.413e-28,***,Free Cholesterol in IDL
M-HDL-CE,"0.875 [0.722,1.028]",9.256e-24,***,Cholesteryl Esters in Medium HDL
M-VLDL-PL%,"0.863 [0.717,1.010]",1.498e-25,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Omega-6,"0.859 [0.716,1.002]",9.996e-27,***,Omega-6 Fatty Acids
L-LDL-PL,"0.851 [0.710,0.992]",5.719e-27,***,Phospholipids in Large LDL
S-HDL-PL,"0.848 [0.706,0.991]",3.566e-26,***,Phospholipids in Small HDL
M-VLDL-C,"0.830 [0.690,0.971]",1.048e-25,***,Cholesterol in Medium VLDL
LDL-FC,"0.830 [0.689,0.971]",2.333e-25,***,Free Cholesterol in LDL
Clinical LDL-C,"0.828 [0.687,0.968]",2.132e-25,***,Clinical LDL Cholesterol
PUFA,"0.811 [0.668,0.955]",4.178e-23,***,Polyunsaturated Fatty Acids
L-LDL-FC,"0.807 [0.665,0.950]",2.176e-23,***,Free Cholesterol in Large LDL
IDL-C%,"0.805 [0.660,0.949]",2.400e-22,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-FC%,"0.789 [0.640,0.938]",6.993e-20,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-VLDL-FC%,"0.783 [0.635,0.930]",5.050e-20,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-HDL-C,"0.782 [0.628,0.936]",4.598e-18,***,Cholesterol in Medium HDL
S-LDL-FC,"0.779 [0.639,0.919]",2.078e-22,***,Free Cholesterol in Small LDL
LDL-PL,"0.759 [0.619,0.899]",5.411e-21,***,Phospholipids in LDL
Total-CE,"0.748 [0.603,0.892]",1.065e-18,***,Total-Esterified Cholesterol
HDL-CE,"0.742 [0.582,0.902]",2.547e-14,***,Cholesteryl Esters in HDL
M-LDL-PL,"0.736 [0.596,0.876]",1.407e-19,***,Phospholipids in Medium LDL
M-LDL-C,"0.735 [0.595,0.875]",1.631e-19,***,Cholesterol in Medium LDL
LDL-size,"0.734 [0.587,0.880]",2.128e-17,***,Average Diameter for LDL Particles
S-LDL-C,"0.717 [0.577,0.857]",2.042e-18,***,Cholesterol in Small LDL
L-HDL-C%,"0.712 [0.558,0.866]",2.710e-14,***,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-C%,"0.706 [0.556,0.855]",5.037e-15,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Total-C,"0.696 [0.552,0.841]",7.245e-16,***,Total-Cholesterol
XXL-VLDL-FC%,"0.693 [0.546,0.839]",4.325e-15,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-L,"0.690 [0.550,0.830]",1.068e-16,***,Total-Lipids in Medium LDL
XL-VLDL-PL%,"0.684 [0.544,0.824]",2.133e-16,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-LDL-FC%,"0.675 [0.528,0.823]",7.984e-14,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,"0.675 [0.535,0.815]",9.765e-16,***,LDL Cholesterol
S-LDL-CE,"0.672 [0.532,0.812]",1.240e-15,***,Cholesteryl Esters in Small LDL
MUFA,"0.667 [0.523,0.811]",2.526e-14,***,Monounsaturated Fatty Acids
M-LDL-CE,"0.663 [0.522,0.803]",4.498e-15,***,Cholesteryl Esters in Medium LDL
L-LDL-P,"0.660 [0.520,0.800]",6.360e-15,***,Concentration of Large LDL Particles
L-LDL-C,"0.650 [0.509,0.791]",4.326e-14,***,Cholesterol in Large LDL
IDL-P,"0.649 [0.508,0.791]",4.927e-14,***,Concentration of IDL Particles
L-LDL-L,"0.642 [0.501,0.783]",1.101e-13,***,Total-Lipids in Large LDL
LDL-L,"0.642 [0.501,0.782]",7.021e-14,***,Total-Lipids in LDL
S-LDL-FC%,"0.635 [0.491,0.779]",1.143e-12,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-FC,"0.628 [0.488,0.768]",3.625e-13,***,Free Cholesterol in Small VLDL
S-HDL-FC,"0.625 [0.482,0.768]",2.203e-12,***,Free Cholesterol in Small HDL
LDL-CE,"0.625 [0.485,0.765]",5.334e-13,***,Cholesteryl Esters in LDL
IDL-C,"0.620 [0.476,0.765]",1.044e-11,***,Cholesterol in IDL
L-LDL-CE,"0.602 [0.461,0.743]",1.361e-11,***,Cholesteryl Esters in Large LDL
LDL-P,"0.600 [0.460,0.739]",1.031e-11,***,Concentration of LDL Particles
Non-HDL-C,"0.597 [0.456,0.737]",2.186e-11,***,Total-Cholesterol Minus HDL-C
Total-FC,"0.593 [0.450,0.736]",1.023e-10,***,Total-Free Cholesterol
M-HDL-P,"0.592 [0.439,0.745]",7.325e-09,***,Concentration of Medium HDL Particles
HDL-C,"0.589 [0.428,0.750]",1.598e-07,***,HDL Cholesterol
S-VLDL-C,"0.576 [0.436,0.716]",2.030e-10,***,Cholesterol in Small VLDL
XS-VLDL-CE%,"0.573 [0.422,0.723]",2.090e-08,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
ApoB,"0.556 [0.416,0.696]",1.740e-09,***,Apolipoprotein B
S-LDL-L,"0.553 [0.414,0.693]",2.044e-09,***,Total-Lipids in Small LDL
S-VLDL-CE,"0.540 [0.400,0.681]",1.154e-08,***,Cholesteryl Esters in Small VLDL
M-LDL-P,"0.540 [0.400,0.680]",8.876e-09,***,Concentration of Medium LDL Particles
IDL-CE,"0.534 [0.389,0.679]",1.087e-07,***,Cholesteryl Esters in IDL
IDL-PL,"0.525 [0.380,0.670]",2.843e-07,***,Phospholipids in IDL
M-VLDL-FC,"0.523 [0.383,0.663]",5.871e-08,***,Free Cholesterol in Medium VLDL
VLDL-CE,"0.522 [0.382,0.662]",6.851e-08,***,Cholesteryl Esters in VLDL
IDL-L,"0.521 [0.376,0.666]",3.736e-07,***,Total-Lipids in IDL
XXL-VLDL-PL%,"0.513 [0.372,0.653]",1.892e-07,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Remnant-C,"0.511 [0.370,0.652]",2.748e-07,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-FA,"0.500 [0.358,0.642]",1.288e-06,***,Total-Fatty Acids
M-HDL-L,"0.496 [0.344,0.648]",3.215e-05,***,Total-Lipids in Medium HDL
ApoA1,"0.494 [0.340,0.648]",7.817e-05,***,Apolipoprotein A1
S-VLDL-PL,"0.441 [0.301,0.582]",1.687e-04,***,Phospholipids in Small VLDL
Cholines,"0.427 [0.278,0.576]",0.005,**,Total-Cholines
Total-PL,"0.424 [0.277,0.571]",0.003,**,Total-Phospholipids in Lipoprotein Particles
M-HDL-FC,"0.416 [0.261,0.571]",0.032,*,Free Cholesterol in Medium HDL
M-VLDL-P,"0.409 [0.269,0.550]",0.002,**,Concentration of Medium VLDL Particles
LA,"0.406 [0.264,0.548]",0.005,**,Linoleic Acid
M-HDL-PL,"0.398 [0.248,0.549]",0.045,*,Phospholipids in Medium HDL
VLDL-C,"0.394 [0.253,0.534]",0.009,**,VLDL Cholesterol
Glu-lactate,"0.382 [0.240,0.524]",0.033,*,Glucose-lactate
S-LDL-PL,"0.378 [0.238,0.517]",0.028,*,Phospholipids in Small LDL
LDL-TG,"-0.383 [-0.526,-0.240]",0.036,*,Triglycerides in LDL
XXL-VLDL-L,"-0.405 [-0.553,-0.258]",0.017,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-VLDL-P,"-0.406 [-0.552,-0.260]",0.012,*,Concentration of Large VLDL Particles
XL-HDL-TG%,"-0.407 [-0.559,-0.255]",0.034,*,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-FC,"-0.439 [-0.604,-0.274]",0.043,*,Free Cholesterol in Large HDL
XL-VLDL-L,"-0.464 [-0.612,-0.317]",1.577e-04,***,Total-Lipids in Very Large VLDL
XXL-VLDL-P,"-0.495 [-0.642,-0.348]",9.321e-06,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-P,"-0.497 [-0.644,-0.350]",8.500e-06,***,Concentration of Very Large VLDL Particles
XL-HDL-CE,"-0.506 [-0.669,-0.343]",2.677e-04,***,Cholesteryl Esters in Very Large HDL
VLDL-TG,"-0.516 [-0.663,-0.370]",1.253e-06,***,Triglycerides in VLDL
IDL-TG,"-0.518 [-0.661,-0.375]",2.818e-07,***,Triglycerides in IDL
S-LDL-TG,"-0.531 [-0.675,-0.387]",1.221e-07,***,Triglycerides in Small LDL
S-HDL-TG,"-0.550 [-0.696,-0.403]",4.744e-08,***,Triglycerides in Small HDL
Total-TG,"-0.555 [-0.701,-0.409]",1.981e-08,***,Total-Triglycerides
S-VLDL-TG,"-0.560 [-0.705,-0.416]",6.067e-09,***,Triglycerides in Small VLDL
XXL-VLDL-TG,"-0.584 [-0.731,-0.436]",2.090e-09,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XS-VLDL-TG,"-0.616 [-0.759,-0.473]",8.012e-12,***,Triglycerides in Very Small VLDL
L-VLDL-TG,"-0.621 [-0.768,-0.475]",1.997e-11,***,Triglycerides in Large VLDL
XL-HDL-C,"-0.622 [-0.784,-0.461]",9.459e-09,***,Cholesterol in Very Large HDL
Phe,"-0.669 [-0.811,-0.527]",4.888e-15,***,Phenylalanine
XL-VLDL-TG,"-0.713 [-0.861,-0.564]",1.002e-15,***,Triglycerides in Very Large VLDL
L-HDL-FC%,"-0.744 [-0.894,-0.594]",6.577e-17,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-TG,"-0.773 [-0.916,-0.631]",4.578e-21,***,Triglycerides in Medium HDL
XXL-VLDL-TG%,"-0.851 [-0.993,-0.709]",1.446e-26,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,"-0.864 [-1.007,-0.720]",9.981e-27,***,Isoleucine
XS-VLDL-TG%,"-0.864 [-1.012,-0.715]",9.388e-25,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
TG/PG,"-0.867 [-1.022,-0.712]",1.073e-22,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-L,"-0.871 [-1.032,-0.709]",1.149e-20,***,Total-Lipids in Very Large HDL
Albumin,"-0.875 [-1.018,-0.731]",1.837e-27,***,Albumin
XL-HDL-PL%,"-0.876 [-1.028,-0.723]",5.368e-24,***,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-size,"-0.903 [-1.068,-0.739]",1.461e-21,***,Average Diameter for HDL Particles
XL-HDL-P,"-0.905 [-1.065,-0.744]",4.743e-23,***,Concentration of Very Large HDL Particles
HDL-TG,"-0.918 [-1.060,-0.775]",2.963e-31,***,Triglycerides in HDL
XL-HDL-PL,"-0.954 [-1.116,-0.793]",1.225e-25,***,Phospholipids in Very Large HDL
XL-VLDL-TG%,"-0.955 [-1.102,-0.809]",4.161e-32,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-PL%,"-0.959 [-1.101,-0.818]",7.953e-35,***,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-PL%,"-0.969 [-1.114,-0.824]",7.852e-34,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-FC,"-0.971 [-1.125,-0.817]",8.160e-30,***,Free Cholesterol in Very Large HDL
IDL-TG%,"-0.973 [-1.119,-0.826]",4.220e-33,***,Triglycerides to Total-Lipids in IDL percentage
Gly,"-0.998 [-1.148,-0.847]",3.257e-33,***,Glycine
S-LDL-TG%,"-1.000 [-1.145,-0.855]",3.781e-36,***,Triglycerides to Total-Lipids in Small LDL percentage
L-LDL-TG%,"-1.025 [-1.171,-0.879]",9.185e-38,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-TG%,"-1.041 [-1.191,-0.891]",1.043e-36,***,Triglycerides to Total-Lipids in Large HDL percentage
His,"-1.043 [-1.184,-0.902]",2.139e-42,***,Histidine
M-HDL-PL%,"-1.049 [-1.202,-0.895]",1.567e-35,***,Phospholipids to Total-Lipids in Medium HDL percentage
Val,"-1.056 [-1.204,-0.908]",4.234e-39,***,Valine
Acetate,"-1.061 [-1.202,-0.920]",3.793e-44,***,Acetate
M-VLDL-TG%,"-1.072 [-1.221,-0.923]",1.097e-39,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-VLDL-TG%,"-1.072 [-1.213,-0.932]",3.421e-45,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-TG%,"-1.159 [-1.303,-1.016]",5.211e-51,***,Triglycerides to Total-Lipids in Medium LDL percentage
Gln,"-1.161 [-1.303,-1.019]",2.077e-52,***,Glutamine
S-HDL-TG%,"-1.162 [-1.311,-1.012]",9.404e-47,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-FC%,"-1.165 [-1.313,-1.017]",2.041e-48,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-TG%,"-1.169 [-1.316,-1.021]",4.949e-49,***,Triglycerides to Total-Lipids in Medium HDL percentage
Total-BCAA,"-1.193 [-1.340,-1.046]",1.510e-51,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-TG,"-1.238 [-1.380,-1.097]",1.311e-60,***,Triglycerides in Very Large HDL
S-VLDL-TG%,"-1.271 [-1.415,-1.126]",2.842e-61,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-TG,"-1.381 [-1.526,-1.235]",8.219e-72,***,Triglycerides in Large HDL
Leu,"-1.442 [-1.589,-1.296]",1.866e-77,***,Leucine
SFA%,"-1.464 [-1.606,-1.321]",7.795e-85,***,Saturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,"-3.599 [-3.764,-3.434]",0.000e+00,***,Creatinine
