Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.031 [0.029,0.032]",7.959e-274,***,Creatinine
XL-HDL-FC,"0.019 [0.018,0.021]",5.870e-123,***,Free Cholesterol in Very Large HDL
SFA%,"0.017 [0.016,0.019]",8.525e-113,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-P,"0.016 [0.014,0.018]",2.352e-75,***,Concentration of Very Large HDL Particles
XL-HDL-PL,"0.016 [0.014,0.017]",1.562e-71,***,Phospholipids in Very Large HDL
S-HDL-FC%,"0.016 [0.014,0.017]",5.304e-86,***,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-TG%,"0.015 [0.014,0.017]",5.541e-78,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-L,"0.015 [0.013,0.017]",4.611e-65,***,Total-Lipids in Very Large HDL
Leu,"0.014 [0.013,0.016]",5.039e-74,***,Leucine
M-HDL-PL%,"0.014 [0.012,0.015]",1.900e-61,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,"0.014 [0.012,0.015]",3.828e-65,***,Triglycerides to Total-Lipids in Medium HDL percentage
Val,"0.013 [0.012,0.015]",1.507e-61,***,Valine
Total-BCAA,"0.013 [0.012,0.015]",5.735e-61,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-C,"0.013 [0.011,0.015]",3.187e-49,***,Cholesterol in Very Large HDL
XL-HDL-TG,"0.013 [0.011,0.014]",1.096e-63,***,Triglycerides in Very Large HDL
L-HDL-TG,"0.013 [0.011,0.014]",3.399e-59,***,Triglycerides in Large HDL
S-HDL-TG%,"0.012 [0.011,0.014]",1.876e-50,***,Triglycerides to Total-Lipids in Small HDL percentage
Gly,"0.012 [0.010,0.013]",1.055e-46,***,Glycine
Albumin,"0.012 [0.010,0.013]",7.778e-50,***,Albumin
TG/PG,"0.011 [0.009,0.013]",2.906e-37,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-CE,"0.011 [0.009,0.013]",4.197e-33,***,Cholesteryl Esters in Very Large HDL
Gln,"0.011 [0.009,0.012]",8.359e-44,***,Glutamine
XXL-VLDL-TG%,"0.011 [0.009,0.012]",2.195e-43,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetate,"0.011 [0.009,0.012]",3.375e-44,***,Acetate
Tyr,"0.010 [0.009,0.012]",1.212e-36,***,Tyrosine
M-LDL-TG%,"0.009 [0.008,0.011]",9.533e-31,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,"0.009 [0.008,0.011]",2.730e-30,***,Phospholipids to Total-Lipids in Small LDL percentage
HDL-size,"0.009 [0.007,0.011]",2.387e-20,***,Average Diameter for HDL Particles
Ile,"0.009 [0.007,0.010]",2.230e-25,***,Isoleucine
L-LDL-TG%,"0.008 [0.007,0.010]",6.437e-23,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-PL%,"0.008 [0.006,0.009]",2.348e-17,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-LDL-TG%,"0.007 [0.006,0.009]",9.075e-17,***,Triglycerides to Total-Lipids in Small LDL percentage
His,"0.007 [0.006,0.009]",4.334e-17,***,Histidine
S-HDL-PL%,"0.007 [0.005,0.008]",5.243e-15,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-FC%,"0.007 [0.005,0.008]",2.712e-13,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XXL-VLDL-TG,"0.007 [0.005,0.008]",6.363e-13,***,Triglycerides in Chylomicrons and Extremely Large VLDL
IDL-TG%,"0.006 [0.005,0.008]",3.706e-11,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,"0.006 [0.005,0.007]",2.492e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-FC,"0.006 [0.004,0.008]",7.416e-07,***,Free Cholesterol in Large HDL
HDL-TG,"0.006 [0.004,0.007]",9.017e-10,***,Triglycerides in HDL
L-VLDL-TG%,"0.006 [0.004,0.007]",7.811e-10,***,Triglycerides to Total-Lipids in Large VLDL percentage
XL-VLDL-TG,"0.005 [0.004,0.007]",4.976e-07,***,Triglycerides in Very Large VLDL
Citrate,"0.005 [0.004,0.007]",2.894e-07,***,Citrate
XXL-VLDL-P,"0.005 [0.004,0.007]",1.293e-05,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,"0.005 [0.003,0.006]",5.197e-04,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
IDL-PL%,"0.004 [0.003,0.006]",1.390e-04,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG,"0.004 [0.003,0.006]",0.003,**,Triglycerides in Small LDL
XL-VLDL-P,"0.004 [0.002,0.005]",0.049,*,Concentration of Very Large VLDL Particles
Omega-3%,"0.004 [0.002,0.005]",0.035,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Phe,"0.004 [0.002,0.005]",0.044,*,Phenylalanine
M-VLDL-FC,"-0.004 [-0.005,-0.002]",0.025,*,Free Cholesterol in Medium VLDL
S-LDL-L,"-0.004 [-0.005,-0.002]",0.019,*,Total-Lipids in Small LDL
S-VLDL-CE,"-0.004 [-0.005,-0.002]",0.021,*,Cholesteryl Esters in Small VLDL
Total-L,"-0.004 [-0.005,-0.003]",0.011,*,Total-Lipids in Lipoprotein Particles
IDL-CE,"-0.004 [-0.006,-0.003]",0.009,**,Cholesteryl Esters in IDL
IDL-C,"-0.004 [-0.006,-0.003]",0.008,**,Cholesterol in IDL
Non-HDL-C,"-0.004 [-0.006,-0.003]",0.002,**,Total-Cholesterol Minus HDL-C
LDL-P,"-0.004 [-0.006,-0.003]",0.001,**,Concentration of LDL Particles
L-LDL-C%,"-0.004 [-0.006,-0.003]",0.002,**,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-C,"-0.004 [-0.006,-0.003]",2.604e-04,***,Cholesterol in Small VLDL
S-VLDL-PL,"-0.004 [-0.006,-0.003]",1.887e-04,***,Phospholipids in Small VLDL
IDL-FC,"-0.005 [-0.006,-0.003]",4.568e-04,***,Free Cholesterol in IDL
M-LDL-C%,"-0.005 [-0.006,-0.003]",4.023e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-CE%,"-0.005 [-0.006,-0.003]",2.213e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-VLDL-C%,"-0.005 [-0.006,-0.003]",9.033e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
Total-FC,"-0.005 [-0.007,-0.004]",2.149e-06,***,Total-Free Cholesterol
S-LDL-CE,"-0.005 [-0.007,-0.004]",6.558e-07,***,Cholesteryl Esters in Small LDL
M-VLDL-C%,"-0.005 [-0.007,-0.004]",6.867e-06,***,Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-CE%,"-0.005 [-0.007,-0.004]",7.975e-08,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-FC%,"-0.005 [-0.007,-0.004]",2.518e-08,***,Free Cholesterol to Total-Lipids in IDL percentage
S-VLDL-FC,"-0.005 [-0.007,-0.004]",1.353e-08,***,Free Cholesterol in Small VLDL
S-LDL-C,"-0.005 [-0.007,-0.004]",9.852e-09,***,Cholesterol in Small LDL
LDL-L,"-0.006 [-0.007,-0.004]",7.829e-09,***,Total-Lipids in LDL
M-VLDL-C,"-0.006 [-0.007,-0.004]",5.647e-09,***,Cholesterol in Medium VLDL
L-LDL-P,"-0.006 [-0.007,-0.004]",4.710e-09,***,Concentration of Large LDL Particles
XL-VLDL-C%,"-0.006 [-0.007,-0.004]",7.502e-08,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Omega-6/Omega-3,"-0.006 [-0.007,-0.004]",9.680e-09,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
PUFA%,"-0.006 [-0.007,-0.004]",4.824e-08,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-FC%,"-0.006 [-0.007,-0.004]",1.513e-09,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-CE,"-0.006 [-0.007,-0.004]",9.069e-10,***,Cholesteryl Esters in LDL
L-LDL-L,"-0.006 [-0.007,-0.004]",4.759e-10,***,Total-Lipids in Large LDL
LDL-C,"-0.006 [-0.007,-0.004]",2.162e-10,***,LDL Cholesterol
M-LDL-CE,"-0.006 [-0.007,-0.004]",1.316e-10,***,Cholesteryl Esters in Medium LDL
L-LDL-C,"-0.006 [-0.007,-0.005]",9.990e-11,***,Cholesterol in Large LDL
L-VLDL-C%,"-0.006 [-0.007,-0.005]",3.600e-10,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-CE,"-0.006 [-0.007,-0.005]",4.345e-11,***,Cholesteryl Esters in Large LDL
M-VLDL-CE%,"-0.006 [-0.008,-0.005]",1.091e-09,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
PC,"-0.006 [-0.008,-0.005]",1.235e-09,***,Phosphatidylcholines
L-LDL-FC,"-0.006 [-0.008,-0.005]",2.701e-11,***,Free Cholesterol in Large LDL
S-VLDL-FC%,"-0.006 [-0.008,-0.005]",6.512e-11,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-L,"-0.006 [-0.008,-0.005]",1.657e-12,***,Total-Lipids in Medium LDL
S-LDL-FC,"-0.006 [-0.008,-0.005]",1.254e-12,***,Free Cholesterol in Small LDL
Clinical LDL-C,"-0.006 [-0.008,-0.005]",7.088e-13,***,Clinical LDL Cholesterol
M-LDL-FC%,"-0.006 [-0.008,-0.005]",2.445e-11,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C,"-0.007 [-0.008,-0.005]",7.871e-14,***,Cholesterol in Medium LDL
