Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"254.271 [229.926,278.615]",6.379e-87,***,Creatinine
XL-HDL-FC%,"215.895 [191.299,240.492]",1.520e-60,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"151.872 [127.152,176.592]",6.203e-28,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"145.416 [121.634,169.198]",1.233e-27,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"131.990 [107.612,156.368]",6.893e-21,***,Average Diameter for VLDL Particles
L-HDL-TG%,"120.757 [96.179,145.336]",1.507e-16,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"115.930 [91.047,140.814]",1.667e-14,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,"115.589 [90.897,140.281]",1.113e-14,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,"112.940 [88.436,137.444]",4.078e-14,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,"110.840 [85.327,136.353]",4.024e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
Leu,"104.989 [81.276,128.703]",9.812e-13,***,Leucine
ApoB/ApoA1,"99.724 [75.524,123.924]",1.590e-10,***,Apolipoprotein B to Apolipoprotein A1 ratio
Total-BCAA,"99.562 [75.380,123.744]",1.686e-10,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"97.377 [72.825,121.929]",1.813e-09,***,Valine
XS-VLDL-TG%,"95.592 [70.781,120.403]",1.018e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,"89.307 [64.975,113.639]",1.481e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG,"84.786 [59.986,109.586]",4.834e-06,***,Triglycerides in Very Large VLDL
XL-VLDL-TG%,"83.073 [59.621,106.525]",8.999e-07,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-VLDL-L,"81.350 [56.653,106.047]",2.500e-05,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"81.062 [56.321,105.803]",3.130e-05,***,Concentration of Very Large VLDL Particles
L-VLDL-PL,"80.362 [55.805,104.918]",3.292e-05,***,Phospholipids in Large VLDL
L-VLDL-TG,"80.089 [55.656,104.522]",3.072e-05,***,Triglycerides in Large VLDL
L-VLDL-FC,"78.509 [54.028,102.989]",7.574e-05,***,Free Cholesterol in Large VLDL
L-VLDL-L,"77.962 [53.559,102.364]",8.828e-05,***,Total-Lipids in Large VLDL
XS-VLDL-PL%,"77.373 [52.908,101.838]",1.321e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-VLDL-P,"77.008 [52.485,101.532]",1.742e-04,***,Concentration of Large VLDL Particles
XL-VLDL-PL,"76.931 [52.218,101.643]",2.433e-04,***,Phospholipids in Very Large VLDL
XXL-VLDL-TG,"75.059 [50.169,99.949]",7.882e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
L-VLDL-PL%,"74.655 [51.080,98.229]",1.255e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-L,"74.457 [49.611,99.304]",9.865e-04,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
VLDL-TG,"71.712 [47.122,96.301]",0.003,**,Triglycerides in VLDL
XXL-VLDL-CE,"70.881 [46.157,95.606]",0.004,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"70.725 [46.071,95.379]",0.004,**,Free Cholesterol in Very Large VLDL
XXL-VLDL-PL,"69.749 [44.788,94.711]",0.010,**,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"68.635 [43.666,93.604]",0.016,*,Concentration of Chylomicrons and Extremely Large VLDL Particles
Ile,"68.030 [44.175,91.884]",0.005,**,Isoleucine
S-VLDL-TG%,"67.954 [43.657,92.251]",0.010,**,Triglycerides to Total-Lipids in Small VLDL percentage
XXL-VLDL-C,"67.590 [42.809,92.371]",0.021,*,Cholesterol in Chylomicrons and Extremely Large VLDL
IDL-TG%,"66.778 [41.593,91.963]",0.047,*,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-C,"64.943 [40.454,89.431]",0.046,*,Cholesterol in Very Large VLDL
L-LDL-PL,"-64.950 [-89.230,-40.670]",0.036,*,Phospholipids in Large LDL
S-HDL-CE,"-67.262 [-91.102,-43.423]",0.007,**,Cholesteryl Esters in Small HDL
L-LDL-L,"-67.918 [-92.273,-43.564]",0.011,*,Total-Lipids in Large LDL
Remnant-C,"-68.157 [-92.624,-43.689]",0.011,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
L-LDL-C,"-68.488 [-92.838,-44.137]",0.008,**,Cholesterol in Large LDL
IDL-CE%,"-68.647 [-93.921,-43.374]",0.023,*,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-P,"-71.991 [-96.353,-47.629]",0.002,**,Concentration of IDL Particles
L-HDL-CE%,"-74.899 [-101.143,-48.655]",0.005,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
SFA,"-75.705 [-100.336,-51.074]",3.935e-04,***,Saturated Fatty Acids
S-HDL-P,"-76.281 [-100.228,-52.334]",9.935e-05,***,Concentration of Small HDL Particles
L-LDL-FC%,"-76.619 [-102.388,-50.849]",0.001,**,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-FC,"-78.784 [-103.153,-54.414]",5.462e-05,***,Free Cholesterol in Large LDL
L-VLDL-C%,"-79.574 [-103.734,-55.414]",2.510e-05,***,Cholesterol to Total-Lipids in Large VLDL percentage
Omega-3,"-81.951 [-106.185,-57.717]",7.929e-06,***,Omega-3 Fatty Acids
XS-VLDL-P,"-83.617 [-108.044,-59.190]",4.563e-06,***,Concentration of Very Small VLDL Particles
S-HDL-C,"-85.357 [-109.275,-61.438]",6.234e-07,***,Cholesterol in Small HDL
Glu,"-86.161 [-111.090,-61.231]",2.922e-06,***,Glucose
S-VLDL-FC%,"-86.457 [-111.522,-61.392]",3.207e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Total-FA,"-86.811 [-111.281,-62.341]",8.346e-07,***,Total-Fatty Acids
XS-VLDL-PL,"-87.429 [-111.875,-62.983]",5.593e-07,***,Phospholipids in Very Small VLDL
S-VLDL-PL%,"-89.663 [-114.478,-64.848]",3.333e-07,***,Phospholipids to Total-Lipids in Small VLDL percentage
XL-VLDL-CE%,"-90.647 [-115.103,-66.191]",8.795e-08,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-FC%,"-94.049 [-117.611,-70.488]",1.221e-09,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-FC%,"-94.509 [-118.396,-70.622]",2.104e-09,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-FC,"-95.127 [-119.506,-70.747]",4.847e-09,***,Free Cholesterol in Very Small VLDL
XL-VLDL-C%,"-95.743 [-120.094,-71.392]",3.074e-09,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-FC%,"-96.063 [-120.439,-71.686]",2.677e-09,***,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-C%,"-97.788 [-124.075,-71.502]",7.218e-08,***,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-L,"-98.826 [-123.203,-74.450]",4.586e-10,***,Total-Lipids in Very Small VLDL
LA,"-99.073 [-123.296,-74.850]",2.601e-10,***,Linoleic Acid
XS-VLDL-C%,"-100.680 [-126.188,-75.172]",2.435e-09,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-L,"-100.880 [-125.080,-76.680]",7.367e-11,***,Total-Lipids in Small HDL
Total-L,"-102.500 [-126.972,-78.028]",5.336e-11,***,Total-Lipids in Lipoprotein Particles
DHA,"-102.572 [-126.713,-78.431]",1.983e-11,***,Docosahexaenoic Acid
M-VLDL-CE%,"-102.758 [-128.471,-77.045]",1.135e-09,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-HDL-C%,"-104.619 [-129.801,-79.437]",9.244e-11,***,Cholesterol to Total-Lipids in Medium HDL percentage
GlycA,"-105.060 [-130.753,-79.367]",2.643e-10,***,Glycoprotein Acetyls
M-VLDL-PL%,"-105.630 [-130.607,-80.654]",2.744e-11,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,"-106.552 [-131.209,-81.895]",5.939e-12,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Total-FC,"-106.567 [-131.088,-82.045]",3.929e-12,***,Total-Free Cholesterol
M-VLDL-FC%,"-106.777 [-131.854,-81.701]",1.705e-11,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,"-108.041 [-133.496,-82.587]",2.134e-11,***,Cholesterol to Total-Lipids in Medium VLDL percentage
LDL-size,"-110.031 [-133.922,-86.140]",4.345e-14,***,Average Diameter for LDL Particles
XS-VLDL-CE%,"-110.100 [-135.720,-84.480]",8.865e-12,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Unsaturation,"-112.187 [-137.073,-87.302]",2.422e-13,***,Degree of Unsaturation
IDL-FC,"-115.409 [-139.869,-90.949]",5.676e-15,***,Free Cholesterol in IDL
L-HDL-TG,"-120.079 [-144.016,-96.141]",2.079e-17,***,Triglycerides in Large HDL
XS-VLDL-C,"-120.615 [-144.968,-96.262]",7.062e-17,***,Cholesterol in Very Small VLDL
S-HDL-PL,"-122.605 [-146.895,-98.316]",1.130e-17,***,Phospholipids in Small HDL
Omega-6,"-123.037 [-147.204,-98.870]",4.823e-18,***,Omega-6 Fatty Acids
Total-C,"-123.456 [-148.090,-98.821]",2.278e-17,***,Total-Cholesterol
IDL-C,"-124.365 [-148.923,-99.807]",8.186e-18,***,Cholesterol in IDL
IDL-L,"-125.186 [-149.716,-100.655]",3.795e-18,***,Total-Lipids in IDL
IDL-PL,"-125.221 [-149.673,-100.770]",2.664e-18,***,Phospholipids in IDL
IDL-CE,"-126.130 [-150.644,-101.617]",1.652e-18,***,Cholesteryl Esters in IDL
S-HDL-FC,"-126.863 [-150.996,-102.730]",1.763e-19,***,Free Cholesterol in Small HDL
PUFA,"-127.216 [-151.423,-103.009]",1.815e-19,***,Polyunsaturated Fatty Acids
Total-CE,"-129.120 [-153.741,-104.499]",2.268e-19,***,Total-Esterified Cholesterol
XS-VLDL-CE,"-129.399 [-153.759,-105.038]",5.754e-20,***,Cholesteryl Esters in Very Small VLDL
XL-HDL-FC,"-138.035 [-162.169,-113.901]",9.887e-24,***,Free Cholesterol in Very Large HDL
L-HDL-FC%,"-141.038 [-165.889,-116.186]",2.618e-23,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-PL%,"-145.252 [-168.677,-121.827]",1.604e-28,***,Phospholipids to Total-Lipids in Small HDL percentage
Gly,"-156.871 [-180.466,-133.276]",2.571e-33,***,Glycine
XL-HDL-PL%,"-157.027 [-181.078,-132.977]",5.268e-32,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Total-PL,"-169.226 [-193.628,-144.825]",1.487e-36,***,Total-Phospholipids in Lipoprotein Particles
SM,"-173.528 [-197.801,-149.255]",4.643e-39,***,Sphingomyelins
XL-HDL-P,"-177.009 [-201.205,-152.813]",4.613e-41,***,Concentration of Very Large HDL Particles
XL-HDL-C,"-177.856 [-202.215,-153.497]",6.863e-41,***,Cholesterol in Very Large HDL
XL-HDL-L,"-182.476 [-206.636,-158.316]",5.467e-44,***,Total-Lipids in Very Large HDL
XL-HDL-PL,"-182.545 [-206.545,-158.545]",1.166e-44,***,Phospholipids in Very Large HDL
XL-HDL-CE,"-185.580 [-209.973,-161.187]",1.105e-44,***,Cholesteryl Esters in Very Large HDL
Total-P,"-185.840 [-210.020,-161.661]",1.135e-45,***,Total-Concentration of Lipoprotein Particles
Phosphoglyc,"-186.384 [-210.690,-162.079]",1.887e-45,***,Phosphoglycerides
Cholines,"-189.579 [-213.932,-165.225]",6.162e-47,***,Total-Cholines
HDL-P,"-189.633 [-213.783,-165.484]",8.105e-48,***,Concentration of HDL Particles
PC,"-191.395 [-215.748,-167.041]",6.652e-48,***,Phosphatidylcholines
HDL-size,"-200.578 [-224.724,-176.432]",6.732e-54,***,Average Diameter for HDL Particles
M-HDL-PL,"-207.698 [-231.748,-183.648]",1.649e-58,***,Phospholipids in Medium HDL
M-HDL-CE,"-209.081 [-233.285,-184.878]",1.525e-58,***,Cholesteryl Esters in Medium HDL
M-HDL-L,"-210.952 [-235.052,-186.852]",3.408e-60,***,Total-Lipids in Medium HDL
L-HDL-CE,"-211.358 [-235.855,-186.861]",2.153e-58,***,Cholesteryl Esters in Large HDL
M-HDL-P,"-211.739 [-235.830,-187.648]",1.030e-60,***,Concentration of Medium HDL Particles
M-HDL-C,"-212.816 [-237.002,-188.630]",7.373e-61,***,Cholesterol in Medium HDL
M-HDL-FC%,"-213.415 [-238.088,-188.742]",1.047e-58,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-C,"-214.607 [-239.052,-190.162]",1.437e-60,***,Cholesterol in Large HDL
L-HDL-P,"-214.808 [-239.073,-190.542]",1.230e-61,***,Concentration of Large HDL Particles
ApoA1,"-215.089 [-239.250,-190.929]",2.279e-62,***,Apolipoprotein A1
L-HDL-FC,"-216.790 [-240.908,-192.671]",1.216e-63,***,Free Cholesterol in Large HDL
M-HDL-FC,"-220.665 [-244.719,-196.612]",2.039e-66,***,Free Cholesterol in Medium HDL
HDL-CE,"-222.539 [-246.974,-198.104]",2.055e-65,***,Cholesteryl Esters in HDL
L-HDL-L,"-224.164 [-248.428,-199.901]",2.108e-67,***,Total-Lipids in Large HDL
L-HDL-PL,"-225.562 [-249.611,-201.513]",1.481e-69,***,Phospholipids in Large HDL
HDL-C,"-226.824 [-251.210,-202.438]",2.326e-68,***,HDL Cholesterol
HDL-PL,"-228.014 [-252.012,-204.017]",1.849e-71,***,Phospholipids in HDL
HDL-L,"-229.271 [-253.413,-205.129]",2.188e-71,***,Total-Lipids in HDL
HDL-FC,"-229.820 [-253.919,-205.720]",5.292e-72,***,Free Cholesterol in HDL
