Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.15 [1.14-1.16],1.175e-141,***,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.14 [1.13-1.16],1.037e-122,***,Glycoprotein Acetyls
IDL-TG%,1.14 [1.12-1.15],1.036e-117,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.13 [1.12-1.14],7.794e-119,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.12 [1.11-1.14],1.652e-90,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.12 [1.11-1.13],3.785e-89,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.11 [1.10-1.12],8.132e-72,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.11 [1.10-1.12],6.971e-73,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.11 [1.10-1.12],2.266e-72,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.10 [1.09-1.11],7.527e-64,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.09 [1.08-1.10],2.964e-54,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.09 [1.08-1.10],9.122e-51,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Omega-6/Omega-3,1.07 [1.06-1.09],4.260e-36,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-HDL-PL%,1.07 [1.06-1.08],7.016e-30,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,1.07 [1.06-1.08],2.047e-26,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG%,1.07 [1.06-1.08],3.501e-27,***,Triglycerides to Total-Lipids in Small HDL percentage
IDL-PL%,1.06 [1.05-1.08],1.672e-29,***,Phospholipids to Total-Lipids in IDL percentage
SFA%,1.06 [1.05-1.07],1.405e-21,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG%,1.05 [1.04-1.07],1.315e-17,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.05 [1.04-1.06],1.368e-16,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-TG%,1.05 [1.04-1.06],5.712e-14,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.05 [1.04-1.06],2.354e-12,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,1.05 [1.03-1.06],2.214e-09,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.04 [1.03-1.05],2.797e-08,***,Phospholipids to Total-Lipids in Large VLDL percentage
Lactate,1.04 [1.03-1.05],1.882e-09,***,Lactate
S-HDL-TG,1.04 [1.03-1.05],1.384e-08,***,Triglycerides in Small HDL
XL-HDL-TG%,1.04 [1.03-1.05],1.716e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,1.03 [1.02-1.05],6.344e-06,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-TG,1.03 [1.02-1.04],4.552e-06,***,Triglycerides in Very Small VLDL
M-HDL-TG,1.03 [1.02-1.04],2.296e-05,***,Triglycerides in Medium HDL
IDL-TG,1.03 [1.02-1.04],7.380e-05,***,Triglycerides in IDL
Phe,1.03 [1.02-1.04],3.092e-04,***,Phenylalanine
HDL-TG,1.03 [1.02-1.04],7.281e-04,***,Triglycerides in HDL
XXL-VLDL-PL,1.03 [1.02-1.04],0.003,**,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.03 [1.02-1.04],0.005,**,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.03 [1.02-1.04],0.005,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-LDL-TG,1.03 [1.02-1.04],0.007,**,Triglycerides in Large LDL
XXL-VLDL-L,1.02 [1.01-1.04],0.034,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
LDL-TG,1.02 [1.01-1.03],0.049,*,Triglycerides in LDL
XS-VLDL-PL,0.97 [0.96-0.98],0.005,**,Phospholipids in Very Small VLDL
XXL-VLDL-FC%,0.97 [0.96-0.98],0.004,**,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-C,0.97 [0.96-0.98],0.001,**,Cholesterol in Large VLDL
S-VLDL-P,0.97 [0.96-0.98],7.545e-04,***,Concentration of Small VLDL Particles
Gln,0.97 [0.96-0.98],2.578e-04,***,Glutamine
M-HDL-L,0.97 [0.96-0.98],3.956e-04,***,Total-Lipids in Medium HDL
VLDL-PL,0.97 [0.96-0.98],4.736e-05,***,Phospholipids in VLDL
Total-FA,0.97 [0.96-0.98],4.052e-05,***,Total-Fatty Acids
S-HDL-L,0.97 [0.96-0.98],1.416e-05,***,Total-Lipids in Small HDL
Glu,0.97 [0.96-0.98],1.246e-05,***,Glucose
LDL-size,0.97 [0.96-0.98],2.599e-05,***,Average Diameter for LDL Particles
XL-VLDL-PL%,0.97 [0.96-0.98],9.205e-06,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
Ala,0.97 [0.96-0.98],1.277e-06,***,Alanine
HDL-size,0.97 [0.95-0.98],2.255e-04,***,Average Diameter for HDL Particles
