Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.29 [1.22-1.37],5.272e-13,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.28 [1.21-1.37],2.092e-10,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.28 [1.20-1.36],2.850e-09,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.27 [1.20-1.35],5.164e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.27 [1.20-1.34],7.639e-11,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-TG%,1.25 [1.18-1.33],1.380e-08,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-LDL-TG%,1.24 [1.17-1.31],4.495e-09,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.24 [1.17-1.32],3.099e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.22 [1.16-1.29],9.769e-08,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.22 [1.15-1.30],2.522e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-TG%,1.22 [1.15-1.29],5.220e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG,1.21 [1.15-1.28],4.057e-07,***,Triglycerides in Small HDL
TG/PG,1.20 [1.13-1.28],3.596e-04,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG%,1.20 [1.13-1.27],1.899e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
S-VLDL-TG%,1.20 [1.13-1.27],2.626e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.19 [1.12-1.26],9.355e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,1.19 [1.12-1.26],0.003,**,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,1.18 [1.11-1.25],0.016,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-PL,1.18 [1.12-1.25],6.591e-04,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,1.18 [1.11-1.24],0.002,**,Triglycerides in Very Large VLDL
XXL-VLDL-P,1.18 [1.11-1.24],0.001,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,1.17 [1.11-1.24],0.004,**,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-HDL-TG,1.17 [1.11-1.24],5.126e-04,***,Triglycerides in Medium HDL
XXL-VLDL-TG,1.17 [1.11-1.24],0.005,**,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,1.17 [1.11-1.24],0.003,**,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XS-VLDL-TG,1.17 [1.11-1.23],0.002,**,Triglycerides in Very Small VLDL
Total-TG,1.17 [1.10-1.23],0.020,*,Total-Triglycerides
XXL-VLDL-C,1.16 [1.10-1.23],0.014,*,Cholesterol in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,1.16 [1.10-1.23],0.013,*,Triglycerides in Small VLDL
