Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.37 [1.25-1.50],1.046e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.36 [1.25-1.49],1.114e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.34 [1.23-1.46],1.165e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.34 [1.23-1.45],6.096e-06,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.33 [1.23-1.45],7.376e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
TG/PG,1.32 [1.21-1.44],3.105e-04,***,Triglycerides to Phosphoglycerides ratio
XS-VLDL-TG%,1.31 [1.20-1.43],5.338e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.30 [1.19-1.42],9.556e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,1.30 [1.18-1.43],0.029,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-TG%,1.30 [1.18-1.42],0.007,**,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.29 [1.18-1.40],6.314e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.28 [1.17-1.40],0.018,*,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.28 [1.17-1.40],0.012,*,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.28 [1.17-1.39],0.012,*,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.27 [1.17-1.38],0.002,**,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.26 [1.16-1.38],0.027,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-FC%,0.81 [0.75-0.87],0.008,**,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-CE%,0.80 [0.74-0.87],0.032,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
IDL-CE%,0.80 [0.74-0.87],0.011,*,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-C,0.80 [0.73-0.87],0.036,*,Total-Cholesterol
IDL-FC,0.79 [0.73-0.86],0.023,*,Free Cholesterol in IDL
Omega-6%,0.79 [0.73-0.86],0.035,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-CE,0.79 [0.73-0.86],0.011,*,Cholesteryl Esters in IDL
IDL-C,0.79 [0.73-0.86],0.010,**,Cholesterol in IDL
L-VLDL-CE%,0.79 [0.72-0.86],0.012,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-LDL-FC,0.79 [0.72-0.86],0.011,*,Free Cholesterol in Large LDL
IDL-C%,0.79 [0.73-0.85],7.169e-04,***,Cholesterol to Total-Lipids in IDL percentage
Total-CE,0.79 [0.72-0.86],0.008,**,Total-Esterified Cholesterol
M-VLDL-PL%,0.79 [0.72-0.85],7.462e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.78 [0.72-0.85],1.462e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.78 [0.72-0.85],4.512e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-CE%,0.78 [0.72-0.85],0.002,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
DHA%,0.78 [0.71-0.86],0.028,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
SM,0.78 [0.71-0.85],0.004,**,Sphingomyelins
M-VLDL-FC%,0.77 [0.71-0.84],1.822e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.77 [0.71-0.84],1.681e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.77 [0.71-0.83],5.007e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE%,0.77 [0.70-0.84],0.001,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XS-VLDL-C%,0.77 [0.71-0.84],1.640e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-C%,0.77 [0.71-0.84],3.498e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-VLDL-C%,0.77 [0.70-0.84],0.001,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
DHA,0.76 [0.69-0.84],0.006,**,Docosahexaenoic Acid
M-HDL-C%,0.76 [0.70-0.83],5.960e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-CE%,0.76 [0.70-0.83],4.373e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
LA%,0.76 [0.70-0.83],2.787e-04,***,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-FC%,0.76 [0.70-0.82],1.323e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-PL,0.76 [0.68-0.84],0.007,**,Phospholipids in Large HDL
XL-HDL-L,0.76 [0.68-0.83],0.004,**,Total-Lipids in Very Large HDL
