Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.17 [1.13-1.22],1.031e-10,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.15 [1.11-1.20],5.819e-06,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,1.15 [1.11-1.20],7.028e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.15 [1.10-1.19],3.110e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
TG/PG,1.14 [1.10-1.19],2.923e-06,***,Triglycerides to Phosphoglycerides ratio
L-HDL-TG%,1.14 [1.10-1.19],4.124e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.14 [1.10-1.18],1.781e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.14 [1.10-1.19],1.413e-06,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-TG%,1.13 [1.09-1.18],8.219e-06,***,Triglycerides to Total-Lipids in IDL percentage
M-HDL-TG%,1.13 [1.09-1.17],1.889e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.12 [1.08-1.17],1.014e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.12 [1.08-1.17],1.482e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.12 [1.08-1.16],1.882e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-VLDL-PL%,1.12 [1.08-1.16],1.663e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-LDL-TG%,1.11 [1.07-1.15],0.002,**,Triglycerides to Total-Lipids in Small LDL percentage
VLDL-size,1.11 [1.07-1.15],0.022,*,Average Diameter for VLDL Particles
S-HDL-TG,1.11 [1.07-1.15],0.002,**,Triglycerides in Small HDL
GlycA,1.11 [1.07-1.15],0.016,*,Glycoprotein Acetyls
M-VLDL-TG%,1.11 [1.07-1.15],0.008,**,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.10 [1.06-1.14],0.033,*,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-FC%,0.90 [0.87-0.94],0.004,**,Free Cholesterol to Total-Lipids in Small LDL percentage
IDL-FC%,0.90 [0.87-0.94],0.012,*,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-P,0.90 [0.87-0.94],0.022,*,Concentration of Medium HDL Particles
HDL-P,0.90 [0.87-0.94],0.012,*,Concentration of HDL Particles
Total-P,0.90 [0.87-0.94],0.010,*,Total-Concentration of Lipoprotein Particles
PUFA%,0.90 [0.87-0.94],0.036,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-FC%,0.90 [0.87-0.93],0.004,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C%,0.90 [0.87-0.93],2.291e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
SM,0.90 [0.87-0.93],0.004,**,Sphingomyelins
L-HDL-FC%,0.90 [0.86-0.93],0.048,*,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-C%,0.90 [0.86-0.93],3.902e-04,***,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-PL%,0.90 [0.86-0.93],3.650e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
HDL-PL,0.89 [0.86-0.93],0.003,**,Phospholipids in HDL
ApoA1,0.89 [0.86-0.93],0.002,**,Apolipoprotein A1
M-HDL-FC,0.89 [0.86-0.93],6.501e-04,***,Free Cholesterol in Medium HDL
M-VLDL-C%,0.89 [0.86-0.93],3.026e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-CE,0.89 [0.86-0.93],3.611e-04,***,Cholesteryl Esters in Medium HDL
S-VLDL-FC%,0.89 [0.86-0.92],1.170e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-C,0.89 [0.86-0.92],3.280e-04,***,Cholesterol in Medium HDL
M-VLDL-CE%,0.89 [0.86-0.92],1.683e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.89 [0.86-0.92],1.323e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,0.89 [0.86-0.92],2.667e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-HDL-FC,0.89 [0.86-0.92],6.608e-06,***,Free Cholesterol in Very Large HDL
L-LDL-C%,0.88 [0.85-0.92],3.129e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-FC%,0.88 [0.85-0.91],2.563e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
HDL-L,0.88 [0.85-0.91],2.491e-05,***,Total-Lipids in HDL
