Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,2.15 [1.88-2.46],5.402e-23,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.10 [1.85-2.39],1.452e-25,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,2.08 [1.77-2.46],9.473e-13,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,2.05 [1.80-2.34],3.527e-22,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.97 [1.76-2.22],1.687e-24,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.93 [1.72-2.17],2.237e-23,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.84 [1.65-2.06],1.721e-22,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.69 [1.50-1.90],2.694e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.64 [1.45-1.85],3.881e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.64 [1.46-1.84],1.490e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
L-VLDL-TG%,1.45 [1.28-1.64],6.167e-04,***,Triglycerides to Total-Lipids in Large VLDL percentage
IDL-PL%,1.44 [1.28-1.63],7.663e-04,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-C%,0.72 [0.64-0.82],0.016,*,Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-CE%,0.72 [0.64-0.81],0.017,*,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-CE%,0.71 [0.63-0.80],0.004,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-FC%,0.71 [0.63-0.79],0.001,**,Free Cholesterol to Total-Lipids in IDL percentage
Total-P,0.71 [0.62-0.80],0.039,*,Total-Concentration of Lipoprotein Particles
XL-VLDL-PL%,0.70 [0.64-0.77],2.523e-10,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-VLDL-C,0.70 [0.61-0.80],0.033,*,Cholesterol in Large VLDL
VLDL-L,0.70 [0.61-0.79],0.008,**,Total-Lipids in VLDL
XL-VLDL-C,0.68 [0.59-0.78],0.016,*,Cholesterol in Very Large VLDL
S-VLDL-P,0.68 [0.59-0.78],0.007,**,Concentration of Small VLDL Particles
XL-HDL-CE,0.67 [0.58-0.78],0.031,*,Cholesteryl Esters in Very Large HDL
Total-FA,0.67 [0.59-0.77],7.201e-04,***,Total-Fatty Acids
XL-HDL-C,0.66 [0.57-0.77],0.005,**,Cholesterol in Very Large HDL
S-VLDL-L,0.65 [0.57-0.75],5.994e-05,***,Total-Lipids in Small VLDL
M-HDL-FC%,0.65 [0.57-0.74],4.376e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-FC,0.65 [0.57-0.74],7.810e-05,***,Free Cholesterol in Very Large HDL
XL-HDL-P,0.65 [0.56-0.75],0.002,**,Concentration of Very Large HDL Particles
Phosphoglyc,0.64 [0.56-0.73],2.605e-06,***,Phosphoglycerides
L-VLDL-CE,0.64 [0.56-0.73],1.692e-05,***,Cholesteryl Esters in Large VLDL
VLDL-PL,0.63 [0.55-0.73],6.301e-06,***,Phospholipids in VLDL
L-HDL-FC%,0.63 [0.57-0.70],1.032e-12,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,0.62 [0.56-0.69],5.737e-14,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-C%,0.62 [0.55-0.70],3.854e-10,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-VLDL-CE,0.62 [0.54-0.71],2.871e-06,***,Cholesteryl Esters in Very Large VLDL
M-VLDL-CE%,0.62 [0.57-0.67],4.621e-23,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
PC,0.61 [0.54-0.70],2.151e-08,***,Phosphatidylcholines
L-LDL-FC%,0.61 [0.55-0.68],5.940e-15,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-FC%,0.60 [0.53-0.69],2.601e-08,***,Free Cholesterol to Total-Lipids in Small HDL percentage
Cholines,0.60 [0.53-0.68],3.849e-10,***,Total-Cholines
L-VLDL-CE%,0.60 [0.53-0.67],7.319e-12,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-LDL-C%,0.59 [0.53-0.65],3.374e-20,***,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-CE%,0.59 [0.53-0.65],7.062e-20,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-LDL-C%,0.58 [0.53-0.64],2.089e-24,***,Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-FC,0.58 [0.51-0.67],1.696e-09,***,Free Cholesterol in VLDL
VLDL-P,0.58 [0.51-0.67],9.476e-09,***,Concentration of VLDL Particles
M-VLDL-L,0.58 [0.51-0.66],9.733e-11,***,Total-Lipids in Medium VLDL
IDL-CE%,0.58 [0.52-0.64],1.715e-19,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-PL,0.57 [0.50-0.66],2.248e-10,***,Phospholipids in Very Small VLDL
IDL-C%,0.57 [0.52-0.63],1.199e-21,***,Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-FC%,0.57 [0.50-0.65],1.658e-11,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
PUFA,0.57 [0.50-0.64],3.462e-13,***,Polyunsaturated Fatty Acids
M-VLDL-C%,0.57 [0.51-0.62],8.265e-25,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE%,0.56 [0.49-0.64],9.601e-14,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-LDL-C%,0.55 [0.50-0.62],3.328e-22,***,Cholesterol to Total-Lipids in Large LDL percentage
Total-PL,0.55 [0.49-0.63],2.370e-15,***,Total-Phospholipids in Lipoprotein Particles
S-VLDL-CE,0.55 [0.48-0.63],1.498e-12,***,Cholesteryl Esters in Small VLDL
S-VLDL-PL,0.55 [0.48-0.63],1.034e-12,***,Phospholipids in Small VLDL
XL-VLDL-C%,0.54 [0.48-0.62],1.720e-13,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
LA%,0.54 [0.48-0.61],2.149e-20,***,Linoleic Acid to Total-Fatty Acids percentage
Omega-6,0.54 [0.48-0.61],6.466e-17,***,Omega-6 Fatty Acids
XS-VLDL-L,0.54 [0.47-0.61],1.982e-14,***,Total-Lipids in Very Small VLDL
S-VLDL-C%,0.54 [0.48-0.60],3.094e-26,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,0.53 [0.48-0.59],3.773e-28,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
SM,0.53 [0.47-0.60],2.267e-16,***,Sphingomyelins
XS-VLDL-CE%,0.53 [0.48-0.59],3.155e-28,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
VLDL-C,0.53 [0.46-0.60],1.194e-16,***,VLDL Cholesterol
XS-VLDL-C%,0.53 [0.47-0.58],4.484e-28,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Total-L,0.53 [0.47-0.59],2.768e-20,***,Total-Lipids in Lipoprotein Particles
S-VLDL-C,0.52 [0.46-0.60],3.229e-15,***,Cholesterol in Small VLDL
M-VLDL-PL%,0.52 [0.47-0.58],1.172e-33,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-P,0.52 [0.45-0.60],7.562e-14,***,Concentration of Medium VLDL Particles
ApoB/ApoA1,0.52 [0.45-0.59],2.046e-15,***,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-P,0.51 [0.45-0.59],2.022e-15,***,Concentration of Very Small VLDL Particles
M-VLDL-PL,0.51 [0.45-0.59],5.698e-16,***,Phospholipids in Medium VLDL
XS-VLDL-FC,0.51 [0.44-0.59],3.472e-16,***,Free Cholesterol in Very Small VLDL
S-VLDL-FC%,0.51 [0.45-0.56],3.867e-29,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.50 [0.44-0.56],3.242e-26,***,Phospholipids to Total-Lipids in Small VLDL percentage
LA,0.50 [0.44-0.56],3.848e-24,***,Linoleic Acid
VLDL-CE,0.49 [0.43-0.56],3.143e-20,***,Cholesteryl Esters in VLDL
M-LDL-L,0.49 [0.43-0.56],1.508e-22,***,Total-Lipids in Medium LDL
M-LDL-CE,0.49 [0.43-0.56],4.428e-21,***,Cholesteryl Esters in Medium LDL
M-LDL-PL,0.49 [0.43-0.56],7.562e-21,***,Phospholipids in Medium LDL
S-VLDL-FC,0.49 [0.42-0.56],1.285e-18,***,Free Cholesterol in Small VLDL
