Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.46 [1.29-1.66],0.001,**,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.44 [1.26-1.63],0.009,**,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.43 [1.27-1.61],8.101e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.42 [1.24-1.62],0.064,,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.38 [1.22-1.56],0.102,,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-C%,0.73 [0.66-0.82],0.008,**,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-CE%,0.73 [0.65-0.82],0.015,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,0.72 [0.63-0.81],0.018,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,0.71 [0.63-0.81],0.038,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-VLDL-PL%,0.71 [0.63-0.81],0.026,*,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-C%,0.71 [0.63-0.80],0.002,**,Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.71 [0.62-0.80],0.007,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-CE%,0.69 [0.62-0.78],4.022e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.69 [0.61-0.78],4.261e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-C%,0.69 [0.60-0.78],8.601e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.68 [0.60-0.77],4.377e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
