Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,2.07 [1.77-2.42],7.483e-15,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.98 [1.69-2.32],3.427e-12,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.93 [1.67-2.24],2.931e-13,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.86 [1.58-2.21],8.100e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.81 [1.54-2.13],1.438e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.78 [1.49-2.13],4.139e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.71 [1.44-2.03],1.511e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.64 [1.40-1.93],2.333e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.63 [1.39-1.90],1.490e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.62 [1.35-1.93],0.029,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,1.55 [1.31-1.82],0.033,*,Creatinine
M-VLDL-CE%,0.66 [0.59-0.75],1.132e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,0.65 [0.57-0.75],6.671e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-CE%,0.65 [0.56-0.76],0.014,*,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-CE%,0.64 [0.54-0.74],0.002,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.63 [0.55-0.72],5.582e-06,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC,0.62 [0.52-0.74],0.030,*,Free Cholesterol in Very Small VLDL
ApoB/ApoA1,0.62 [0.52-0.74],0.033,*,Apolipoprotein B to Apolipoprotein A1 ratio
S-VLDL-C%,0.62 [0.53-0.71],1.129e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
Phosphoglyc,0.61 [0.51-0.73],0.004,**,Phosphoglycerides
Total-P,0.61 [0.51-0.73],0.011,*,Total-Concentration of Lipoprotein Particles
L-LDL-FC%,0.61 [0.53-0.70],5.096e-07,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-FC%,0.61 [0.51-0.72],0.003,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-PL%,0.61 [0.53-0.69],1.162e-07,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.60 [0.53-0.70],4.866e-07,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-C,0.60 [0.50-0.71],0.002,**,Cholesterol in Small VLDL
S-VLDL-PL,0.59 [0.50-0.71],0.003,**,Phospholipids in Small VLDL
M-VLDL-L,0.59 [0.50-0.71],0.001,**,Total-Lipids in Medium VLDL
PC,0.59 [0.49-0.70],2.080e-04,***,Phosphatidylcholines
VLDL-C,0.58 [0.49-0.69],1.455e-04,***,VLDL Cholesterol
Cholines,0.57 [0.48-0.68],2.638e-05,***,Total-Cholines
LA%,0.57 [0.49-0.66],1.907e-07,***,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-CE%,0.57 [0.49-0.65],1.865e-10,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.56 [0.49-0.65],2.393e-10,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-C%,0.56 [0.49-0.64],2.858e-12,***,Cholesterol to Total-Lipids in IDL percentage
VLDL-CE,0.56 [0.47-0.67],8.930e-06,***,Cholesteryl Esters in VLDL
XS-VLDL-C,0.56 [0.47-0.67],1.252e-05,***,Cholesterol in Very Small VLDL
IDL-CE%,0.55 [0.48-0.63],4.666e-12,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-PL,0.55 [0.46-0.65],3.079e-07,***,Total-Phospholipids in Lipoprotein Particles
M-VLDL-P,0.55 [0.45-0.66],8.334e-05,***,Concentration of Medium VLDL Particles
M-VLDL-PL,0.55 [0.45-0.65],1.437e-05,***,Phospholipids in Medium VLDL
S-VLDL-FC%,0.54 [0.47-0.63],1.232e-10,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-CE,0.54 [0.45-0.64],8.980e-07,***,Cholesteryl Esters in Very Small VLDL
S-VLDL-FC,0.54 [0.45-0.65],6.815e-06,***,Free Cholesterol in Small VLDL
S-VLDL-PL%,0.54 [0.46-0.63],2.592e-09,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-LDL-C%,0.54 [0.48-0.61],7.868e-19,***,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6,0.54 [0.45-0.63],5.816e-08,***,Omega-6 Fatty Acids
S-LDL-C%,0.53 [0.47-0.61],4.363e-16,***,Cholesterol to Total-Lipids in Small LDL percentage
PUFA,0.53 [0.45-0.63],6.747e-08,***,Polyunsaturated Fatty Acids
Total-L,0.53 [0.45-0.63],3.655e-09,***,Total-Lipids in Lipoprotein Particles
S-LDL-PL,0.53 [0.45-0.63],2.324e-07,***,Phospholipids in Small LDL
SM,0.53 [0.45-0.63],1.229e-07,***,Sphingomyelins
M-VLDL-FC,0.52 [0.43-0.62],7.607e-07,***,Free Cholesterol in Medium VLDL
