Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.09 [1.07-1.11],4.126e-16,***,Triglycerides to Total-Lipids in IDL percentage
TG/PG,1.09 [1.07-1.11],8.798e-14,***,Triglycerides to Phosphoglycerides ratio
S-LDL-TG%,1.09 [1.07-1.11],9.845e-16,***,Triglycerides to Total-Lipids in Small LDL percentage
L-LDL-TG%,1.09 [1.07-1.11],2.051e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-TG%,1.09 [1.07-1.11],2.790e-12,***,Triglycerides to Total-Lipids in Large HDL percentage
GlycA,1.09 [1.07-1.11],5.559e-14,***,Glycoprotein Acetyls
XL-HDL-TG%,1.09 [1.07-1.11],8.372e-13,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.09 [1.07-1.11],8.480e-15,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-TG%,1.09 [1.07-1.11],3.455e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-TG,1.09 [1.07-1.10],4.598e-15,***,Triglycerides in Small HDL
XL-VLDL-TG,1.08 [1.06-1.10],9.004e-13,***,Triglycerides in Very Large VLDL
M-LDL-TG%,1.08 [1.06-1.10],1.637e-13,***,Triglycerides to Total-Lipids in Medium LDL percentage
Total-TG,1.08 [1.06-1.10],1.325e-12,***,Total-Triglycerides
S-VLDL-TG,1.08 [1.06-1.10],1.427e-13,***,Triglycerides in Small VLDL
XS-VLDL-TG,1.08 [1.06-1.10],1.445e-13,***,Triglycerides in Very Small VLDL
M-HDL-PL%,1.08 [1.06-1.10],1.002e-09,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.08 [1.06-1.10],1.136e-11,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-TG,1.08 [1.06-1.10],1.883e-11,***,Triglycerides in Small LDL
VLDL-TG,1.08 [1.06-1.10],1.493e-11,***,Triglycerides in VLDL
XL-VLDL-P,1.08 [1.06-1.10],3.579e-11,***,Concentration of Very Large VLDL Particles
M-VLDL-TG%,1.08 [1.06-1.10],2.520e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XXL-VLDL-P,1.08 [1.06-1.10],3.640e-10,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-L,1.08 [1.06-1.10],1.197e-10,***,Total-Lipids in Very Large VLDL
