Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.20 [1.16-1.24],3.428e-19,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-TG%,1.18 [1.14-1.22],2.641e-17,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.18 [1.14-1.22],4.630e-16,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.18 [1.13-1.22],3.986e-13,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.16 [1.12-1.21],7.146e-11,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.16 [1.12-1.20],2.412e-11,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.15 [1.12-1.19],1.704e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-TG%,1.15 [1.11-1.19],1.737e-09,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.15 [1.11-1.19],7.780e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.15 [1.11-1.19],4.552e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.15 [1.11-1.19],1.568e-10,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.15 [1.11-1.19],8.259e-09,***,Triglycerides to Phosphoglycerides ratio
M-LDL-TG%,1.15 [1.11-1.18],2.697e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,1.14 [1.10-1.19],3.846e-06,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,1.14 [1.10-1.18],7.333e-08,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.14 [1.10-1.18],2.590e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.13 [1.09-1.17],8.763e-08,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG,1.12 [1.08-1.15],3.990e-06,***,Triglycerides in Small HDL
GlycA,1.12 [1.08-1.15],1.156e-04,***,Glycoprotein Acetyls
XL-VLDL-TG%,1.11 [1.08-1.15],1.005e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-VLDL-PL%,1.10 [1.07-1.14],0.001,**,Phospholipids to Total-Lipids in Large VLDL percentage
