Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.23 [1.18-1.28],1.126e-16,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,1.21 [1.16-1.27],2.299e-12,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.21 [1.16-1.26],1.605e-15,***,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,1.19 [1.14-1.23],6.049e-11,***,Triglycerides to Phosphoglycerides ratio
IDL-TG%,1.17 [1.13-1.22],2.950e-10,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.17 [1.12-1.21],5.014e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.16 [1.12-1.21],1.784e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.16 [1.12-1.21],8.911e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.16 [1.12-1.21],2.517e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-TG%,1.16 [1.11-1.21],7.975e-08,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.16 [1.11-1.20],2.062e-08,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.16 [1.11-1.21],1.004e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
GlycA,1.15 [1.11-1.20],1.168e-06,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.15 [1.11-1.20],3.715e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.15 [1.10-1.19],4.115e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
VLDL-size,1.14 [1.10-1.19],2.579e-05,***,Average Diameter for VLDL Particles
M-HDL-TG%,1.14 [1.10-1.19],9.891e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.13 [1.09-1.18],3.271e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
L-VLDL-PL%,1.13 [1.09-1.18],1.821e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-L,1.12 [1.08-1.17],5.818e-04,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-VLDL-TG%,1.12 [1.08-1.17],7.547e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
XXL-VLDL-PL,1.12 [1.08-1.16],4.057e-04,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.12 [1.08-1.16],8.760e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.12 [1.08-1.16],0.001,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-LDL-TG%,1.12 [1.08-1.16],0.001,**,Triglycerides to Total-Lipids in Medium LDL percentage
