Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.72 [1.55-1.90],3.299e-19,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.70 [1.52-1.89],9.465e-17,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.69 [1.53-1.88],1.020e-17,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.65 [1.49-1.82],3.591e-18,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.60 [1.45-1.77],5.975e-16,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-VLDL-TG%,1.60 [1.41-1.80],2.186e-08,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.54 [1.40-1.69],1.160e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.51 [1.37-1.68],4.750e-10,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.42 [1.29-1.57],1.807e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.42 [1.28-1.57],3.438e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-VLDL-TG%,1.32 [1.19-1.45],0.009,**,Triglycerides to Total-Lipids in Large VLDL percentage
IDL-PL%,1.31 [1.18-1.44],0.022,*,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-PL%,0.77 [0.72-0.83],6.182e-06,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
VLDL-PL,0.75 [0.67-0.83],0.015,*,Phospholipids in VLDL
XL-VLDL-CE,0.75 [0.67-0.83],0.021,*,Cholesteryl Esters in Very Large VLDL
XL-HDL-CE,0.74 [0.65-0.83],0.037,*,Cholesteryl Esters in Very Large HDL
Phosphoglyc,0.73 [0.66-0.82],0.002,**,Phosphoglycerides
XL-HDL-C,0.72 [0.65-0.81],0.006,**,Cholesterol in Very Large HDL
M-HDL-FC%,0.71 [0.64-0.80],5.677e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
VLDL-P,0.71 [0.64-0.79],1.301e-04,***,Concentration of VLDL Particles
XL-HDL-P,0.71 [0.63-0.80],0.002,**,Concentration of Very Large HDL Particles
XL-HDL-FC,0.71 [0.64-0.79],9.834e-05,***,Free Cholesterol in Very Large HDL
VLDL-FC,0.71 [0.64-0.79],5.407e-05,***,Free Cholesterol in VLDL
PC,0.71 [0.64-0.78],2.369e-05,***,Phosphatidylcholines
M-VLDL-L,0.71 [0.64-0.78],1.423e-05,***,Total-Lipids in Medium VLDL
XS-VLDL-FC%,0.71 [0.64-0.77],1.769e-08,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-C%,0.70 [0.64-0.77],2.357e-07,***,Cholesterol to Total-Lipids in Large VLDL percentage
Cholines,0.70 [0.63-0.77],3.062e-06,***,Total-Cholines
S-LDL-C%,0.69 [0.63-0.75],1.620e-11,***,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-PL,0.68 [0.61-0.76],3.402e-07,***,Phospholipids in Small VLDL
S-VLDL-CE,0.68 [0.61-0.76],1.754e-07,***,Cholesteryl Esters in Small VLDL
L-VLDL-CE%,0.68 [0.62-0.75],6.946e-09,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XS-VLDL-PL,0.68 [0.61-0.76],2.975e-07,***,Phospholipids in Very Small VLDL
XL-VLDL-FC%,0.68 [0.61-0.75],1.130e-07,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-C%,0.68 [0.63-0.74],7.372e-15,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-FC%,0.68 [0.61-0.75],2.892e-07,***,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-FC%,0.68 [0.62-0.74],3.466e-11,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-FC%,0.68 [0.62-0.74],4.698e-12,***,Free Cholesterol to Total-Lipids in Large LDL percentage
PUFA,0.67 [0.61-0.75],2.544e-08,***,Polyunsaturated Fatty Acids
M-VLDL-CE%,0.67 [0.62-0.73],7.124e-18,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-P,0.67 [0.60-0.75],1.343e-07,***,Concentration of Medium VLDL Particles
S-VLDL-CE%,0.67 [0.61-0.73],7.094e-15,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-VLDL-C,0.66 [0.59-0.73],2.596e-09,***,Cholesterol in Small VLDL
Total-PL,0.66 [0.59-0.73],7.601e-10,***,Total-Phospholipids in Lipoprotein Particles
XL-VLDL-CE%,0.66 [0.59-0.73],8.200e-10,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Omega-6,0.66 [0.59-0.73],2.368e-10,***,Omega-6 Fatty Acids
VLDL-C,0.66 [0.59-0.73],1.689e-10,***,VLDL Cholesterol
M-VLDL-PL,0.65 [0.59-0.73],1.686e-09,***,Phospholipids in Medium VLDL
IDL-CE%,0.65 [0.60-0.71],2.399e-15,***,Cholesteryl Esters to Total-Lipids in IDL percentage
ApoB/ApoA1,0.65 [0.58-0.73],1.923e-09,***,Apolipoprotein B to Apolipoprotein A1 ratio
IDL-C%,0.65 [0.60-0.71],1.752e-16,***,Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-C%,0.65 [0.58-0.72],8.575e-10,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-L,0.65 [0.58-0.72],2.329e-10,***,Total-Lipids in Very Small VLDL
SM,0.65 [0.58-0.72],1.571e-10,***,Sphingomyelins
