Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.32 [1.23-1.42],1.995e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.30 [1.21-1.39],1.045e-08,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.29 [1.20-1.38],1.438e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.27 [1.19-1.36],1.693e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.26 [1.17-1.35],1.849e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.25 [1.17-1.34],3.226e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.24 [1.16-1.32],2.897e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.19 [1.12-1.28],0.048,*,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-CE%,0.84 [0.79-0.90],0.018,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-VLDL-C,0.84 [0.78-0.89],0.033,*,Cholesterol in Small VLDL
L-VLDL-CE%,0.83 [0.78-0.89],0.032,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-C%,0.83 [0.77-0.89],0.039,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
VLDL-C,0.83 [0.77-0.88],0.004,**,VLDL Cholesterol
M-VLDL-PL,0.83 [0.77-0.88],0.007,**,Phospholipids in Medium VLDL
XS-VLDL-PL,0.82 [0.77-0.88],0.007,**,Phospholipids in Very Small VLDL
HDL-C,0.82 [0.76-0.88],0.035,*,HDL Cholesterol
XS-VLDL-FC%,0.82 [0.76-0.87],6.227e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
LA%,0.82 [0.76-0.88],0.004,**,Linoleic Acid to Total-Fatty Acids percentage
S-LDL-C%,0.82 [0.77-0.87],6.992e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-FC%,0.81 [0.76-0.87],0.002,**,Free Cholesterol to Total-Lipids in Small HDL percentage
Total-P,0.81 [0.76-0.87],0.002,**,Total-Concentration of Lipoprotein Particles
