Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.10 [1.09-1.12],4.851e-27,***,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,1.10 [1.08-1.12],1.535e-24,***,Triglycerides to Phosphoglycerides ratio
MUFA%,1.10 [1.08-1.11],7.097e-23,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.09 [1.08-1.11],1.124e-19,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,1.09 [1.08-1.11],1.488e-24,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.09 [1.08-1.11],2.648e-23,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.09 [1.07-1.11],1.238e-20,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,1.09 [1.07-1.11],7.718e-16,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.09 [1.07-1.10],1.079e-17,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.09 [1.07-1.10],1.984e-21,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.08 [1.07-1.10],4.122e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-TG%,1.08 [1.07-1.10],1.633e-19,***,Triglycerides to Total-Lipids in Small HDL percentage
VLDL-size,1.08 [1.06-1.10],2.493e-17,***,Average Diameter for VLDL Particles
S-LDL-TG%,1.08 [1.06-1.09],1.807e-16,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG,1.07 [1.06-1.09],1.324e-14,***,Triglycerides in Very Large VLDL
M-HDL-TG%,1.07 [1.06-1.09],9.647e-15,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG,1.07 [1.06-1.09],1.411e-15,***,Triglycerides in Small HDL
XS-VLDL-PL%,1.07 [1.05-1.09],8.502e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-P,1.07 [1.05-1.08],2.539e-12,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,1.07 [1.05-1.08],3.420e-12,***,Total-Lipids in Very Large VLDL
XXL-VLDL-PL,1.07 [1.05-1.08],1.500e-11,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.07 [1.05-1.08],2.229e-11,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-VLDL-TG%,1.07 [1.05-1.08],2.459e-13,***,Triglycerides to Total-Lipids in Small VLDL percentage
VLDL-TG,1.07 [1.05-1.08],4.317e-12,***,Triglycerides in VLDL
XXL-VLDL-L,1.07 [1.05-1.08],4.601e-11,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.07 [1.05-1.08],1.896e-10,***,Triglycerides in Chylomicrons and Extremely Large VLDL
M-LDL-TG%,1.07 [1.05-1.08],8.903e-12,***,Triglycerides to Total-Lipids in Medium LDL percentage
Total-TG,1.07 [1.05-1.08],4.967e-11,***,Total-Triglycerides
L-VLDL-PL,1.07 [1.05-1.08],1.935e-11,***,Phospholipids in Large VLDL
L-VLDL-TG,1.06 [1.05-1.08],1.069e-10,***,Triglycerides in Large VLDL
XL-VLDL-PL,1.06 [1.05-1.08],1.908e-10,***,Phospholipids in Very Large VLDL
XXL-VLDL-FC,1.06 [1.05-1.08],4.970e-10,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG%,1.06 [1.05-1.08],2.914e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG,1.06 [1.05-1.08],6.953e-11,***,Triglycerides in Small VLDL
L-VLDL-P,1.06 [1.05-1.08],3.639e-10,***,Concentration of Large VLDL Particles
XXL-VLDL-C,1.06 [1.05-1.08],1.121e-09,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-L,1.06 [1.05-1.08],8.279e-10,***,Total-Lipids in Large VLDL
XXL-VLDL-CE,1.06 [1.04-1.08],7.291e-09,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
GlycA,1.06 [1.04-1.08],2.970e-08,***,Glycoprotein Acetyls
L-VLDL-FC,1.06 [1.04-1.07],6.912e-09,***,Free Cholesterol in Large VLDL
XL-VLDL-FC,1.06 [1.04-1.07],1.572e-08,***,Free Cholesterol in Very Large VLDL
M-VLDL-TG,1.06 [1.04-1.07],3.381e-08,***,Triglycerides in Medium VLDL
S-LDL-TG,1.06 [1.04-1.07],2.587e-07,***,Triglycerides in Small LDL
L-VLDL-PL%,1.05 [1.04-1.07],3.840e-09,***,Phospholipids to Total-Lipids in Large VLDL percentage
XS-VLDL-TG,1.05 [1.04-1.07],1.557e-06,***,Triglycerides in Very Small VLDL
M-LDL-TG,1.05 [1.03-1.07],8.594e-05,***,Triglycerides in Medium LDL
XL-VLDL-C,1.05 [1.03-1.06],3.642e-05,***,Cholesterol in Very Large VLDL
L-VLDL-C,1.05 [1.03-1.06],4.224e-05,***,Cholesterol in Large VLDL
MUFA,1.05 [1.03-1.06],0.001,**,Monounsaturated Fatty Acids
VLDL-L,1.05 [1.03-1.06],2.939e-04,***,Total-Lipids in VLDL
LDL-TG,1.04 [1.03-1.06],0.003,**,Triglycerides in LDL
M-HDL-TG,1.04 [1.03-1.06],0.002,**,Triglycerides in Medium HDL
HDL-TG,1.04 [1.03-1.06],0.009,**,Triglycerides in HDL
XL-VLDL-CE,1.04 [1.02-1.05],0.050,*,Cholesteryl Esters in Very Large VLDL
XXL-VLDL-FC%,0.96 [0.95-0.97],0.013,*,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-FC,0.96 [0.95-0.97],0.008,**,Free Cholesterol in LDL
HDL-P,0.96 [0.94-0.97],0.005,**,Concentration of HDL Particles
Total-P,0.96 [0.94-0.97],0.004,**,Total-Concentration of Lipoprotein Particles
IDL-PL,0.96 [0.94-0.97],0.002,**,Phospholipids in IDL
XL-HDL-CE%,0.96 [0.94-0.97],0.027,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-VLDL-CE%,0.96 [0.94-0.97],2.210e-04,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-HDL-P,0.96 [0.94-0.97],8.420e-04,***,Concentration of Medium HDL Particles
Total-C,0.96 [0.94-0.97],8.640e-04,***,Total-Cholesterol
L-LDL-FC,0.95 [0.94-0.97],1.126e-04,***,Free Cholesterol in Large LDL
SM,0.95 [0.94-0.97],3.845e-04,***,Sphingomyelins
XS-VLDL-FC%,0.95 [0.94-0.97],7.500e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-L,0.95 [0.94-0.97],4.348e-05,***,Total-Lipids in IDL
Total-CE,0.95 [0.94-0.97],6.522e-05,***,Total-Esterified Cholesterol
L-VLDL-C%,0.95 [0.94-0.96],1.517e-06,***,Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-C%,0.95 [0.94-0.97],4.392e-06,***,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-C%,0.95 [0.94-0.96],2.504e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-FC,0.95 [0.94-0.96],3.578e-06,***,Free Cholesterol in Medium HDL
ApoA1,0.95 [0.93-0.96],2.646e-06,***,Apolipoprotein A1
HDL-PL,0.95 [0.93-0.96],2.313e-06,***,Phospholipids in HDL
IDL-CE,0.95 [0.93-0.96],1.052e-07,***,Cholesteryl Esters in IDL
M-HDL-CE,0.95 [0.93-0.96],4.435e-07,***,Cholesteryl Esters in Medium HDL
S-HDL-FC%,0.95 [0.93-0.96],6.024e-08,***,Free Cholesterol to Total-Lipids in Small HDL percentage
