Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.27 [1.21-1.33],3.095e-20,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.24 [1.19-1.29],9.221e-18,***,Glycoprotein Acetyls
IDL-TG%,1.22 [1.17-1.27],7.353e-17,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.22 [1.17-1.27],5.411e-16,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
TG/PG,1.21 [1.16-1.27],2.795e-13,***,Triglycerides to Phosphoglycerides ratio
L-LDL-TG%,1.21 [1.16-1.26],1.769e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.20 [1.15-1.25],4.776e-11,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.20 [1.15-1.24],9.528e-13,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.19 [1.15-1.24],4.165e-13,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.19 [1.14-1.25],8.065e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.19 [1.14-1.24],4.416e-11,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,1.19 [1.14-1.23],5.867e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-TG%,1.18 [1.13-1.23],1.731e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.18 [1.13-1.23],2.677e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-size,1.18 [1.13-1.23],1.444e-08,***,Average Diameter for VLDL Particles
XL-VLDL-TG%,1.18 [1.13-1.23],2.535e-08,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,1.17 [1.13-1.22],1.507e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG,1.17 [1.12-1.22],1.149e-09,***,Triglycerides in Very Large VLDL
S-HDL-TG%,1.17 [1.12-1.22],1.810e-08,***,Triglycerides to Total-Lipids in Small HDL percentage
XXL-VLDL-PL,1.16 [1.12-1.21],4.411e-09,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.16 [1.12-1.21],1.331e-08,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.16 [1.12-1.21],6.082e-09,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-HDL-TG,1.16 [1.12-1.21],3.784e-09,***,Triglycerides in Small HDL
XXL-VLDL-TG,1.16 [1.12-1.21],2.373e-08,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,1.16 [1.11-1.20],3.728e-08,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,1.15 [1.11-1.20],9.052e-08,***,Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-TG,1.15 [1.11-1.20],4.801e-07,***,Triglycerides in VLDL
XL-VLDL-L,1.15 [1.11-1.20],4.089e-07,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,1.15 [1.11-1.20],1.708e-07,***,Concentration of Very Large VLDL Particles
Total-TG,1.15 [1.11-1.20],1.379e-06,***,Total-Triglycerides
XXL-VLDL-CE,1.15 [1.11-1.19],3.855e-07,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.15 [1.10-1.19],9.866e-07,***,Triglycerides in Small LDL
M-HDL-TG%,1.15 [1.10-1.19],2.636e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG,1.15 [1.10-1.19],9.175e-07,***,Triglycerides in Small VLDL
L-VLDL-TG,1.14 [1.10-1.19],4.632e-06,***,Triglycerides in Large VLDL
MUFA,1.14 [1.10-1.19],1.281e-04,***,Monounsaturated Fatty Acids
XL-VLDL-PL,1.14 [1.10-1.18],8.026e-06,***,Phospholipids in Very Large VLDL
XL-HDL-FC%,1.14 [1.09-1.19],0.015,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-P,1.14 [1.09-1.18],1.410e-05,***,Concentration of Large VLDL Particles
L-VLDL-PL,1.14 [1.09-1.18],1.838e-05,***,Phospholipids in Large VLDL
M-LDL-TG,1.13 [1.09-1.18],3.711e-05,***,Triglycerides in Medium LDL
L-VLDL-L,1.13 [1.09-1.18],1.927e-04,***,Total-Lipids in Large VLDL
XL-VLDL-FC,1.13 [1.09-1.17],1.680e-04,***,Free Cholesterol in Very Large VLDL
L-VLDL-FC,1.13 [1.08-1.17],3.642e-04,***,Free Cholesterol in Large VLDL
M-VLDL-TG,1.12 [1.08-1.17],9.719e-04,***,Triglycerides in Medium VLDL
XS-VLDL-TG,1.12 [1.08-1.16],7.589e-04,***,Triglycerides in Very Small VLDL
LDL-TG,1.12 [1.08-1.16],0.003,**,Triglycerides in LDL
L-LDL-FC,0.90 [0.87-0.94],0.050,*,Free Cholesterol in Large LDL
IDL-L,0.90 [0.86-0.93],0.022,*,Total-Lipids in IDL
S-LDL-C%,0.90 [0.86-0.93],0.009,**,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-CE%,0.90 [0.86-0.93],0.005,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
IDL-FC%,0.90 [0.86-0.93],0.022,*,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-FC%,0.89 [0.86-0.93],0.017,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-FC,0.89 [0.86-0.92],6.324e-04,***,Free Cholesterol in IDL
S-HDL-C%,0.89 [0.85-0.92],9.664e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
HDL-FC,0.89 [0.85-0.93],0.020,*,Free Cholesterol in HDL
M-LDL-C%,0.89 [0.85-0.92],3.162e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE,0.88 [0.85-0.92],1.215e-04,***,Cholesteryl Esters in IDL
IDL-C,0.88 [0.85-0.92],1.191e-04,***,Cholesterol in IDL
L-VLDL-C%,0.88 [0.85-0.92],3.391e-05,***,Cholesterol to Total-Lipids in Large VLDL percentage
HDL-C,0.87 [0.83-0.91],2.021e-04,***,HDL Cholesterol
XL-HDL-FC,0.87 [0.84-0.91],3.218e-06,***,Free Cholesterol in Very Large HDL
HDL-CE,0.87 [0.83-0.91],1.169e-04,***,Cholesteryl Esters in HDL
L-HDL-PL,0.87 [0.83-0.91],8.406e-05,***,Phospholipids in Large HDL
M-HDL-CE%,0.87 [0.83-0.90],1.213e-06,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-HDL-P,0.87 [0.83-0.91],1.196e-05,***,Concentration of Very Large HDL Particles
S-VLDL-C%,0.87 [0.83-0.90],1.021e-07,***,Cholesterol to Total-Lipids in Small VLDL percentage
XL-VLDL-FC%,0.87 [0.83-0.90],6.523e-07,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-FC%,0.87 [0.83-0.90],2.952e-05,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-PL%,0.87 [0.83-0.90],4.945e-08,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-HDL-PL,0.86 [0.83-0.90],5.382e-06,***,Phospholipids in Very Large HDL
S-LDL-FC%,0.86 [0.83-0.89],1.498e-09,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-L,0.86 [0.82-0.90],8.071e-07,***,Total-Lipids in Very Large HDL
HDL-size,0.86 [0.82-0.90],8.767e-06,***,Average Diameter for HDL Particles
L-HDL-P,0.86 [0.82-0.90],1.824e-06,***,Concentration of Large HDL Particles
L-HDL-FC,0.86 [0.82-0.89],6.157e-07,***,Free Cholesterol in Large HDL
L-HDL-L,0.85 [0.82-0.89],7.762e-07,***,Total-Lipids in Large HDL
L-VLDL-CE%,0.85 [0.82-0.89],1.583e-09,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-HDL-C%,0.85 [0.82-0.89],2.236e-09,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-C%,0.85 [0.82-0.89],4.567e-09,***,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC%,0.85 [0.82-0.89],2.246e-10,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-C,0.85 [0.82-0.89],1.394e-08,***,Cholesterol in Very Large HDL
Unsaturation,0.85 [0.81-0.89],1.266e-08,***,Degree of Unsaturation
IDL-CE%,0.85 [0.82-0.88],3.436e-11,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-CE,0.85 [0.81-0.88],8.157e-09,***,Cholesteryl Esters in Very Large HDL
L-HDL-C,0.84 [0.81-0.88],7.880e-09,***,Cholesterol in Large HDL
M-HDL-FC%,0.84 [0.80-0.88],6.901e-08,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-CE,0.84 [0.81-0.88],6.022e-09,***,Cholesteryl Esters in Large HDL
XL-VLDL-C%,0.84 [0.81-0.87],2.785e-11,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,0.84 [0.81-0.87],1.632e-11,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
IDL-C%,0.84 [0.81-0.87],5.708e-14,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-CE%,0.84 [0.81-0.87],2.116e-13,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-FC%,0.84 [0.81-0.87],6.978e-13,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-C%,0.84 [0.80-0.87],3.041e-13,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-PL%,0.84 [0.80-0.87],4.531e-13,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-LDL-FC%,0.83 [0.79-0.86],1.397e-14,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,0.83 [0.79-0.86],1.276e-16,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-CE%,0.82 [0.79-0.86],1.024e-14,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,0.82 [0.78-0.85],6.179e-16,***,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-C%,0.81 [0.78-0.85],1.006e-18,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-6%,0.81 [0.78-0.85],2.668e-17,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-CE%,0.81 [0.78-0.84],3.904e-20,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
LA%,0.81 [0.77-0.84],7.698e-19,***,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,0.80 [0.77-0.84],1.985e-18,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.78 [0.75-0.82],1.264e-21,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
