Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.22 [1.18-1.26],1.503e-28,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.20 [1.16-1.23],4.691e-24,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.19 [1.15-1.23],2.441e-18,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.18 [1.14-1.22],2.285e-19,***,Triglycerides to Phosphoglycerides ratio
L-HDL-PL%,1.17 [1.13-1.21],2.268e-16,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.17 [1.13-1.20],6.451e-18,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-TG%,1.16 [1.13-1.20],3.186e-18,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG%,1.16 [1.12-1.20],1.115e-14,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.16 [1.12-1.19],7.480e-16,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.16 [1.12-1.19],2.297e-16,***,Triglycerides to Total-Lipids in Small HDL percentage
GlycA,1.15 [1.12-1.19],1.473e-14,***,Glycoprotein Acetyls
L-LDL-TG%,1.15 [1.12-1.19],2.957e-15,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.15 [1.12-1.18],4.731e-15,***,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-size,1.14 [1.11-1.18],4.623e-12,***,Average Diameter for VLDL Particles
XS-VLDL-PL%,1.14 [1.11-1.18],3.793e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,1.14 [1.11-1.18],2.660e-12,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.14 [1.10-1.17],1.557e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
L-VLDL-PL%,1.13 [1.10-1.16],7.232e-10,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-TG%,1.13 [1.09-1.16],2.589e-09,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-VLDL-TG,1.12 [1.09-1.16],8.217e-10,***,Triglycerides in Very Large VLDL
M-LDL-TG%,1.12 [1.09-1.15],1.255e-09,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG,1.12 [1.09-1.15],5.128e-10,***,Triglycerides in Small HDL
XXL-VLDL-L,1.12 [1.09-1.15],5.693e-09,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.12 [1.09-1.15],8.757e-09,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.12 [1.09-1.15],5.477e-09,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.12 [1.09-1.15],1.173e-08,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-VLDL-TG%,1.12 [1.08-1.15],5.330e-08,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-L,1.11 [1.08-1.15],4.148e-08,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,1.11 [1.08-1.15],4.411e-08,***,Concentration of Very Large VLDL Particles
VLDL-TG,1.11 [1.08-1.14],2.686e-07,***,Triglycerides in VLDL
XXL-VLDL-FC,1.11 [1.08-1.14],1.406e-07,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,1.11 [1.08-1.14],5.140e-07,***,Phospholipids in Very Large VLDL
XXL-VLDL-C,1.11 [1.08-1.14],9.007e-07,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,1.11 [1.08-1.14],5.870e-07,***,Phospholipids in Large VLDL
Total-TG,1.11 [1.07-1.14],3.035e-06,***,Total-Triglycerides
