Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,2.11 [1.92-2.31],1.590e-51,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,2.02 [1.83-2.22],1.089e-38,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,2.01 [1.83-2.21],2.823e-42,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,2.01 [1.85-2.19],6.289e-52,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.96 [1.80-2.14],6.936e-49,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-VLDL-TG%,1.86 [1.65-2.09],2.290e-19,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.82 [1.68-1.97],2.428e-42,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.78 [1.63-1.95],4.590e-32,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.75 [1.61-1.90],3.102e-32,***,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,1.56 [1.42-1.71],1.113e-14,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-TG%,1.54 [1.42-1.68],3.802e-18,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.50 [1.37-1.64],7.378e-14,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-FC%,1.47 [1.33-1.62],7.861e-09,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,1.43 [1.31-1.56],2.760e-10,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.41 [1.29-1.55],2.082e-08,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.33 [1.22-1.46],2.194e-04,***,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,1.33 [1.22-1.45],6.812e-05,***,Triglycerides to Total-Lipids in Large VLDL percentage
MUFA%,1.32 [1.19-1.45],0.011,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-L,0.79 [0.72-0.86],0.047,*,Total-Lipids in Small HDL
S-HDL-CE,0.79 [0.72-0.86],0.017,*,Cholesteryl Esters in Small HDL
M-HDL-CE,0.77 [0.70-0.85],0.031,*,Cholesteryl Esters in Medium HDL
M-LDL-FC%,0.77 [0.71-0.84],0.001,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA,0.77 [0.70-0.85],0.033,*,Docosahexaenoic Acid
M-HDL-L,0.77 [0.69-0.84],0.014,*,Total-Lipids in Medium HDL
L-VLDL-P,0.76 [0.69-0.84],0.023,*,Concentration of Large VLDL Particles
L-LDL-CE%,0.76 [0.70-0.82],8.506e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-VLDL-PL,0.75 [0.68-0.83],0.008,**,Phospholipids in Very Large VLDL
M-HDL-C,0.75 [0.68-0.83],0.001,**,Cholesterol in Medium HDL
M-VLDL-TG,0.75 [0.68-0.83],0.002,**,Triglycerides in Medium VLDL
L-VLDL-L,0.75 [0.68-0.82],0.001,**,Total-Lipids in Large VLDL
S-HDL-C,0.74 [0.68-0.81],2.203e-05,***,Cholesterol in Small HDL
L-HDL-CE%,0.74 [0.68-0.81],4.825e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-FC%,0.73 [0.67-0.80],1.413e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-P,0.73 [0.67-0.80],1.596e-06,***,Concentration of Small HDL Particles
M-HDL-P,0.73 [0.66-0.80],6.254e-05,***,Concentration of Medium HDL Particles
L-VLDL-FC,0.73 [0.66-0.80],1.187e-04,***,Free Cholesterol in Large VLDL
XL-VLDL-FC,0.71 [0.64-0.79],2.222e-05,***,Free Cholesterol in Very Large VLDL
MUFA,0.71 [0.64-0.79],5.458e-06,***,Monounsaturated Fatty Acids
XL-HDL-TG,0.70 [0.64-0.78],2.303e-06,***,Triglycerides in Very Large HDL
