Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.41 [1.33-1.50],2.306e-24,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.41 [1.33-1.49],5.287e-29,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.40 [1.33-1.48],1.825e-27,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.36 [1.29-1.43],8.874e-25,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.35 [1.27-1.43],7.856e-19,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.34 [1.27-1.41],6.870e-21,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.29 [1.22-1.36],4.280e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-PL%,1.27 [1.19-1.35],7.621e-09,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-PL%,1.27 [1.19-1.34],4.616e-10,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,1.26 [1.19-1.34],2.494e-08,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-TG%,1.26 [1.19-1.33],1.181e-09,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.25 [1.19-1.33],1.368e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-TG%,1.25 [1.18-1.33],4.053e-09,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG,1.25 [1.19-1.32],3.313e-13,***,Triglycerides in Very Small VLDL
L-HDL-TG%,1.25 [1.18-1.33],3.096e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.25 [1.18-1.32],7.327e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG,1.25 [1.18-1.31],2.459e-11,***,Triglycerides in Small HDL
TG/PG,1.24 [1.17-1.32],1.005e-07,***,Triglycerides to Phosphoglycerides ratio
IDL-TG,1.24 [1.18-1.30],1.496e-11,***,Triglycerides in IDL
MUFA,1.23 [1.16-1.30],1.113e-07,***,Monounsaturated Fatty Acids
XS-VLDL-PL%,1.23 [1.16-1.30],2.480e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
LDL-TG,1.23 [1.17-1.29],1.036e-09,***,Triglycerides in LDL
L-LDL-TG,1.23 [1.16-1.29],1.052e-09,***,Triglycerides in Large LDL
HDL-TG,1.22 [1.16-1.28],3.627e-09,***,Triglycerides in HDL
M-LDL-TG,1.22 [1.16-1.28],7.159e-09,***,Triglycerides in Medium LDL
M-HDL-TG,1.21 [1.16-1.28],8.521e-09,***,Triglycerides in Medium HDL
GlycA,1.21 [1.15-1.29],6.755e-06,***,Glycoprotein Acetyls
S-LDL-TG,1.21 [1.15-1.28],4.631e-08,***,Triglycerides in Small LDL
Creatinine,1.21 [1.13-1.29],0.002,**,Creatinine
Total-TG,1.21 [1.14-1.28],3.095e-06,***,Total-Triglycerides
S-VLDL-TG,1.20 [1.14-1.27],1.384e-06,***,Triglycerides in Small VLDL
XXL-VLDL-PL,1.20 [1.14-1.27],3.521e-06,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.20 [1.14-1.26],2.693e-06,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-HDL-PL%,1.20 [1.13-1.27],8.685e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG,1.19 [1.13-1.26],2.430e-05,***,Triglycerides in Very Large VLDL
XXL-VLDL-L,1.19 [1.13-1.26],3.773e-05,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.19 [1.13-1.26],2.825e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,1.19 [1.13-1.25],2.818e-05,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-TG,1.19 [1.12-1.25],2.319e-04,***,Triglycerides in VLDL
XL-HDL-TG,1.18 [1.12-1.24],4.776e-05,***,Triglycerides in Very Large HDL
XL-VLDL-P,1.18 [1.11-1.24],5.641e-04,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,1.17 [1.11-1.24],0.001,**,Total-Lipids in Very Large VLDL
SFA%,1.17 [1.11-1.24],0.015,*,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-C,1.17 [1.11-1.23],0.002,**,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,1.16 [1.10-1.23],0.005,**,Phospholipids in Very Large VLDL
L-VLDL-PL,1.16 [1.10-1.23],0.009,**,Phospholipids in Large VLDL
L-HDL-TG,1.15 [1.09-1.21],0.022,*,Triglycerides in Large HDL
S-VLDL-CE%,0.86 [0.81-0.90],0.003,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-PL%,0.86 [0.81-0.91],0.008,**,Phospholipids to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,0.84 [0.80-0.89],4.592e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-FC%,0.83 [0.79-0.88],7.525e-05,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-FC%,0.82 [0.77-0.86],9.251e-08,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-CE%,0.81 [0.77-0.86],1.969e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-HDL-CE%,0.81 [0.77-0.85],2.380e-10,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-VLDL-C%,0.81 [0.77-0.85],2.829e-09,***,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-FC%,0.80 [0.76-0.85],1.671e-10,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,0.80 [0.76-0.84],6.991e-12,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-FC%,0.80 [0.76-0.85],3.044e-10,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-C%,0.80 [0.76-0.84],2.392e-11,***,Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-C%,0.80 [0.75-0.85],4.479e-09,***,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-CE%,0.80 [0.76-0.84],1.573e-11,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-HDL-CE%,0.80 [0.75-0.84],2.866e-10,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-C%,0.79 [0.75-0.83],2.899e-14,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-FC%,0.79 [0.76-0.83],9.738e-16,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-CE%,0.79 [0.75-0.83],2.007e-13,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.79 [0.75-0.83],2.874e-12,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-C%,0.79 [0.75-0.83],6.892e-12,***,Cholesterol to Total-Lipids in Medium HDL percentage
IDL-CE%,0.78 [0.74-0.83],1.963e-14,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-VLDL-C%,0.77 [0.73-0.81],1.762e-13,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-PL%,0.77 [0.72-0.81],7.664e-16,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-LDL-FC%,0.76 [0.73-0.81],9.232e-18,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-FC%,0.76 [0.72-0.81],1.063e-16,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XL-VLDL-CE%,0.76 [0.72-0.81],5.929e-15,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Unsaturation,0.76 [0.72-0.81],6.226e-14,***,Degree of Unsaturation
L-LDL-FC%,0.76 [0.72-0.80],6.345e-20,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-C%,0.75 [0.71-0.80],1.445e-18,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.75 [0.72-0.79],1.101e-21,***,Cholesterol to Total-Lipids in IDL percentage
Omega-6%,0.74 [0.70-0.79],2.460e-20,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-CE%,0.74 [0.70-0.78],1.372e-21,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
LA%,0.74 [0.70-0.78],1.162e-19,***,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-C%,0.74 [0.70-0.78],1.016e-21,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
PUFA%,0.73 [0.69-0.77],3.102e-23,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.70 [0.66-0.74],2.575e-26,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
