Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.92 [1.55-2.38],3.758e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.81 [1.50-2.18],9.263e-05,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.80 [1.50-2.17],1.070e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-TG%,1.78 [1.45-2.18],0.007,**,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-TG%,1.73 [1.44-2.07],8.025e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.70 [1.42-2.02],8.443e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.66 [0.57-0.77],0.004,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-LDL-FC%,0.65 [0.56-0.75],0.001,**,Free Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-C%,0.64 [0.55-0.76],0.033,*,Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-C%,0.64 [0.54-0.76],0.023,*,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,0.64 [0.55-0.75],0.004,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XS-VLDL-C%,0.62 [0.52-0.74],0.010,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.62 [0.52-0.73],0.005,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C%,0.61 [0.52-0.72],3.009e-04,***,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.61 [0.52-0.71],3.766e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-FC%,0.60 [0.50-0.72],0.006,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.59 [0.49-0.72],0.012,*,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.59 [0.50-0.69],2.500e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-FC%,0.58 [0.49-0.68],1.866e-05,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-CE%,0.58 [0.47-0.71],0.041,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Unsaturation,0.57 [0.47-0.70],0.018,*,Degree of Unsaturation
Omega-6%,0.56 [0.47-0.66],1.529e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,0.55 [0.46-0.66],5.822e-05,***,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,0.54 [0.45-0.65],2.006e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.50 [0.40-0.61],1.114e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
