Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.26 [1.22-1.30],1.165e-37,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.25 [1.21-1.29],3.674e-35,***,Triglycerides to Total-Lipids in Large LDL percentage
MUFA%,1.23 [1.18-1.27],3.927e-24,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.22 [1.18-1.27],9.472e-25,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.21 [1.17-1.25],3.208e-27,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.21 [1.17-1.25],6.551e-23,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.21 [1.17-1.25],2.532e-23,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.20 [1.16-1.25],1.207e-18,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.20 [1.16-1.24],4.925e-23,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-TG%,1.18 [1.14-1.23],2.057e-15,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.18 [1.14-1.22],1.397e-16,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.18 [1.14-1.22],7.671e-17,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG%,1.16 [1.13-1.20],1.427e-13,***,Triglycerides to Total-Lipids in Medium HDL percentage
TG/PG,1.16 [1.12-1.20],1.214e-11,***,Triglycerides to Phosphoglycerides ratio
M-VLDL-TG%,1.16 [1.12-1.20],4.600e-13,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-VLDL-PL%,1.15 [1.11-1.19],1.813e-11,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-TG,1.15 [1.11-1.19],6.276e-13,***,Triglycerides in Small HDL
S-VLDL-TG%,1.15 [1.11-1.18],8.697e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-PL%,1.13 [1.10-1.17],1.232e-09,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG,1.13 [1.10-1.17],1.046e-09,***,Triglycerides in Very Small VLDL
Creatinine,1.13 [1.09-1.17],1.874e-04,***,Creatinine
GlycA,1.12 [1.09-1.16],2.306e-06,***,Glycoprotein Acetyls
XL-HDL-FC%,1.12 [1.08-1.17],6.462e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL,1.12 [1.09-1.16],4.002e-07,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.12 [1.08-1.16],2.218e-06,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-FC,1.12 [1.08-1.15],4.045e-06,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.12 [1.08-1.15],1.589e-05,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-HDL-TG,1.11 [1.08-1.15],9.570e-07,***,Triglycerides in Medium HDL
XL-VLDL-TG,1.11 [1.08-1.15],2.672e-05,***,Triglycerides in Very Large VLDL
XL-VLDL-TG%,1.11 [1.08-1.15],6.664e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG,1.11 [1.08-1.15],9.896e-06,***,Triglycerides in Small VLDL
XXL-VLDL-TG,1.11 [1.07-1.15],8.179e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
IDL-TG,1.11 [1.08-1.15],6.196e-06,***,Triglycerides in IDL
XXL-VLDL-C,1.11 [1.08-1.15],4.432e-05,***,Cholesterol in Chylomicrons and Extremely Large VLDL
Total-TG,1.11 [1.07-1.14],2.051e-04,***,Total-Triglycerides
HDL-TG,1.11 [1.07-1.14],1.864e-05,***,Triglycerides in HDL
XL-VLDL-P,1.10 [1.07-1.14],2.860e-04,***,Concentration of Very Large VLDL Particles
S-LDL-TG,1.10 [1.07-1.14],4.138e-04,***,Triglycerides in Small LDL
XXL-VLDL-CE,1.10 [1.07-1.14],5.418e-04,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,1.10 [1.07-1.14],8.970e-04,***,Total-Lipids in Very Large VLDL
VLDL-TG,1.10 [1.07-1.14],0.002,**,Triglycerides in VLDL
LDL-TG,1.10 [1.06-1.13],0.001,**,Triglycerides in LDL
L-VLDL-PL,1.10 [1.06-1.13],0.002,**,Phospholipids in Large VLDL
XL-VLDL-PL,1.10 [1.06-1.13],0.002,**,Phospholipids in Very Large VLDL
VLDL-size,1.10 [1.06-1.14],0.027,*,Average Diameter for VLDL Particles
M-LDL-TG,1.10 [1.06-1.13],0.002,**,Triglycerides in Medium LDL
L-LDL-TG,1.10 [1.06-1.13],0.002,**,Triglycerides in Large LDL
XXL-VLDL-PL%,1.09 [1.06-1.13],0.007,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-FC,1.09 [1.06-1.13],0.026,*,Free Cholesterol in Very Large VLDL
