Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.25 [1.21-1.30],3.732e-28,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.25 [1.20-1.29],1.485e-27,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.23 [1.18-1.27],2.658e-21,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.22 [1.18-1.26],1.828e-21,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.21 [1.17-1.25],5.203e-22,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.21 [1.16-1.26],6.290e-16,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.19 [1.14-1.23],8.404e-16,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.18 [1.13-1.23],6.707e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.17 [1.13-1.21],2.196e-12,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.17 [1.12-1.21],1.405e-09,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.17 [1.12-1.21],1.829e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.16 [1.12-1.20],3.950e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.16 [1.11-1.20],2.729e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
TG/PG,1.15 [1.11-1.20],5.555e-08,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,1.15 [1.11-1.20],4.825e-08,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.15 [1.11-1.19],4.202e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
GlycA,1.14 [1.10-1.19],1.692e-07,***,Glycoprotein Acetyls
XL-HDL-FC%,1.12 [1.08-1.17],0.013,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.12 [1.08-1.16],4.201e-05,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-PL%,1.11 [1.07-1.15],6.795e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-TG,1.11 [1.07-1.15],5.818e-04,***,Triglycerides in Small HDL
XL-VLDL-TG%,1.10 [1.06-1.14],0.036,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-CE%,0.91 [0.88-0.94],0.021,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-FC%,0.91 [0.88-0.94],0.014,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-CE%,0.91 [0.88-0.94],0.007,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-C,0.91 [0.88-0.94],0.011,*,Cholesterol in Small LDL
M-LDL-C,0.91 [0.88-0.94],0.009,**,Cholesterol in Medium LDL
XS-VLDL-C,0.91 [0.87-0.94],0.008,**,Cholesterol in Very Small VLDL
M-HDL-L,0.90 [0.87-0.94],0.030,*,Total-Lipids in Medium HDL
Total-L,0.90 [0.87-0.94],0.012,*,Total-Lipids in Lipoprotein Particles
M-VLDL-C,0.90 [0.87-0.93],0.001,**,Cholesterol in Medium VLDL
Omega-6,0.90 [0.87-0.93],0.003,**,Omega-6 Fatty Acids
XL-HDL-PL,0.90 [0.87-0.93],0.007,**,Phospholipids in Very Large HDL
LA,0.90 [0.87-0.93],0.002,**,Linoleic Acid
HDL-size,0.90 [0.86-0.94],0.027,*,Average Diameter for HDL Particles
L-VLDL-CE%,0.90 [0.87-0.93],0.002,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Remnant-C,0.90 [0.87-0.93],5.929e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
XL-HDL-FC,0.90 [0.87-0.93],5.985e-04,***,Free Cholesterol in Very Large HDL
Phosphoglyc,0.90 [0.86-0.93],0.003,**,Phosphoglycerides
M-HDL-P,0.90 [0.86-0.93],0.002,**,Concentration of Medium HDL Particles
PUFA,0.90 [0.86-0.93],0.002,**,Polyunsaturated Fatty Acids
DHA,0.90 [0.86-0.93],0.004,**,Docosahexaenoic Acid
LDL-CE,0.89 [0.86-0.92],2.763e-05,***,Cholesteryl Esters in LDL
PC,0.89 [0.86-0.92],2.824e-04,***,Phosphatidylcholines
HDL-PL,0.89 [0.86-0.93],6.011e-04,***,Phospholipids in HDL
LDL-L,0.89 [0.86-0.92],1.548e-05,***,Total-Lipids in LDL
XS-VLDL-CE,0.89 [0.86-0.92],1.998e-05,***,Cholesteryl Esters in Very Small VLDL
XL-HDL-P,0.89 [0.86-0.92],1.333e-04,***,Concentration of Very Large HDL Particles
XL-HDL-L,0.89 [0.86-0.92],1.535e-04,***,Total-Lipids in Very Large HDL
LDL-PL,0.89 [0.86-0.92],7.481e-06,***,Phospholipids in LDL
S-HDL-C%,0.89 [0.86-0.92],4.166e-06,***,Cholesterol to Total-Lipids in Small HDL percentage
IDL-P,0.89 [0.86-0.92],2.839e-06,***,Concentration of IDL Particles
Non-HDL-C,0.89 [0.86-0.92],5.274e-06,***,Total-Cholesterol Minus HDL-C
XS-VLDL-FC%,0.89 [0.85-0.92],1.984e-05,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-FC,0.88 [0.85-0.92],3.501e-05,***,Free Cholesterol in Medium HDL
ApoA1,0.88 [0.85-0.92],3.079e-05,***,Apolipoprotein A1
M-HDL-CE,0.88 [0.85-0.92],1.341e-05,***,Cholesteryl Esters in Medium HDL
Total-PL,0.88 [0.85-0.92],1.211e-05,***,Total-Phospholipids in Lipoprotein Particles
XL-VLDL-C%,0.88 [0.85-0.92],2.862e-06,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Cholines,0.88 [0.85-0.92],1.106e-05,***,Total-Cholines
M-HDL-C,0.88 [0.85-0.92],9.420e-06,***,Cholesterol in Medium HDL
IDL-FC%,0.88 [0.85-0.91],1.704e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-CE%,0.88 [0.85-0.91],1.631e-06,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
LDL-C,0.88 [0.85-0.91],3.553e-07,***,LDL Cholesterol
M-VLDL-CE,0.88 [0.85-0.91],3.660e-07,***,Cholesteryl Esters in Medium VLDL
XL-HDL-CE%,0.88 [0.85-0.92],2.305e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
HDL-P,0.88 [0.85-0.91],1.953e-06,***,Concentration of HDL Particles
S-LDL-FC,0.88 [0.85-0.91],1.015e-07,***,Free Cholesterol in Small LDL
XL-VLDL-CE%,0.88 [0.85-0.91],6.161e-07,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-HDL-PL,0.88 [0.85-0.91],1.508e-05,***,Phospholipids in Large HDL
Albumin,0.88 [0.85-0.91],3.864e-08,***,Albumin
L-LDL-CE,0.88 [0.85-0.91],1.255e-07,***,Cholesteryl Esters in Large LDL
M-LDL-FC,0.88 [0.85-0.91],7.231e-08,***,Free Cholesterol in Medium LDL
L-LDL-L,0.88 [0.85-0.91],8.009e-08,***,Total-Lipids in Large LDL
Omega-6%,0.88 [0.84-0.91],2.508e-06,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
HDL-L,0.87 [0.84-0.91],1.813e-06,***,Total-Lipids in HDL
M-VLDL-PL%,0.87 [0.84-0.90],1.254e-08,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-HDL-C,0.87 [0.84-0.91],2.802e-07,***,Cholesterol in Very Large HDL
L-LDL-PL,0.87 [0.84-0.90],7.781e-09,***,Phospholipids in Large LDL
IDL-PL,0.87 [0.84-0.90],2.225e-08,***,Phospholipids in IDL
L-HDL-P,0.87 [0.84-0.91],8.750e-07,***,Concentration of Large HDL Particles
Total-FC,0.87 [0.84-0.90],1.616e-08,***,Total-Free Cholesterol
Total-P,0.87 [0.84-0.90],4.462e-08,***,Total-Concentration of Lipoprotein Particles
L-HDL-FC,0.87 [0.84-0.90],4.669e-07,***,Free Cholesterol in Large HDL
S-VLDL-C%,0.87 [0.84-0.90],1.230e-09,***,Cholesterol to Total-Lipids in Small VLDL percentage
