Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,1.09 [1.07-1.12],5.509e-08,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-TG,1.08 [1.06-1.11],1.547e-07,***,Triglycerides in Very Large VLDL
L-VLDL-TG,1.08 [1.06-1.11],6.634e-08,***,Triglycerides in Large VLDL
VLDL-size,1.08 [1.06-1.11],2.043e-06,***,Average Diameter for VLDL Particles
VLDL-TG,1.08 [1.06-1.10],4.482e-07,***,Triglycerides in VLDL
XL-VLDL-P,1.08 [1.06-1.10],7.598e-07,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,1.08 [1.06-1.10],1.242e-06,***,Total-Lipids in Very Large VLDL
Omega-3,1.08 [1.06-1.10],3.446e-07,***,Omega-3 Fatty Acids
L-VLDL-L,1.08 [1.06-1.10],6.022e-07,***,Total-Lipids in Large VLDL
M-VLDL-TG,1.08 [1.06-1.10],3.994e-07,***,Triglycerides in Medium VLDL
S-VLDL-TG,1.08 [1.06-1.10],3.812e-07,***,Triglycerides in Small VLDL
L-VLDL-P,1.08 [1.06-1.10],9.363e-07,***,Concentration of Large VLDL Particles
Total-TG,1.08 [1.05-1.10],2.131e-06,***,Total-Triglycerides
L-VLDL-PL,1.08 [1.05-1.10],1.227e-06,***,Phospholipids in Large VLDL
XL-VLDL-PL,1.08 [1.05-1.10],6.723e-06,***,Phospholipids in Very Large VLDL
L-VLDL-FC,1.07 [1.05-1.10],5.021e-06,***,Free Cholesterol in Large VLDL
XL-HDL-TG%,1.07 [1.05-1.10],2.301e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-LDL-TG,1.07 [1.05-1.10],5.662e-05,***,Triglycerides in Small LDL
XL-VLDL-FC,1.07 [1.05-1.10],2.543e-05,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-P,1.07 [1.05-1.09],1.932e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,1.07 [1.05-1.09],9.383e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
S-HDL-TG%,1.07 [1.05-1.09],3.007e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-TG,1.07 [1.05-1.09],1.327e-04,***,Triglycerides in Small HDL
XXL-VLDL-PL,1.07 [1.04-1.09],8.129e-04,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.07 [1.04-1.09],0.001,**,Total-Lipids in Chylomicrons and Extremely Large VLDL
GlycA,1.07 [1.04-1.09],0.001,**,Glycoprotein Acetyls
VLDL-L,1.07 [1.04-1.09],4.116e-04,***,Total-Lipids in VLDL
Omega-3%,1.07 [1.04-1.09],0.001,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.07 [1.04-1.09],0.003,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-VLDL-C,1.07 [1.04-1.09],2.429e-04,***,Cholesterol in Large VLDL
XXL-VLDL-FC,1.07 [1.04-1.09],0.002,**,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-LDL-TG,1.06 [1.04-1.09],0.003,**,Triglycerides in Medium LDL
XL-VLDL-C,1.06 [1.04-1.09],0.001,**,Cholesterol in Very Large VLDL
L-HDL-TG%,1.06 [1.04-1.09],0.040,*,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.06 [1.04-1.09],0.004,**,Triglycerides to Total-Lipids in Medium VLDL percentage
XXL-VLDL-C,1.06 [1.04-1.09],0.008,**,Cholesterol in Chylomicrons and Extremely Large VLDL
IDL-TG%,1.06 [1.04-1.09],0.034,*,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG,1.06 [1.04-1.08],0.005,**,Triglycerides in Very Small VLDL
XXL-VLDL-CE,1.06 [1.04-1.08],0.035,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
S-VLDL-P,1.06 [1.04-1.08],0.005,**,Concentration of Small VLDL Particles
VLDL-PL,1.06 [1.04-1.08],0.012,*,Phospholipids in VLDL
S-VLDL-L,1.06 [1.04-1.08],0.012,*,Total-Lipids in Small VLDL
LDL-TG,1.06 [1.04-1.08],0.042,*,Triglycerides in LDL
L-VLDL-CE,1.06 [1.04-1.08],0.018,*,Cholesteryl Esters in Large VLDL
M-VLDL-L,1.06 [1.03-1.08],0.041,*,Total-Lipids in Medium VLDL
L-LDL-CE%,1.06 [1.03-1.08],0.045,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-PL%,0.95 [0.93-0.97],0.018,*,Phospholipids to Total-Lipids in Large LDL percentage
S-VLDL-FC%,0.94 [0.92-0.96],0.049,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
