Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,2.80 [2.35-3.33],7.971e-26,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,2.72 [2.31-3.21],1.248e-27,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,2.71 [2.32-3.17],4.094e-31,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,2.58 [2.08-3.21],2.420e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-TG%,2.53 [2.19-2.92],8.619e-32,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.37 [2.06-2.73],3.665e-28,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,2.17 [1.88-2.51],6.219e-20,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,2.16 [1.89-2.46],1.580e-24,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,2.14 [1.87-2.45],5.316e-23,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.93 [1.65-2.25],1.959e-11,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.78 [1.55-2.05],1.520e-10,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,1.76 [1.51-2.06],1.314e-07,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC%,1.64 [1.40-1.93],3.975e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.64 [1.41-1.90],1.541e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.63 [1.41-1.88],1.002e-05,***,Phospholipids to Total-Lipids in Small LDL percentage
L-VLDL-TG%,1.54 [1.32-1.79],0.005,**,Triglycerides to Total-Lipids in Large VLDL percentage
XL-HDL-CE%,0.68 [0.58-0.78],0.036,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-CE%,0.66 [0.58-0.75],9.200e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-FC%,0.65 [0.56-0.75],2.951e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-PL%,0.64 [0.58-0.70],2.221e-14,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
