Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,2.06 [1.96-2.17],3.128e-165,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.96 [1.86-2.07],5.519e-138,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.96 [1.85-2.07],1.542e-126,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.94 [1.85-2.03],2.738e-156,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.90 [1.81-1.99],1.205e-147,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.81 [1.72-1.89],4.101e-125,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.79 [1.68-1.91],5.248e-67,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.76 [1.68-1.84],7.562e-129,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.62 [1.54-1.70],8.002e-77,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.56 [1.48-1.63],3.865e-71,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.45 [1.37-1.53],1.233e-34,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,1.44 [1.37-1.52],4.262e-37,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL%,1.43 [1.36-1.51],6.581e-40,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.36 [1.29-1.44],1.356e-23,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.34 [1.28-1.41],3.762e-28,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-TG%,1.31 [1.25-1.38],1.721e-23,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-LDL-PL%,1.29 [1.23-1.35],1.542e-19,***,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.27 [1.20-1.33],3.888e-15,***,Phospholipids to Total-Lipids in Medium LDL percentage
