Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,2.31 [2.19-2.44],3.662e-197,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,2.29 [2.16-2.43],3.100e-165,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,2.24 [2.12-2.37],3.651e-172,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,2.15 [2.04-2.26],1.076e-189,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.10 [2.00-2.20],8.544e-181,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-VLDL-TG%,2.09 [1.95-2.25],7.226e-89,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.94 [1.85-2.04],2.593e-163,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.91 [1.82-2.01],3.062e-139,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.74 [1.65-1.83],5.942e-94,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.67 [1.59-1.75],1.319e-87,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,1.50 [1.42-1.59],1.452e-42,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL%,1.48 [1.41-1.56],1.322e-43,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-PL%,1.47 [1.40-1.55],5.673e-44,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-TG%,1.46 [1.38-1.53],6.352e-41,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-LDL-PL%,1.43 [1.36-1.50],1.644e-37,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.43 [1.35-1.51],8.628e-28,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,1.34 [1.26-1.42],2.146e-18,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.30 [1.24-1.37],2.201e-17,***,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.28 [1.21-1.35],6.236e-14,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.23 [1.17-1.30],3.568e-09,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Creatinine,1.22 [1.15-1.29],1.552e-06,***,Creatinine
L-HDL-TG%,1.21 [1.15-1.28],3.746e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.18 [1.12-1.25],1.191e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
Sc-ala,1.15 [1.10-1.21],0.008,**,Spectrometer-corrected alanine
Gly,0.86 [0.82-0.91],0.002,**,Glycine
PUFA%,0.85 [0.80-0.90],8.165e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL,0.85 [0.80-0.89],6.892e-04,***,Phospholipids in Medium HDL
VLDL-TG,0.84 [0.80-0.89],1.933e-04,***,Triglycerides in VLDL
S-HDL-PL,0.84 [0.80-0.88],7.936e-06,***,Phospholipids in Small HDL
Omega-3,0.84 [0.79-0.88],8.768e-06,***,Omega-3 Fatty Acids
Omega-6/Omega-3,0.83 [0.79-0.88],1.530e-05,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-TG,0.83 [0.79-0.88],1.044e-05,***,Total-Triglycerides
L-VLDL-TG,0.82 [0.77-0.87],1.601e-06,***,Triglycerides in Large VLDL
XXL-VLDL-C,0.82 [0.77-0.87],1.666e-06,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,0.82 [0.77-0.87],1.626e-06,***,Concentration of Very Large VLDL Particles
M-HDL-C%,0.82 [0.77-0.86],1.877e-09,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-CE,0.81 [0.77-0.86],1.939e-08,***,Cholesteryl Esters in Medium HDL
M-HDL-L,0.81 [0.77-0.86],2.766e-08,***,Total-Lipids in Medium HDL
XL-VLDL-L,0.81 [0.76-0.86],3.932e-08,***,Total-Lipids in Very Large VLDL
Omega-6%,0.81 [0.76-0.85],2.542e-10,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-HDL-L,0.81 [0.76-0.85],5.643e-11,***,Total-Lipids in Small HDL
L-VLDL-FC%,0.81 [0.77-0.84],3.564e-14,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-LDL-TG,0.80 [0.76-0.85],6.930e-08,***,Triglycerides in Small LDL
L-HDL-TG,0.80 [0.76-0.85],1.196e-09,***,Triglycerides in Large HDL
XXL-VLDL-C%,0.80 [0.75-0.84],5.269e-10,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-CE,0.79 [0.75-0.83],2.418e-14,***,Cholesteryl Esters in Small HDL
M-HDL-C,0.79 [0.74-0.83],6.278e-12,***,Cholesterol in Medium HDL
PUFA/MUFA,0.79 [0.74-0.83],2.288e-11,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-TG,0.78 [0.74-0.83],9.588e-11,***,Triglycerides in Medium LDL
S-HDL-C%,0.78 [0.74-0.82],2.938e-17,***,Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-PL,0.77 [0.73-0.82],5.344e-14,***,Phospholipids in Large VLDL
XXL-VLDL-CE,0.77 [0.72-0.81],2.639e-13,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-HDL-P,0.77 [0.73-0.81],9.794e-15,***,Concentration of Medium HDL Particles
LDL-size,0.77 [0.73-0.81],7.879e-19,***,Average Diameter for LDL Particles
IDL-TG,0.76 [0.72-0.81],1.087e-15,***,Triglycerides in IDL
