Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.697 [0.675 - 0.718],0.640 [0.638 - 0.643],0.639 [0.603 - 0.674],0.641 [0.638 - 0.643],0.004 [0.004 - 0.005],0.279 [0.243 - 0.315],0.009 [0.008 - 0.010]
Demographic,0.854 [0.836 - 0.871],0.783 [0.780 - 0.784],0.782 [0.743 - 0.818],0.783 [0.780 - 0.784],0.009 [0.008 - 0.010],0.565 [0.525 - 0.600],0.018 [0.016 - 0.020]
Metabolite+Demographic,0.860 [0.842 - 0.875],0.777 [0.775 - 0.779],0.774 [0.735 - 0.817],0.777 [0.775 - 0.779],0.009 [0.008 - 0.010],0.552 [0.512 - 0.593],0.017 [0.016 - 0.019]
