Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.563 [0.557 - 0.570],0.544 [0.542 - 0.546],0.545 [0.533 - 0.557],0.544 [0.542 - 0.546],0.033 [0.032 - 0.034],0.089 [0.076 - 0.101],0.062 [0.060 - 0.064]
Demographic,0.611 [0.605 - 0.616],0.581 [0.578 - 0.583],0.580 [0.571 - 0.592],0.581 [0.578 - 0.583],0.038 [0.037 - 0.039],0.160 [0.151 - 0.173],0.071 [0.069 - 0.073]
Metabolite+Demographic,0.612 [0.607 - 0.617],0.578 [0.576 - 0.580],0.578 [0.570 - 0.588],0.578 [0.576 - 0.580],0.038 [0.037 - 0.038],0.156 [0.147 - 0.166],0.071 [0.069 - 0.072]
