Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.648 [0.615 - 0.678],0.616 [0.613 - 0.617],0.617 [0.569 - 0.664],0.616 [0.613 - 0.617],0.003 [0.003 - 0.003],0.233 [0.183 - 0.279],0.006 [0.005 - 0.007]
Demographic,0.711 [0.688 - 0.732],0.645 [0.643 - 0.647],0.644 [0.604 - 0.686],0.645 [0.643 - 0.647],0.003 [0.003 - 0.004],0.290 [0.250 - 0.332],0.007 [0.006 - 0.008]
Metabolite+Demographic,0.717 [0.694 - 0.748],0.648 [0.646 - 0.650],0.648 [0.602 - 0.695],0.648 [0.646 - 0.650],0.004 [0.003 - 0.004],0.296 [0.250 - 0.342],0.007 [0.006 - 0.008]
