Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.657 [0.653 - 0.661],0.612 [0.610 - 0.614],0.612 [0.605 - 0.619],0.612 [0.610 - 0.614],0.145 [0.143 - 0.148],0.224 [0.217 - 0.231],0.235 [0.232 - 0.238]
Demographic,0.740 [0.737 - 0.743],0.678 [0.676 - 0.680],0.678 [0.672 - 0.683],0.678 [0.676 - 0.681],0.185 [0.181 - 0.187],0.356 [0.349 - 0.362],0.290 [0.286 - 0.294]
Metabolite+Demographic,0.755 [0.753 - 0.758],0.692 [0.690 - 0.694],0.692 [0.685 - 0.696],0.692 [0.690 - 0.694],0.195 [0.192 - 0.197],0.384 [0.377 - 0.389],0.304 [0.300 - 0.307]
