Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.675 [0.661 - 0.689],0.624 [0.622 - 0.626],0.625 [0.605 - 0.647],0.624 [0.622 - 0.626],0.012 [0.011 - 0.013],0.250 [0.229 - 0.271],0.023 [0.022 - 0.025]
Demographic,0.702 [0.688 - 0.717],0.651 [0.649 - 0.654],0.650 [0.622 - 0.676],0.651 [0.649 - 0.654],0.013 [0.012 - 0.014],0.302 [0.272 - 0.327],0.026 [0.024 - 0.028]
Metabolite+Demographic,0.723 [0.711 - 0.736],0.658 [0.656 - 0.660],0.658 [0.640 - 0.683],0.658 [0.656 - 0.660],0.014 [0.013 - 0.014],0.316 [0.297 - 0.340],0.027 [0.025 - 0.028]
