Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.656 [0.603 - 0.697],0.620 [0.617 - 0.621],0.629 [0.547 - 0.689],0.620 [0.617 - 0.621],0.002 [0.001 - 0.002],0.248 [0.167 - 0.309],0.003 [0.002 - 0.004]
Demographic,0.546 [0.498 - 0.590],0.542 [0.540 - 0.545],0.543 [0.467 - 0.616],0.542 [0.540 - 0.545],0.001 [0.001 - 0.001],0.086 [0.010 - 0.157],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.651 [0.598 - 0.688],0.606 [0.604 - 0.609],0.610 [0.535 - 0.667],0.606 [0.604 - 0.609],0.001 [0.001 - 0.002],0.216 [0.141 - 0.275],0.003 [0.002 - 0.003]
