Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.519 [0.474 - 0.582],0.510 [0.508 - 0.512],0.515 [0.444 - 0.603],0.510 [0.508 - 0.512],0.001 [0.001 - 0.001],0.025 [-0.046 - 0.111],0.001 [0.001 - 0.002]
Demographic,0.487 [0.441 - 0.545],0.503 [0.501 - 0.506],0.504 [0.419 - 0.597],0.503 [0.501 - 0.506],0.001 [0.001 - 0.001],0.008 [-0.076 - 0.102],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.517 [0.481 - 0.580],0.510 [0.508 - 0.512],0.509 [0.441 - 0.604],0.510 [0.508 - 0.512],0.001 [0.001 - 0.001],0.019 [-0.049 - 0.114],0.001 [0.001 - 0.002]
