Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.613 [0.584 - 0.642],0.596 [0.594 - 0.598],0.596 [0.549 - 0.648],0.596 [0.594 - 0.598],0.002 [0.002 - 0.002],0.192 [0.144 - 0.245],0.004 [0.004 - 0.005]
Demographic,0.716 [0.684 - 0.744],0.668 [0.666 - 0.670],0.668 [0.617 - 0.722],0.668 [0.666 - 0.670],0.003 [0.003 - 0.003],0.336 [0.285 - 0.389],0.006 [0.005 - 0.007]
Metabolite+Demographic,0.703 [0.670 - 0.731],0.649 [0.647 - 0.651],0.655 [0.585 - 0.715],0.649 [0.647 - 0.651],0.003 [0.002 - 0.003],0.304 [0.234 - 0.364],0.005 [0.005 - 0.006]
