Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.606 [0.568 - 0.644],0.589 [0.587 - 0.591],0.583 [0.506 - 0.658],0.589 [0.587 - 0.591],0.001 [0.001 - 0.001],0.173 [0.095 - 0.247],0.002 [0.002 - 0.002]
Demographic,0.688 [0.631 - 0.732],0.655 [0.653 - 0.657],0.654 [0.562 - 0.726],0.655 [0.653 - 0.657],0.001 [0.001 - 0.002],0.307 [0.217 - 0.381],0.003 [0.002 - 0.003]
Metabolite+Demographic,0.702 [0.648 - 0.752],0.671 [0.669 - 0.673],0.671 [0.600 - 0.742],0.671 [0.669 - 0.673],0.001 [0.001 - 0.002],0.343 [0.272 - 0.413],0.003 [0.002 - 0.003]
