Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.556 [0.517 - 0.584],0.562 [0.560 - 0.564],0.556 [0.487 - 0.617],0.562 [0.560 - 0.564],0.001 [0.001 - 0.002],0.119 [0.048 - 0.179],0.003 [0.002 - 0.003]
Demographic,0.621 [0.580 - 0.647],0.594 [0.593 - 0.596],0.595 [0.509 - 0.639],0.594 [0.593 - 0.596],0.001 [0.001 - 0.002],0.189 [0.103 - 0.233],0.003 [0.002 - 0.003]
Metabolite+Demographic,0.639 [0.611 - 0.670],0.614 [0.612 - 0.616],0.604 [0.542 - 0.671],0.614 [0.612 - 0.616],0.002 [0.001 - 0.002],0.219 [0.156 - 0.285],0.003 [0.003 - 0.004]
